# Y X var std 2std a0 a1
4.558823529411764497e+00 1.029411764705882470e+00 6.094397781088305432e-01 7.806662398930995783e-01 1.561332479786199157e+00 3.920804244265786442e-01 9.871005800177173883e-02
4.705882352941176627e+00 1.029411764705882470e+00 5.992501887320463849e-01 7.741125168423814706e-01 1.548225033684762941e+00 3.867882389034834056e-01 8.106148235769240762e-02
4.852941176470588758e+00 1.029411764705882470e+00 5.918418284769844107e-01 7.693125687761668274e-01 1.538625137552333655e+00 3.809948536903206007e-01 6.623978810217055757e-02
5.000000000000000000e+00 1.029411764705882470e+00 5.870734347398446351e-01 7.662071748162142537e-01 1.532414349632428507e+00 3.756576743248833394e-01 5.395929285035295370e-02
0.000000000000000000e+00 1.176470588235294157e+00 1.131435508078425967e+00 1.063689573173689507e+00 2.127379146347379013e+00 2.121731456616112454e-01 3.942703671421323164e-01
1.470588235294117696e-01 1.176470588235294157e+00 1.090320321868306852e+00 1.044184045974801744e+00 2.088368091949603489e+00 2.303438959047739432e-01 4.312328717284595880e-01
2.941176470588235392e-01 1.176470588235294157e+00 1.054542229979763102e+00 1.026909066071462373e+00 2.053818132142924746e+00 2.461381996012196871e-01 4.629496185810116904e-01
4.411764705882352811e-01 1.176470588235294157e+00 1.024206064322340737e+00 1.012030663726322333e+00 2.024061327452644665e+00 2.593610450968213965e-01 4.891807434863519322e-01
5.882352941176470784e-01 1.176470588235294157e+00 9.983960830883219506e-01 9.991977197173349534e-01 1.998395439434669907e+00 2.701719308717043244e-01 5.094937458409762865e-01
7.352941176470588758e-01 1.176470588235294157e+00 9.764509971600338067e-01 9.881553507217545329e-01 1.976310701443509066e+00 2.783144490320723641e-01 5.255260929343348320e-01
8.823529411764705621e-01 1.176470588235294157e+00 9.581286052551734045e-01 9.788404391192536691e-01 1.957680878238507338e+00 2.848381955631872908e-01 5.367156849907142036e-01
1.029411764705882470e+00 1.176470588235294157e+00 9.421111426797835753e-01 9.706240995770626379e-01 1.941248199154125276e+00 2.900057411252214834e-01 5.441874086825613244e-01
1.176470588235294157e+00 1.176470588235294157e+00 9.291173801026643142e-01 9.639073503727753067e-01 1.927814700745550613e+00 2.938514710504924743e-01 5.486899378725664800e-01
1.323529411764705843e+00 1.176470588235294157e+00 9.175650182215009387e-01 9.578961416675092488e-01 1.915792283335018498e+00 2.968881590479265919e-01 5.504858753376904446e-01
1.470588235294117752e+00 1.176470588235294157e+00 9.082827008787142109e-01 9.530386670427984930e-01 1.906077334085596986e+00 2.996730115001238204e-01 5.495512330248349953e-01
1.617647058823529438e+00 1.176470588235294157e+00 8.996255486377034982e-01 9.484859243223926484e-01 1.896971848644785297e+00 3.019386977521558713e-01 5.464911969346186726e-01
1.764705882352941124e+00 1.176470588235294157e+00 8.921252120154689047e-01 9.445238017199295566e-01 1.889047603439859113e+00 3.041935744065342173e-01 5.410454159595783352e-01
1.911764705882353033e+00 1.176470588235294157e+00 8.844745768260058316e-01 9.404650853838253388e-01 1.880930170767650678e+00 3.068242560640995209e-01 5.330579638539838516e-01
2.058823529411764941e+00 1.176470588235294157e+00 8.767547440936942493e-01 9.363518270894195528e-01 1.872703654178839106e+00 3.094278116196121364e-01 5.228132273855743417e-01
2.205882352941176627e+00 1.176470588235294157e+00 8.688402219036609475e-01 9.321159916575088022e-01 1.864231983315017604e+00 3.121853392144540718e-01 5.099835193191422089e-01
2.352941176470588314e+00 1.176470588235294157e+00 8.600369291155445239e-01 9.273817601805335320e-01 1.854763520361067064e+00 3.157346823569560645e-01 4.940812575704136567e-01
2.500000000000000000e+00 1.176470588235294157e+00 8.509848921999199067e-01 9.224884238839639039e-01 1.844976847767927808e+00 3.193599852353240509e-01 4.758268518642608802e-01
2.647058823529411686e+00 1.176470588235294157e+00 8.401791990990822301e-01 9.166128949011584925e-01 1.833225789802316985e+00 3.232545975737551314e-01 4.544367147928227713e-01
2.794117647058823817e+00 1.176470588235294157e+00 8.282194665264129840e-01 9.100656385813129523e-01 1.820131277162625905e+00 3.275474025970818714e-01 4.302042695504256220e-01
2.941176470588235503e+00 1.176470588235294157e+00 8.151076023563273987e-01 9.028330977297671645e-01 1.805666195459534329e+00 3.317424935791584706e-01 4.031557402966983727e-01
3.088235294117647189e+00 1.176470588235294157e+00 8.002290027746038481e-01 8.945551982827018023e-01 1.789110396565403605e+00 3.356434406651377933e-01 3.740085980713305225e-01
3.235294117647058876e+00 1.176470588235294157e+00 7.846566565365057366e-01 8.858084762162223846e-01 1.771616952432444769e+00 3.391202086711273544e-01 3.426928151747600237e-01
3.382352941176470562e+00 1.176470588235294157e+00 7.677605261882693988e-01 8.762194509301134415e-01 1.752438901860226883e+00 3.419705235240588226e-01 3.101841437632846810e-01
3.529411764705882248e+00 1.176470588235294157e+00 7.504248714384299523e-01 8.662706686933535627e-01 1.732541337386707125e+00 3.439069864923351982e-01 2.768914740627632098e-01
3.676470588235294379e+00 1.176470588235294157e+00 7.324006263811438933e-01 8.558040817740610873e-01 1.711608163548122175e+00 3.445359098983844515e-01 2.437056448853356094e-01
3.823529411764706065e+00 1.176470588235294157e+00 7.145638132731659820e-01 8.453187642973306604e-01 1.690637528594661321e+00 3.439590697275304310e-01 2.118215119056327256e-01
3.970588235294117752e+00 1.176470588235294157e+00 6.970342558435194125e-01 8.348857741293232992e-01 1.669771548258646598e+00 3.422176314073590575e-01 1.815163211561682532e-01
4.117647058823529882e+00 1.176470588235294157e+00 6.801893763231622314e-01 8.247359433922849536e-01 1.649471886784569907e+00 3.393364417888924955e-01 1.538173598195656522e-01
4.264705882352941124e+00 1.176470588235294157e+00 6.647824534213658820e-01 8.153419242387612842e-01 1.630683848477522568e+00 3.354147328087955238e-01 1.286670558063064129e-01
4.411764705882353255e+00 1.176470588235294157e+00 6.510422570002244447e-01 8.068718962761216584e-01 1.613743792552243317e+00 3.307926563300599421e-01 1.067084543552865861e-01
4.558823529411764497e+00 1.176470588235294157e+00 6.396253474015669571e-01 7.997658078472515975e-01 1.599531615694503195e+00 3.257776523441407446e-01 8.782120383359676152e-02
4.705882352941176627e+00 1.176470588235294157e+00 6.307094093247839206e-01 7.941721534559014195e-01 1.588344306911802839e+00 3.206962280489493722e-01 7.197289039943918776e-02
4.852941176470588758e+00 1.176470588235294157e+00 6.248670886919130973e-01 7.904853500805142374e-01 1.580970700161028475e+00 3.155823035039866942e-01 5.864713284593847664e-02
5.000000000000000000e+00 1.176470588235294157e+00 6.220053632573578906e-01 7.886731663099473266e-01 1.577346332619894653e+00 3.111412303968569826e-01 4.780975061909851359e-02
0.000000000000000000e+00 1.323529411764705843e+00 1.203228341921261713e+00 1.096917655032163985e+00 2.193835310064327970e+00 2.164631330444367063e-01 4.160164586789371621e-01
1.470588235294117696e-01 1.323529411764705843e+00 1.159730694411164054e+00 1.076907932188803318e+00 2.153815864377606637e+00 2.296358851992610361e-01 4.515474909968185679e-01
2.941176470588235392e-01 1.323529411764705843e+00 1.122403320155244799e+00 1.059435377998698247e+00 2.118870755997396493e+00 2.407627973633958973e-01 4.821864533742571401e-01
4.411764705882352811e-01 1.323529411764705843e+00 1.090118415849197886e+00 1.044087360257367481e+00 2.088174720514734961e+00 2.491069650016332071e-01 5.078164971035648012e-01
5.882352941176470784e-01 1.323529411764705843e+00 1.062442807250666199e+00 1.030748663472655702e+00 2.061497326945311404e+00 2.553902576015753545e-01 5.281959545295349390e-01
7.352941176470588758e-01 1.323529411764705843e+00 1.038410166644803123e+00 1.019024124662808450e+00 2.038048249325616901e+00 2.599518004810091876e-01 5.436602811175816896e-01
8.823529411764705621e-01 1.323529411764705843e+00 1.018056471924185802e+00 1.008987845280697959e+00 2.017975690561395918e+00 2.629491978403207253e-01 5.549834301290104133e-01
1.029411764705882470e+00 1.323529411764705843e+00 1.000769696694034483e+00 1.000384774321378067e+00 2.000769548642756135e+00 2.650296812001293745e-01 5.622861664653990843e-01
1.176470588235294157e+00 1.323529411764705843e+00 9.862117395045566504e-01 9.930819399750236975e-01 1.986163879950047395e+00 2.660893134084131861e-01 5.664679932645567684e-01
1.323529411764705843e+00 1.323529411764705843e+00 9.730632999283640450e-01 9.864397092211789619e-01 1.972879418442357924e+00 2.667392653184070261e-01 5.675198392465949926e-01
1.470588235294117752e+00 1.323529411764705843e+00 9.620663984428301507e-01 9.808498348079741636e-01 1.961699669615948327e+00 2.672031199559087855e-01 5.656941826737565959e-01
1.617647058823529438e+00 1.323529411764705843e+00 9.520150313344778459e-01 9.757125761895650840e-01 1.951425152379130168e+00 2.676178853015193648e-01 5.608320100143706632e-01
1.764705882352941124e+00 1.323529411764705843e+00 9.431095770043578241e-01 9.711382893308027064e-01 1.942276578661605413e+00 2.679442919977816362e-01 5.535203714528286190e-01
1.911764705882353033e+00 1.323529411764705843e+00 9.346359819746475894e-01 9.667657327267281664e-01 1.933531465453456333e+00 2.685417147666280813e-01 5.431344071677083329e-01
2.058823529411764941e+00 1.323529411764705843e+00 9.259778156703456498e-01 9.622774109737511905e-01 1.924554821947502381e+00 2.693156677820012224e-01 5.299449641271872791e-01
2.205882352941176627e+00 1.323529411764705843e+00 9.174178912715997836e-01 9.578193416671015870e-01 1.915638683334203174e+00 2.704905663238976743e-01 5.138425158593966646e-01
2.352941176470588314e+00 1.323529411764705843e+00 9.078937876101170756e-01 9.528346066396398140e-01 1.905669213279279628e+00 2.718776840486661350e-01 4.947156242281723348e-01
2.500000000000000000e+00 1.323529411764705843e+00 8.975277993797934339e-01 9.473794379127052911e-01 1.894758875825410582e+00 2.734321614669096290e-01 4.724113482729891400e-01
2.647058823529411686e+00 1.323529411764705843e+00 8.867765277389380030e-01 9.416881265785068678e-01 1.883376253157013736e+00 2.752528171154937642e-01 4.471281267870755860e-01
2.794117647058823817e+00 1.323529411764705843e+00 8.744949077337887955e-01 9.351443245477079058e-01 1.870288649095415812e+00 2.770517005959444168e-01 4.188607426026653147e-01
2.941176470588235503e+00 1.323529411764705843e+00 8.611470123989067860e-01 9.279800711216307230e-01 1.855960142243261446e+00 2.786081563836193542e-01 3.882856542112016474e-01
3.088235294117647189e+00 1.323529411764705843e+00 8.464699428093835909e-01 9.200380116111418483e-01 1.840076023222283697e+00 2.799828907276540324e-01 3.554606207330511802e-01
3.235294117647058876e+00 1.323529411764705843e+00 8.306314461370208901e-01 9.113898431171048031e-01 1.822779686234209606e+00 2.807745105855682932e-01 3.213541559062264019e-01
3.382352941176470562e+00 1.323529411764705843e+00 8.141869722161068079e-01 9.023230974634899315e-01 1.804646194926979863e+00 2.806064068525486732e-01 2.869391474187936164e-01
3.529411764705882248e+00 1.323529411764705843e+00 7.970526366255796802e-01 8.927780444352222400e-01 1.785556088870444480e+00 2.797818804670741955e-01 2.527114040772890369e-01
3.676470588235294379e+00 1.323529411764705843e+00 7.797614285499758768e-01 8.830410118165383793e-01 1.766082023633076759e+00 2.780137883452182268e-01 2.196047238515567712e-01
3.823529411764706065e+00 1.323529411764705843e+00 7.624691729272696783e-01 8.731948081197400402e-01 1.746389616239480080e+00 2.753791690282862414e-01 1.882246812125245861e-01
3.970588235294117752e+00 1.323529411764705843e+00 7.455219819591815122e-01 8.634361481656773751e-01 1.726872296331354750e+00 2.720406368665599373e-01 1.595270691920691875e-01
4.117647058823529882e+00 1.323529411764705843e+00 7.298259764218338885e-01 8.542985288655446929e-01 1.708597057731089386e+00 2.679230028050390011e-01 1.335563762280061184e-01
4.264705882352941124e+00 1.323529411764705843e+00 7.155217436687105748e-01 8.458851835022945798e-01 1.691770367004589160e+00 2.636303929750939412e-01 1.108730403612186860e-01
4.411764705882353255e+00 1.323529411764705843e+00 7.031733634427517199e-01 8.385543294520347857e-01 1.677108658904069571e+00 2.591895327043331476e-01 9.133461488594178668e-02
4.558823529411764497e+00 1.323529411764705843e+00 6.933093273806978374e-01 8.326519845533894015e-01 1.665303969106778803e+00 2.546916035311620474e-01 7.479057416416023951e-02
4.705882352941176627e+00 1.323529411764705843e+00 6.858302624527831126e-01 8.281486958588917258e-01 1.656297391717783452e+00 2.504765734712467440e-01 6.106040591074714946e-02
4.852941176470588758e+00 1.323529411764705843e+00 6.821000199478121084e-01 8.258934676747432535e-01 1.651786935349486507e+00 2.466222664594443226e-01 4.974025300029126517e-02
5.000000000000000000e+00 1.323529411764705843e+00 6.817955375176567578e-01 8.257091119260200340e-01 1.651418223852040068e+00 2.431546999067238368e-01 4.054738425035220306e-02
0.000000000000000000e+00 1.470588235294117752e+00 1.290360578294568406e+00 1.135940393812355120e+00 2.271880787624710241e+00 2.172560236232356501e-01 4.371994713556680012e-01
1.470588235294117696e-01 1.470588235294117752e+00 1.245107615338860940e+00 1.115843902765463413e+00 2.231687805530926827e+00 2.253406768628430090e-01 4.715689419126147808e-01
2.941176470588235392e-01 1.470588235294117752e+00 1.205305171490199001e+00 1.097863913010259651e+00 2.195727826020519302e+00 2.309969491747387305e-01 5.016183562787455141e-01
4.411764705882352811e-01 1.470588235294117752e+00 1.171087583535748600e+00 1.082168001530145363e+00 2.164336003060290725e+00 2.349357988625093707e-01 5.264150222291525960e-01
5.882352941176470784e-01 1.470588235294117752e+00 1.141286843889690816e+00 1.068310275102552165e+00 2.136620550205104330e+00 2.368052063374656013e-01 5.466632767068299037e-01
7.352941176470588758e-01 1.470588235294117752e+00 1.115385414571055556e+00 1.056118087417811324e+00 2.112236174835622649e+00 2.375768458425761009e-01 5.619561910101921187e-01
8.823529411764705621e-01 1.470588235294117752e+00 1.093221022008183274e+00 1.045572102730454089e+00 2.091144205460908179e+00 2.374120702214021494e-01 5.727501494217313027e-01
1.029411764705882470e+00 1.470588235294117752e+00 1.074580098890784319e+00 1.036619553592726950e+00 2.073239107185453900e+00 2.361283977665125100e-01 5.799006605276327830e-01
1.176470588235294157e+00 1.470588235294117752e+00 1.057989326690297993e+00 1.028586081322461876e+00 2.057172162644923752e+00 2.347803121461623788e-01 5.829227081969120539e-01
1.323529411764705843e+00 1.470588235294117752e+00 1.044106803483946244e+00 1.021815444923370730e+00 2.043630889846741461e+00 2.329844330819841325e-01 5.826945045415162783e-01
1.470588235294117752e+00 1.470588235294117752e+00 1.031809465707694162e+00 1.015780225101716727e+00 2.031560450203433454e+00 2.311409154451204429e-01 5.788666418545099779e-01
1.617647058823529438e+00 1.470588235294117752e+00 1.021147723777509286e+00 1.010518542025582667e+00 2.021037084051165333e+00 2.293785900593245386e-01 5.716460181144724650e-01
1.764705882352941124e+00 1.470588235294117752e+00 1.011343743158415576e+00 1.005655877106287122e+00 2.011311754212574243e+00 2.277105926767232225e-01 5.613234015254008336e-01
1.911764705882353033e+00 1.470588235294117752e+00 1.001883125546906950e+00 1.000941119920101485e+00 2.001882239840202971e+00 2.263757902406603462e-01 5.474244577129290246e-01
2.058823529411764941e+00 1.470588235294117752e+00 9.930077678969556620e-01 9.964977510747105027e-01 1.992995502149421005e+00 2.252425255728460751e-01 5.300808589526282422e-01
2.205882352941176627e+00 1.470588235294117752e+00 9.841029499863083174e-01 9.920196318552916281e-01 1.984039263710583256e+00 2.246098903083799669e-01 5.092836420614723636e-01
2.352941176470588314e+00 1.470588235294117752e+00 9.749483162801896308e-01 9.873947114908959710e-01 1.974789422981791942e+00 2.236180216429727030e-01 4.853478562685581976e-01
2.500000000000000000e+00 1.470588235294117752e+00 9.645609109944482951e-01 9.821206193713928334e-01 1.964241238742785667e+00 2.230872259636444976e-01 4.579095549283007660e-01
2.647058823529411686e+00 1.470588235294117752e+00 9.538925628506231824e-01 9.766742357872573166e-01 1.953348471574514633e+00 2.223736519622661056e-01 4.276400454303103671e-01
2.794117647058823817e+00 1.470588235294117752e+00 9.421126978740216318e-01 9.706249007077973889e-01 1.941249801415594778e+00 2.215555455789553763e-01 3.951543758118649108e-01
2.941176470588235503e+00 1.470588235294117752e+00 9.292242686084338787e-01 9.639627942034038055e-01 1.927925588406807611e+00 2.205656602389060306e-01 3.605102539175139009e-01
3.088235294117647189e+00 1.470588235294117752e+00 9.154630464630540976e-01 9.567983311351739850e-01 1.913596662270347970e+00 2.192815956086539564e-01 3.247943418704397067e-01
3.235294117647058876e+00 1.470588235294117752e+00 9.007948209281613217e-01 9.491021130142748286e-01 1.898204226028549657e+00 2.172337931668304467e-01 2.888502404979796379e-01
3.382352941176470562e+00 1.470588235294117752e+00 8.852895894674550625e-01 9.408982885878022229e-01 1.881796577175604446e+00 2.147710850684379225e-01 2.533746670030188053e-01
3.529411764705882248e+00 1.470588235294117752e+00 8.690211830902851986e-01 9.322130567044666360e-01 1.864426113408933272e+00 2.119516790299677822e-01 2.193455654098112884e-01
3.676470588235294379e+00 1.470588235294117752e+00 8.524139919113750130e-01 9.232626884648674759e-01 1.846525376929734952e+00 2.086647316509230854e-01 1.875451975838067498e-01
3.823529411764706065e+00 1.470588235294117752e+00 8.367115474727153668e-01 9.147193818175688440e-01 1.829438763635137688e+00 2.049211979572449216e-01 1.584971445478009777e-01
3.970588235294117752e+00 1.470588235294117752e+00 8.212484373632007451e-01 9.062275858542382379e-01 1.812455171708476476e+00 2.007851858369118780e-01 1.325557774679377854e-01
4.117647058823529882e+00 1.470588235294117752e+00 8.067654198918295938e-01 8.982012134771526490e-01 1.796402426954305298e+00 1.969469265540085834e-01 1.098905465793635350e-01
4.264705882352941124e+00 1.470588235294117752e+00 7.945470391653915998e-01 8.913736809920919102e-01 1.782747361984183820e+00 1.928477337561202987e-01 9.043743097351000793e-02
4.411764705882353255e+00 1.470588235294117752e+00 7.840405187482973881e-01 8.854606251823382568e-01 1.770921250364676514e+00 1.891486860391364266e-01 7.391267188942549082e-02
4.558823529411764497e+00 1.470588235294117752e+00 7.760882976476675132e-01 8.809587377667965624e-01 1.761917475533593125e+00 1.857725444209717414e-01 6.030651429172104172e-02
4.705882352941176627e+00 1.470588235294117752e+00 7.713180891636436387e-01 8.782471686055376425e-01 1.756494337211075285e+00 1.826439089720928999e-01 4.911697349140851238e-02
4.852941176470588758e+00 1.470588235294117752e+00 7.697133480828405316e-01 8.773330884463668156e-01 1.754666176892733631e+00 1.803181704526170548e-01 3.999483022940818894e-02
5.000000000000000000e+00 1.470588235294117752e+00 7.724396161330145949e-01 8.788854397093028847e-01 1.757770879418605769e+00 1.783183313225228384e-01 3.265508143648338663e-02
0.000000000000000000e+00 1.617647058823529438e+00 1.392028583001370556e+00 1.179842609419311739e+00 2.359685218838623477e+00 2.149495070958753473e-01 4.577919077941690063e-01
1.470588235294117696e-01 1.617647058823529438e+00 1.344710757045668004e+00 1.159616642276950049e+00 2.319233284553900099e+00 2.174193195278464885e-01 4.913746336525856573e-01
2.941176470588235392e-01 1.617647058823529438e+00 1.302952645375820451e+00 1.141469511364986200e+00 2.282939022729972400e+00 2.183698829501028726e-01 5.202750390265172831e-01
4.411764705882352811e-01 1.617647058823529438e+00 1.266670199028532728e+00 1.125464437034121801e+00 2.250928874068243601e+00 2.176883699182505794e-01 5.445466419554753079e-01
5.882352941176470784e-01 1.617647058823529438e+00 1.235236837665879994e+00 1.111412091739998997e+00 2.222824183479997995e+00 2.156763262695660377e-01 5.641724296841132968e-01
7.352941176470588758e-01 1.617647058823529438e+00 1.208232278745028809e+00 1.099196196656915703e+00 2.198392393313831406e+00 2.129055827848438665e-01 5.787703981732544856e-01
8.823529411764705621e-01 1.617647058823529438e+00 1.184890115290178292e+00 1.088526579964944396e+00 2.177053159929888793e+00 2.094066337933793986e-01 5.889559366783735372e-01
1.029411764705882470e+00 1.617647058823529438e+00 1.164828261615849181e+00 1.079272098043792205e+00 2.158544196087584410e+00 2.054609801208745479e-01 5.946237845886460649e-01
1.176470588235294157e+00 1.617647058823529438e+00 1.147242884433502752e+00 1.071094246289047591e+00 2.142188492578095182e+00 2.014883081932799525e-01 5.960620406123123827e-01
1.323529411764705843e+00 1.617647058823529438e+00 1.132823530529996292e+00 1.064341829737982303e+00 2.128683659475964607e+00 1.974734885594204570e-01 5.933319029953733059e-01
1.470588235294117752e+00 1.617647058823529438e+00 1.119534462857482149e+00 1.058080555939613809e+00 2.116161111879227619e+00 1.935568977430869309e-01 5.865849634566806525e-01
1.617647058823529438e+00 1.617647058823529438e+00 1.108525162033751510e+00 1.052865215511345376e+00 2.105730431022690752e+00 1.899879727490180192e-01 5.754916233907242384e-01
1.764705882352941124e+00 1.617647058823529438e+00 1.098911790355886486e+00 1.048289936208435913e+00 2.096579872416871826e+00 1.864876216022668953e-01 5.607169878407100017e-01
1.911764705882353033e+00 1.617647058823529438e+00 1.089611346289093952e+00 1.043844502926127404e+00 2.087689005852254809e+00 1.831922187646832512e-01 5.416533332734173589e-01
2.058823529411764941e+00 1.617647058823529438e+00 1.081293517082219546e+00 1.039852642003769478e+00 2.079705284007538957e+00 1.802147451441613868e-01 5.185857330235503770e-01
2.205882352941176627e+00 1.617647058823529438e+00 1.072924166150918790e+00 1.035820527963661641e+00 2.071641055927323283e+00 1.772460634664740631e-01 4.921067440732744824e-01
2.352941176470588314e+00 1.617647058823529438e+00 1.064493096486238022e+00 1.031742747241887859e+00 2.063485494483775717e+00 1.743919891103034303e-01 4.622119095824043788e-01
2.500000000000000000e+00 1.617647058823529438e+00 1.055525270762112555e+00 1.027387595195752956e+00 2.054775190391505912e+00 1.715945997079361407e-01 4.289179730581020866e-01
2.647058823529411686e+00 1.617647058823529438e+00 1.045985849884015995e+00 1.022734496281422878e+00 2.045468992562845756e+00 1.686770023792349138e-01 3.937606584493678064e-01
2.794117647058823817e+00 1.617647058823529438e+00 1.035737741342523277e+00 1.017712012969544944e+00 2.035424025939089887e+00 1.658038841528299001e-01 3.566991809915170952e-01
2.941176470588235503e+00 1.617647058823529438e+00 1.024790322802157316e+00 1.012319279082522172e+00 2.024638558165044344e+00 1.625720299155779258e-01 3.190567520332300289e-01
3.088235294117647189e+00 1.617647058823529438e+00 1.012149793904045358e+00 1.006056556016631465e+00 2.012113112033262929e+00 1.592464551021967878e-01 2.815647056624351885e-01
3.235294117647058876e+00 1.617647058823529438e+00 9.995456512065042931e-01 9.997727997932851496e-01 1.999545599586570299e+00 1.557066458129982567e-01 2.453873630393390293e-01
3.382352941176470562e+00 1.617647058823529438e+00 9.855603866363109589e-01 9.927539406299583646e-01 1.985507881259916729e+00 1.520789378194400132e-01 2.110994892508117893e-01
3.529411764705882248e+00 1.617647058823529438e+00 9.716880404927495940e-01 9.857423803878727631e-01 1.971484760775745526e+00 1.482411181162793801e-01 1.793953820011117972e-01
3.676470588235294379e+00 1.617647058823529438e+00 9.576519673923079568e-01 9.785969381682675383e-01 1.957193876336535077e+00 1.445662716187518793e-01 1.509241801910747305e-01
3.823529411764706065e+00 1.617647058823529438e+00 9.439267795407930706e-01 9.715589429060869087e-01 1.943117885812173817e+00 1.406999560271469107e-01 1.255290289563600614e-01
3.970588235294117752e+00 1.617647058823529438e+00 9.308523106954450510e-01 9.648068774088651711e-01 1.929613754817730342e+00 1.371859919748087964e-01 1.036885288498664431e-01
4.117647058823529882e+00 1.617647058823529438e+00 9.188676697774689206e-01 9.585758549939952244e-01 1.917151709987990449e+00 1.338772018168971345e-01 8.513470280635754284e-02
4.264705882352941124e+00 1.617647058823529438e+00 9.090516711465532751e-01 9.534420124719453771e-01 1.906884024943890754e+00 1.309145586540489681e-01 6.941665590103414385e-02
4.411764705882353255e+00 1.617647058823529438e+00 9.011448895226624733e-01 9.492865160333114893e-01 1.898573032066622979e+00 1.283896055525456104e-01 5.651166108944673944e-02
4.558823529411764497e+00 1.617647058823529438e+00 8.967163462051008782e-01 9.469510790981237047e-01 1.893902158196247409e+00 1.261052925769625133e-01 4.589881236345315363e-02
4.705882352941176627e+00 1.617647058823529438e+00 8.948081390459816653e-01 9.459429893212284446e-01 1.891885978642456889e+00 1.243745775023548106e-01 3.730461756231246567e-02
4.852941176470588758e+00 1.617647058823529438e+00 8.966912917852308818e-01 9.469378500119376429e-01 1.893875700023875286e+00 1.230562610387994499e-01 3.042471901856579064e-02
5.000000000000000000e+00 1.617647058823529438e+00 9.031501121649826436e-01 9.503421027003815524e-01 1.900684205400763105e+00 1.221106060292640599e-01 2.486086913882663146e-02
0.000000000000000000e+00 1.764705882352941124e+00 1.508065598061185009e+00 1.228033223516849626e+00 2.456066447033699252e+00 2.097557495800913274e-01 4.779841871520015828e-01
1.470588235294117696e-01 1.764705882352941124e+00 1.458774793030453987e+00 1.207797496698206352e+00 2.415594993396412704e+00 2.071329528553755572e-01 5.103607256276970761e-01
2.941176470588235392e-01 1.764705882352941124e+00 1.415908764646538254e+00 1.189919646298243983e+00 2.379839292596487965e+00 2.030601442854476635e-01 5.384648389442641125e-01
4.411764705882352811e-01 1.764705882352941124e+00 1.378164904548836445e+00 1.173952684118417356e+00 2.347905368236834711e+00 1.983364597093668913e-01 5.616128808026661368e-01
5.882352941176470784e-01 1.764705882352941124e+00 1.345088185119545532e+00 1.159779369155851780e+00 2.319558738311703561e+00 1.926845160618519681e-01 5.801046290972854402e-01
7.352941176470588758e-01 1.764705882352941124e+00 1.316673340560597261e+00 1.147463873313925742e+00 2.294927746627851484e+00 1.866549320310748050e-01 5.934588254475244851e-01
8.823529411764705621e-01 1.764705882352941124e+00 1.292855649805048524e+00 1.137038103937176192e+00 2.274076207874352384e+00 1.803727380383643997e-01 6.020379276576174332e-01
1.029411764705882470e+00 1.764705882352941124e+00 1.272216636799004874e+00 1.127925811744285189e+00 2.255851623488570379e+00 1.742120263424968563e-01 6.053355290972081137e-01
1.176470588235294157e+00 1.764705882352941124e+00 1.254544297361742444e+00 1.120064416612608138e+00 2.240128833225216276e+00 1.681269384437689696e-01 6.036957225188652743e-01
1.323529411764705843e+00 1.764705882352941124e+00 1.240334780412742033e+00 1.113703183264168395e+00 2.227406366528336790e+00 1.623002573118064173e-01 5.971424642849657571e-01
1.470588235294117752e+00 1.764705882352941124e+00 1.228113264938325511e+00 1.108202718340974613e+00 2.216405436681949226e+00 1.566199921332113720e-01 5.859317012203049124e-01
1.617647058823529438e+00 1.764705882352941124e+00 1.217177791598751169e+00 1.103257808310800669e+00 2.206515616621601339e+00 1.514429168399428483e-01 5.692979697541812323e-01
1.764705882352941124e+00 1.764705882352941124e+00 1.208825929346565298e+00 1.099466202002847171e+00 2.198932404005694341e+00 1.463024579133255509e-01 5.484254746063964570e-01
1.911764705882353033e+00 1.764705882352941124e+00 1.200976611014401563e+00 1.095890784254709205e+00 2.191781568509418410e+00 1.415149819129388475e-01 5.228827025528473005e-01
2.058823529411764941e+00 1.764705882352941124e+00 1.193930286577209454e+00 1.092671170378906487e+00 2.185342340757812973e+00 1.369139857922723191e-01 4.932055474087835290e-01
2.205882352941176627e+00 1.764705882352941124e+00 1.187528318432520935e+00 1.089737729195663363e+00 2.179475458391326725e+00 1.323579835614431266e-01 4.597154651246306845e-01
2.352941176470588314e+00 1.764705882352941124e+00 1.181166142501093086e+00 1.086814677164921861e+00 2.173629354329843721e+00 1.280168582711576908e-01 4.231058653505851974e-01
2.500000000000000000e+00 1.764705882352941124e+00 1.174579670809112075e+00 1.083780268693387949e+00 2.167560537386775898e+00 1.235463234747731093e-01 3.846090403418869208e-01
2.647058823529411686e+00 1.764705882352941124e+00 1.167738022751492188e+00 1.080619277429147207e+00 2.161238554858294414e+00 1.193076275561765348e-01 3.451623191415200687e-01
2.794117647058823817e+00 1.764705882352941124e+00 1.160423422611824629e+00 1.077229512505029962e+00 2.154459025010059925e+00 1.151131742653648954e-01 3.053785230609736279e-01
2.941176470588235503e+00 1.764705882352941124e+00 1.151653879336727915e+00 1.073151377642841187e+00 2.146302755285682373e+00 1.109121045489449980e-01 2.667158908458733269e-01
3.088235294117647189e+00 1.764705882352941124e+00 1.143040412555258234e+00 1.069130680766041008e+00 2.138261361532082017e+00 1.067667319352836458e-01 2.298934863119976579e-01
