# Y X speed speed_diff a0 a1
3.382352941176470562e+00 1.176470588235294157e+00 4.032294377927517992e+00 2.855823789692223613e+00 3.419705235240588226e-01 3.101841437632846810e-01
3.529411764705882248e+00 1.176470588235294157e+00 4.061243218245007114e+00 2.884772630009712735e+00 3.439069864923351982e-01 2.768914740627632098e-01
3.676470588235294379e+00 1.176470588235294157e+00 4.089865992801925643e+00 2.913395404566631264e+00 3.445359098983844515e-01 2.437056448853356094e-01
3.823529411764706065e+00 1.176470588235294157e+00 4.120101360333000784e+00 2.943630772097706405e+00 3.439590697275304310e-01 2.118215119056327256e-01
3.970588235294117752e+00 1.176470588235294157e+00 4.147770997099941681e+00 2.971300408864647302e+00 3.422176314073590575e-01 1.815163211561682532e-01
4.117647058823529882e+00 1.176470588235294157e+00 4.176145631555552740e+00 2.999675043320258361e+00 3.393364417888924955e-01 1.538173598195656522e-01
4.264705882352941124e+00 1.176470588235294157e+00 4.203506297576549144e+00 3.027035709341254766e+00 3.354147328087955238e-01 1.286670558063064129e-01
4.411764705882353255e+00 1.176470588235294157e+00 4.229621009234158180e+00 3.053150420998863801e+00 3.307926563300599421e-01 1.067084543552865861e-01
4.558823529411764497e+00 1.176470588235294157e+00 4.256347749910784017e+00 3.079877161675489639e+00 3.257776523441407446e-01 8.782120383359676152e-02
4.705882352941176627e+00 1.176470588235294157e+00 4.280214762721866073e+00 3.103744174486571694e+00 3.206962280489493722e-01 7.197289039943918776e-02
4.852941176470588758e+00 1.176470588235294157e+00 4.304618159117266529e+00 3.128147570881972150e+00 3.155823035039866942e-01 5.864713284593847664e-02
5.000000000000000000e+00 1.176470588235294157e+00 4.326273404622448027e+00 3.149802816387153648e+00 3.111412303968569826e-01 4.780975061909851359e-02
0.000000000000000000e+00 1.323529411764705843e+00 3.562661206937342229e+00 2.239131795172636608e+00 2.164631330444367063e-01 4.160164586789371621e-01
1.470588235294117696e-01 1.323529411764705843e+00 3.585556042368684082e+00 2.262026630603978461e+00 2.296358851992610361e-01 4.515474909968185679e-01
2.941176470588235392e-01 1.323529411764705843e+00 3.608627349524079264e+00 2.285097937759373643e+00 2.407627973633958973e-01 4.821864533742571401e-01
4.411764705882352811e-01 1.323529411764705843e+00 3.630502417557288641e+00 2.306973005792582576e+00 2.491069650016332071e-01 5.078164971035648012e-01
5.882352941176470784e-01 1.323529411764705843e+00 3.652140342757594027e+00 2.328610930992888406e+00 2.553902576015753545e-01 5.281959545295349390e-01
7.352941176470588758e-01 1.323529411764705843e+00 3.676560963386043657e+00 2.353031551621337591e+00 2.599518004810091876e-01 5.436602811175816896e-01
8.823529411764705621e-01 1.323529411764705843e+00 3.698129514572743304e+00 2.374600102808037683e+00 2.629491978403207253e-01 5.549834301290104133e-01
1.029411764705882470e+00 1.323529411764705843e+00 3.722687608799475356e+00 2.399158197034769735e+00 2.650296812001293745e-01 5.622861664653990843e-01
1.176470588235294157e+00 1.323529411764705843e+00 3.745876627678206283e+00 2.422347215913500662e+00 2.660893134084131861e-01 5.664679932645567684e-01
1.323529411764705843e+00 1.323529411764705843e+00 3.770834595410553991e+00 2.447305183645847926e+00 2.667392653184070261e-01 5.675198392465949926e-01
1.470588235294117752e+00 1.323529411764705843e+00 3.794793557763061820e+00 2.471264145998356199e+00 2.672031199559087855e-01 5.656941826737565959e-01
1.617647058823529438e+00 1.323529411764705843e+00 3.821800828484978041e+00 2.498271416720272420e+00 2.676178853015193648e-01 5.608320100143706632e-01
1.764705882352941124e+00 1.323529411764705843e+00 3.847195076952520054e+00 2.523665665187814433e+00 2.679442919977816362e-01 5.535203714528286190e-01
1.911764705882353033e+00 1.323529411764705843e+00 3.874575295560682697e+00 2.551045883795977076e+00 2.685417147666280813e-01 5.431344071677083329e-01
2.058823529411764941e+00 1.323529411764705843e+00 3.901746651664568244e+00 2.578217239899862179e+00 2.693156677820012224e-01 5.299449641271872791e-01
2.205882352941176627e+00 1.323529411764705843e+00 3.928914680145212390e+00 2.605385268380506325e+00 2.704905663238976743e-01 5.138425158593966646e-01
2.352941176470588314e+00 1.323529411764705843e+00 3.957554487460105186e+00 2.634025075695399565e+00 2.718776840486661350e-01 4.947156242281723348e-01
2.500000000000000000e+00 1.323529411764705843e+00 3.987099237454996281e+00 2.663569825690290216e+00 2.734321614669096290e-01 4.724113482729891400e-01
2.647058823529411686e+00 1.323529411764705843e+00 4.016519497411907835e+00 2.692990085647202214e+00 2.752528171154937642e-01 4.471281267870755860e-01
2.794117647058823817e+00 1.323529411764705843e+00 4.047141639677874991e+00 2.723612227913169370e+00 2.770517005959444168e-01 4.188607426026653147e-01
2.941176470588235503e+00 1.323529411764705843e+00 4.077768208628294033e+00 2.754238796863588412e+00 2.786081563836193542e-01 3.882856542112016474e-01
3.088235294117647189e+00 1.323529411764705843e+00 4.108310951387567300e+00 2.784781539622861679e+00 2.799828907276540324e-01 3.554606207330511802e-01
3.235294117647058876e+00 1.323529411764705843e+00 4.139037466090565331e+00 2.815508054325859710e+00 2.807745105855682932e-01 3.213541559062264019e-01
3.382352941176470562e+00 1.323529411764705843e+00 4.170846756732874638e+00 2.847317344968169017e+00 2.806064068525486732e-01 2.869391474187936164e-01
3.529411764705882248e+00 1.323529411764705843e+00 4.202322834903501558e+00 2.878793423138795937e+00 2.797818804670741955e-01 2.527114040772890369e-01
3.676470588235294379e+00 1.323529411764705843e+00 4.232252368811609600e+00 2.908722957046903979e+00 2.780137883452182268e-01 2.196047238515567712e-01
3.823529411764706065e+00 1.323529411764705843e+00 4.263104824000364168e+00 2.939575412235658547e+00 2.753791690282862414e-01 1.882246812125245861e-01
3.970588235294117752e+00 1.323529411764705843e+00 4.293381121800475597e+00 2.969851710035769976e+00 2.720406368665599373e-01 1.595270691920691875e-01
4.117647058823529882e+00 1.323529411764705843e+00 4.322699258171793346e+00 2.999169846407087725e+00 2.679230028050390011e-01 1.335563762280061184e-01
4.264705882352941124e+00 1.323529411764705843e+00 4.351497897116153979e+00 3.027968485351448358e+00 2.636303929750939412e-01 1.108730403612186860e-01
4.411764705882353255e+00 1.323529411764705843e+00 4.379625301504039392e+00 3.056095889739333771e+00 2.591895327043331476e-01 9.133461488594178668e-02
4.558823529411764497e+00 1.323529411764705843e+00 4.406748867126545122e+00 3.083219455361839501e+00 2.546916035311620474e-01 7.479057416416023951e-02
4.705882352941176627e+00 1.323529411764705843e+00 4.431699877167977419e+00 3.108170465403271798e+00 2.504765734712467440e-01 6.106040591074714946e-02
4.852941176470588758e+00 1.323529411764705843e+00 4.456018667939538602e+00 3.132489256174832981e+00 2.466222664594443226e-01 4.974025300029126517e-02
5.000000000000000000e+00 1.323529411764705843e+00 4.477857451506180197e+00 3.154328039741474576e+00 2.431546999067238368e-01 4.054738425035220306e-02
0.000000000000000000e+00 1.470588235294117752e+00 3.611507325302237170e+00 2.140919090008119419e+00 2.172560236232356501e-01 4.371994713556680012e-01
1.470588235294117696e-01 1.470588235294117752e+00 3.638152241670363995e+00 2.167564006376246244e+00 2.253406768628430090e-01 4.715689419126147808e-01
2.941176470588235392e-01 1.470588235294117752e+00 3.664809460240035399e+00 2.194221224945917648e+00 2.309969491747387305e-01 5.016183562787455141e-01
4.411764705882352811e-01 1.470588235294117752e+00 3.690459055340731709e+00 2.219870820046613957e+00 2.349357988625093707e-01 5.264150222291525960e-01
5.882352941176470784e-01 1.470588235294117752e+00 3.716687843288086324e+00 2.246099607993968572e+00 2.368052063374656013e-01 5.466632767068299037e-01
7.352941176470588758e-01 1.470588235294117752e+00 3.744614177273913214e+00 2.274025941979795462e+00 2.375768458425761009e-01 5.619561910101921187e-01
8.823529411764705621e-01 1.470588235294117752e+00 3.770610607609362397e+00 2.300022372315244645e+00 2.374120702214021494e-01 5.727501494217313027e-01
1.029411764705882470e+00 1.470588235294117752e+00 3.798885048384929242e+00 2.328296813090811490e+00 2.361283977665125100e-01 5.799006605276327830e-01
1.176470588235294157e+00 1.470588235294117752e+00 3.825673667970532765e+00 2.355085432676415014e+00 2.347803121461623788e-01 5.829227081969120539e-01
1.323529411764705843e+00 1.470588235294117752e+00 3.854203625094035246e+00 2.383615389799917494e+00 2.329844330819841325e-01 5.826945045415162783e-01
1.470588235294117752e+00 1.470588235294117752e+00 3.883206721712746834e+00 2.412618486418629082e+00 2.311409154451204429e-01 5.788666418545099779e-01
1.617647058823529438e+00 1.470588235294117752e+00 3.913116461296715087e+00 2.442528226002597336e+00 2.293785900593245386e-01 5.716460181144724650e-01
1.764705882352941124e+00 1.470588235294117752e+00 3.942647429364542599e+00 2.472059194070424848e+00 2.277105926767232225e-01 5.613234015254008336e-01
1.911764705882353033e+00 1.470588235294117752e+00 3.973488681987418669e+00 2.502900446693300918e+00 2.263757902406603462e-01 5.474244577129290246e-01
2.058823529411764941e+00 1.470588235294117752e+00 4.003937552189288596e+00 2.533349316895170844e+00 2.252425255728460751e-01 5.300808589526282422e-01
2.205882352941176627e+00 1.470588235294117752e+00 4.034633242328487412e+00 2.564045007034369661e+00 2.246098903083799669e-01 5.092836420614723636e-01
2.352941176470588314e+00 1.470588235294117752e+00 4.067560784081150516e+00 2.596972548787032764e+00 2.236180216429727030e-01 4.853478562685581976e-01
2.500000000000000000e+00 1.470588235294117752e+00 4.100373763695669638e+00 2.629785528401551886e+00 2.230872259636444976e-01 4.579095549283007660e-01
2.647058823529411686e+00 1.470588235294117752e+00 4.132678430702320327e+00 2.662090195408202575e+00 2.223736519622661056e-01 4.276400454303103671e-01
2.794117647058823817e+00 1.470588235294117752e+00 4.165926501799962267e+00 2.695338266505844516e+00 2.215555455789553763e-01 3.951543758118649108e-01
2.941176470588235503e+00 1.470588235294117752e+00 4.198731332726096888e+00 2.728143097431979136e+00 2.205656602389060306e-01 3.605102539175139009e-01
3.088235294117647189e+00 1.470588235294117752e+00 4.233076173427281930e+00 2.762487938133164178e+00 2.192815956086539564e-01 3.247943418704397067e-01
3.235294117647058876e+00 1.470588235294117752e+00 4.265237926399228385e+00 2.794649691105110634e+00 2.172337931668304467e-01 2.888502404979796379e-01
3.382352941176470562e+00 1.470588235294117752e+00 4.300593317021240480e+00 2.830005081727122729e+00 2.147710850684379225e-01 2.533746670030188053e-01
3.529411764705882248e+00 1.470588235294117752e+00 4.332776149480277894e+00 2.862187914186160143e+00 2.119516790299677822e-01 2.193455654098112884e-01
3.676470588235294379e+00 1.470588235294117752e+00 4.365624002991173924e+00 2.895035767697056173e+00 2.086647316509230854e-01 1.875451975838067498e-01
3.823529411764706065e+00 1.470588235294117752e+00 4.398127512695205965e+00 2.927539277401088214e+00 2.049211979572449216e-01 1.584971445478009777e-01
3.970588235294117752e+00 1.470588235294117752e+00 4.430775672743587634e+00 2.960187437449469883e+00 2.007851858369118780e-01 1.325557774679377854e-01
4.117647058823529882e+00 1.470588235294117752e+00 4.461479092455256534e+00 2.990890857161138783e+00 1.969469265540085834e-01 1.098905465793635350e-01
4.264705882352941124e+00 1.470588235294117752e+00 4.492945890842472423e+00 3.022357655548354671e+00 1.928477337561202987e-01 9.043743097351000793e-02
4.411764705882353255e+00 1.470588235294117752e+00 4.521081988081837366e+00 3.050493752787719615e+00 1.891486860391364266e-01 7.391267188942549082e-02
4.558823529411764497e+00 1.470588235294117752e+00 4.548219870849797175e+00 3.077631635555679424e+00 1.857725444209717414e-01 6.030651429172104172e-02
4.705882352941176627e+00 1.470588235294117752e+00 4.574236757281717303e+00 3.103648521987599551e+00 1.826439089720928999e-01 4.911697349140851238e-02
4.852941176470588758e+00 1.470588235294117752e+00 4.598927539345862847e+00 3.128339304051745096e+00 1.803181704526170548e-01 3.999483022940818894e-02
5.000000000000000000e+00 1.470588235294117752e+00 4.621348257426610040e+00 3.150760022132492288e+00 1.783183313225228384e-01 3.265508143648338663e-02
0.000000000000000000e+00 1.617647058823529438e+00 3.652515185963542965e+00 2.034868127140013527e+00 2.149495070958753473e-01 4.577919077941690063e-01
1.470588235294117696e-01 1.617647058823529438e+00 3.683513638525791833e+00 2.065866579702262396e+00 2.174193195278464885e-01 4.913746336525856573e-01
2.941176470588235392e-01 1.617647058823529438e+00 3.712904268058679236e+00 2.095257209235149798e+00 2.183698829501028726e-01 5.202750390265172831e-01
4.411764705882352811e-01 1.617647058823529438e+00 3.742901361486610234e+00 2.125254302663080797e+00 2.176883699182505794e-01 5.445466419554753079e-01
5.882352941176470784e-01 1.617647058823529438e+00 3.773630041086008191e+00 2.155982982262478753e+00 2.156763262695660377e-01 5.641724296841132968e-01
7.352941176470588758e-01 1.617647058823529438e+00 3.803824164622776838e+00 2.186177105799247400e+00 2.129055827848438665e-01 5.787703981732544856e-01
8.823529411764705621e-01 1.617647058823529438e+00 3.833535757167165325e+00 2.215888698343635888e+00 2.094066337933793986e-01 5.889559366783735372e-01
1.029411764705882470e+00 1.617647058823529438e+00 3.865259651708550237e+00 2.247612592885020799e+00 2.054609801208745479e-01 5.946237845886460649e-01
1.176470588235294157e+00 1.617647058823529438e+00 3.897557739854122794e+00 2.279910681030593356e+00 2.014883081932799525e-01 5.960620406123123827e-01
1.323529411764705843e+00 1.617647058823529438e+00 3.930274604659673710e+00 2.312627545836144272e+00 1.974734885594204570e-01 5.933319029953733059e-01
1.470588235294117752e+00 1.617647058823529438e+00 3.962191913383604103e+00 2.344544854560074665e+00 1.935568977430869309e-01 5.865849634566806525e-01
1.617647058823529438e+00 1.617647058823529438e+00 3.995446541643772775e+00 2.377799482820243337e+00 1.899879727490180192e-01 5.754916233907242384e-01
1.764705882352941124e+00 1.617647058823529438e+00 4.028278774408001084e+00 2.410631715584471646e+00 1.864876216022668953e-01 5.607169878407100017e-01
1.911764705882353033e+00 1.617647058823529438e+00 4.061914653993627056e+00 2.444267595170097618e+00 1.831922187646832512e-01 5.416533332734173589e-01
2.058823529411764941e+00 1.617647058823529438e+00 4.096515217405427123e+00 2.478868158581897685e+00 1.802147451441613868e-01 5.185857330235503770e-01
2.205882352941176627e+00 1.617647058823529438e+00 4.130975010990514562e+00 2.513327952166985124e+00 1.772460634664740631e-01 4.921067440732744824e-01
2.352941176470588314e+00 1.617647058823529438e+00 4.168662950741476081e+00 2.551015891917946643e+00 1.743919891103034303e-01 4.622119095824043788e-01
2.500000000000000000e+00 1.617647058823529438e+00 4.202410363948805738e+00 2.584763305125276300e+00 1.715945997079361407e-01 4.289179730581020866e-01
2.647058823529411686e+00 1.617647058823529438e+00 4.238591786570773401e+00 2.620944727747243963e+00 1.686770023792349138e-01 3.937606584493678064e-01
2.794117647058823817e+00 1.617647058823529438e+00 4.275350984268129650e+00 2.657703925444600213e+00 1.658038841528299001e-01 3.566991809915170952e-01
2.941176470588235503e+00 1.617647058823529438e+00 4.311610193217784825e+00 2.693963134394255388e+00 1.625720299155779258e-01 3.190567520332300289e-01
3.088235294117647189e+00 1.617647058823529438e+00 4.347940214238322554e+00 2.730293155414793116e+00 1.592464551021967878e-01 2.815647056624351885e-01
3.235294117647058876e+00 1.617647058823529438e+00 4.383779979058774146e+00 2.766132920235244708e+00 1.557066458129982567e-01 2.453873630393390293e-01
3.382352941176470562e+00 1.617647058823529438e+00 4.419902070460739907e+00 2.802255011637210469e+00 1.520789378194400132e-01 2.110994892508117893e-01
3.529411764705882248e+00 1.617647058823529438e+00 4.454332843635730121e+00 2.836685784812200684e+00 1.482411181162793801e-01 1.793953820011117972e-01
3.676470588235294379e+00 1.617647058823529438e+00 4.490002188147047768e+00 2.872355129323518330e+00 1.445662716187518793e-01 1.509241801910747305e-01
3.823529411764706065e+00 1.617647058823529438e+00 4.524057766930724256e+00 2.906410708107194818e+00 1.406999560271469107e-01 1.255290289563600614e-01
3.970588235294117752e+00 1.617647058823529438e+00 4.557681888099620160e+00 2.940034829276090722e+00 1.371859919748087964e-01 1.036885288498664431e-01
4.117647058823529882e+00 1.617647058823529438e+00 4.590452670454089557e+00 2.972805611630560119e+00 1.338772018168971345e-01 8.513470280635754284e-02
4.264705882352941124e+00 1.617647058823529438e+00 4.622524180995844389e+00 3.004877122172314952e+00 1.309145586540489681e-01 6.941665590103414385e-02
4.411764705882353255e+00 1.617647058823529438e+00 4.650998969096572289e+00 3.033351910273042851e+00 1.283896055525456104e-01 5.651166108944673944e-02
4.558823529411764497e+00 1.617647058823529438e+00 4.680906459878308112e+00 3.063259401054778674e+00 1.261052925769625133e-01 4.589881236345315363e-02
4.705882352941176627e+00 1.617647058823529438e+00 4.706343320672682573e+00 3.088696261849153135e+00 1.243745775023548106e-01 3.730461756231246567e-02
4.852941176470588758e+00 1.617647058823529438e+00 4.732341523551826690e+00 3.114694464728297252e+00 1.230562610387994499e-01 3.042471901856579064e-02
5.000000000000000000e+00 1.617647058823529438e+00 4.755831016348492035e+00 3.138183957524962597e+00 1.221106060292640599e-01 2.486086913882663146e-02
0.000000000000000000e+00 1.764705882352941124e+00 3.686281034637740373e+00 1.921575152284799248e+00 2.097557495800913274e-01 4.779841871520015828e-01
1.470588235294117696e-01 1.764705882352941124e+00 3.719571175112879935e+00 1.954865292759938811e+00 2.071329528553755572e-01 5.103607256276970761e-01
2.941176470588235392e-01 1.764705882352941124e+00 3.752162386614959821e+00 1.987456504262018697e+00 2.030601442854476635e-01 5.384648389442641125e-01
4.411764705882352811e-01 1.764705882352941124e+00 3.786059230545012699e+00 2.021353348192071575e+00 1.983364597093668913e-01 5.616128808026661368e-01
5.882352941176470784e-01 1.764705882352941124e+00 3.819169249948973999e+00 2.054463367596032874e+00 1.926845160618519681e-01 5.801046290972854402e-01
7.352941176470588758e-01 1.764705882352941124e+00 3.854299867546635561e+00 2.089593985193694436e+00 1.866549320310748050e-01 5.934588254475244851e-01
8.823529411764705621e-01 1.764705882352941124e+00 3.888900640063993386e+00 2.124194757711052262e+00 1.803727380383643997e-01 6.020379276576174332e-01
1.029411764705882470e+00 1.764705882352941124e+00 3.923931419217639327e+00 2.159225536864698203e+00 1.742120263424968563e-01 6.053355290972081137e-01
1.176470588235294157e+00 1.764705882352941124e+00 3.957598995244981044e+00 2.192893112892039920e+00 1.681269384437689696e-01 6.036957225188652743e-01
1.323529411764705843e+00 1.764705882352941124e+00 3.994600686523839705e+00 2.229894804170898581e+00 1.623002573118064173e-01 5.971424642849657571e-01
1.470588235294117752e+00 1.764705882352941124e+00 4.030545280248626128e+00 2.265839397895685003e+00 1.566199921332113720e-01 5.859317012203049124e-01
1.617647058823529438e+00 1.764705882352941124e+00 4.067425321867943921e+00 2.302719439515002797e+00 1.514429168399428483e-01 5.692979697541812323e-01
1.764705882352941124e+00 1.764705882352941124e+00 4.104738920912669897e+00 2.340033038559728773e+00 1.463024579133255509e-01 5.484254746063964570e-01
1.911764705882353033e+00 1.764705882352941124e+00 4.142122190937948645e+00 2.377416308585007521e+00 1.415149819129388475e-01 5.228827025528473005e-01
2.058823529411764941e+00 1.764705882352941124e+00 4.180284991859929633e+00 2.415579109506988509e+00 1.369139857922723191e-01 4.932055474087835290e-01
2.205882352941176627e+00 1.764705882352941124e+00 4.218176337246324792e+00 2.453470454893383668e+00 1.323579835614431266e-01 4.597154651246306845e-01
2.352941176470588314e+00 1.764705882352941124e+00 4.257001732763802337e+00 2.492295850410861213e+00 1.280168582711576908e-01 4.231058653505851974e-01
2.500000000000000000e+00 1.764705882352941124e+00 4.295458006952404872e+00 2.530752124599463748e+00 1.235463234747731093e-01 3.846090403418869208e-01
2.647058823529411686e+00 1.764705882352941124e+00 4.335061999853378367e+00 2.570356117500437243e+00 1.193076275561765348e-01 3.451623191415200687e-01
2.794117647058823817e+00 1.764705882352941124e+00 4.374530839624840794e+00 2.609824957271899670e+00 1.151131742653648954e-01 3.053785230609736279e-01
2.941176470588235503e+00 1.764705882352941124e+00 4.413035495754151327e+00 2.648329613401210203e+00 1.109121045489449980e-01 2.667158908458733269e-01
3.088235294117647189e+00 1.764705882352941124e+00 4.452697846362587697e+00 2.687991964009646573e+00 1.067667319352836458e-01 2.298934863119976579e-01
3.235294117647058876e+00 1.764705882352941124e+00 4.490865906401052321e+00 2.726160024048111197e+00 1.028224862449145932e-01 1.959984246821696863e-01
3.382352941176470562e+00 1.764705882352941124e+00 4.528657912070352509e+00 2.763952029717411385e+00 9.904670328724923811e-02 1.651022321023887796e-01
3.529411764705882248e+00 1.764705882352941124e+00 4.567569753465752669e+00 2.802863871112811545e+00 9.552513454660098435e-02 1.377042001169274388e-01
3.676470588235294379e+00 1.764705882352941124e+00 4.602800332941781036e+00 2.838094450588839912e+00 9.228398937127983703e-02 1.137910027899542986e-01
3.823529411764706065e+00 1.764705882352941124e+00 4.639053321176536571e+00 2.874347438823595446e+00 8.940163762832775696e-02 9.346275570548132072e-02
3.970588235294117752e+00 1.764705882352941124e+00 4.674691480292548107e+00 2.909985597939606983e+00 8.673612847997759501e-02 7.630328529500285395e-02
4.117647058823529882e+00 1.764705882352941124e+00 4.707848756755302233e+00 2.943142874402361109e+00 8.450530972057725132e-02 6.202434757746133620e-02
4.264705882352941124e+00 1.764705882352941124e+00 4.742099157354827454e+00 2.977393275001886330e+00 8.262771175399466483e-02 5.026409836441934204e-02
4.411764705882353255e+00 1.764705882352941124e+00 4.772269110383902557e+00 3.007563228030961433e+00 8.106315250705045661e-02 4.073414983985597371e-02
4.558823529411764497e+00 1.764705882352941124e+00 4.802571138639977200e+00 3.037865256287036075e+00 7.994057772493136371e-02 3.298126305369027123e-02
4.705882352941176627e+00 1.764705882352941124e+00 4.829402263932056627e+00 3.064696381579115503e+00 7.903259585771002516e-02 2.679946056397407295e-02
4.852941176470588758e+00 1.764705882352941124e+00 4.855256770272111666e+00 3.090550887919170542e+00 7.856932404859286179e-02 2.183021267837776183e-02
5.000000000000000000e+00 1.764705882352941124e+00 4.878536138664756550e+00 3.113830256311815425e+00 7.832436519395771790e-02 1.788735161082611116e-02
0.000000000000000000e+00 1.911764705882353033e+00 3.710730717728414341e+00 1.798966011846061308e+00 2.024671300124545881e-01 4.971771195935999477e-01
1.470588235294117696e-01 1.911764705882353033e+00 3.746641449933679979e+00 1.834876744051326947e+00 1.947443432637641358e-01 5.283148562349576638e-01
2.941176470588235392e-01 1.911764705882353033e+00 3.782695942361739228e+00 1.870931236479386195e+00 1.864208468110658545e-01 5.550638207169461547e-01
4.411764705882352811e-01 1.911764705882353033e+00 3.820324251404774607e+00 1.908559545522421574e+00 1.778907702181206363e-01 5.768705496549882961e-01
5.882352941176470784e-01 1.911764705882353033e+00 3.856280919313356037e+00 1.944516213431003004e+00 1.691546958316076654e-01 5.934790867113967083e-01
7.352941176470588758e-01 1.911764705882353033e+00 3.895139262669171210e+00 1.983374556786818177e+00 1.605388149046793334e-01 6.046011547794918339e-01
8.823529411764705621e-01 1.911764705882353033e+00 3.934022347903953776e+00 2.022257642021600965e+00 1.521162715160468415e-01 6.102125633704748031e-01
1.029411764705882470e+00 1.911764705882353033e+00 3.971754512940801174e+00 2.059989807058448363e+00 1.441012628377795202e-01 6.098476245073647384e-01
1.176470588235294157e+00 1.911764705882353033e+00 4.011531632886749854e+00 2.099766927004396599e+00 1.364532621378335420e-01 6.039050961850063182e-01
1.323529411764705843e+00 1.911764705882353033e+00 4.048761128019711109e+00 2.136996422137357854e+00 1.291922947557525292e-01 5.923292409776840239e-01
1.470588235294117752e+00 1.911764705882353033e+00 4.090780993833234902e+00 2.179016287950881647e+00 1.224441940787573957e-01 5.744551234441466203e-01
1.617647058823529438e+00 1.911764705882353033e+00 4.129495017344886776e+00 2.217730311462533521e+00 1.159981340059005467e-01 5.512569576990925535e-01
1.764705882352941124e+00 1.911764705882353033e+00 4.170636720016458909e+00 2.258872014134105655e+00 1.099404637049287148e-01 5.228012806086634878e-01
1.911764705882353033e+00 1.911764705882353033e+00 4.211551565353249593e+00 2.299786859470896339e+00 1.040772720982395261e-01 4.895291004065465135e-01
2.058823529411764941e+00 1.911764705882353033e+00 4.253481949196444845e+00 2.341717243314091590e+00 9.852634961739813180e-02 4.522326802097400567e-01
2.205882352941176627e+00 1.911764705882353033e+00 4.294753423738151277e+00 2.382988717855798022e+00 9.320697387597809414e-02 4.122125442746065738e-01
2.352941176470588314e+00 1.911764705882353033e+00 4.336803665951512343e+00 2.425038960069159089e+00 8.802452226063249563e-02 3.703863596127959790e-01
2.500000000000000000e+00 1.911764705882353033e+00 4.377861781038900446e+00 2.466097075156547191e+00 8.308546557573133484e-02 3.278438563200357647e-01
2.647058823529411686e+00 1.911764705882353033e+00 4.420049981691744456e+00 2.508285275809391202e+00 7.846301168583853791e-02 2.863590983252740085e-01
2.794117647058823817e+00 1.911764705882353033e+00 4.461255891609530622e+00 2.549491185727177367e+00 7.403638227070125089e-02 2.467776066986712424e-01
2.941176470588235503e+00 1.911764705882353033e+00 4.503864382772883701e+00 2.592099676890530446e+00 6.997098980108486244e-02 2.099432649904780235e-01
3.088235294117647189e+00 1.911764705882353033e+00 4.545377265440002645e+00 2.633612559557649391e+00 6.622934577599286221e-02 1.766420437380517849e-01
3.235294117647058876e+00 1.911764705882353033e+00 4.585980117224326413e+00 2.674215411341973159e+00 6.279813913220348709e-02 1.471950144205576294e-01
3.382352941176470562e+00 1.911764705882353033e+00 4.626539242355447890e+00 2.714774536473094635e+00 5.979409592554064956e-02 1.214607197128179800e-01
3.529411764705882248e+00 1.911764705882353033e+00 4.666649007151635331e+00 2.754884301269282076e+00 5.712225727642241541e-02 9.955338706133055882e-02
3.676470588235294379e+00 1.911764705882353033e+00 4.704805881903766362e+00 2.793041176021413108e+00 5.487488730435206158e-02 8.107453026618455239e-02
3.823529411764706065e+00 1.911764705882353033e+00 4.743366223733495701e+00 2.831601517851142447e+00 5.285589566962461960e-02 6.572531965189859493e-02
3.970588235294117752e+00 1.911764705882353033e+00 4.779022147111026797e+00 2.867257441228673542e+00 5.126614683443146692e-02 5.315821133451022196e-02
4.117647058823529882e+00 1.911764705882353033e+00 4.815136904151797737e+00 2.903372198269444482e+00 4.994699171304866486e-02 4.282123285942231183e-02
4.264705882352941124e+00 1.911764705882353033e+00 4.850682910283856231e+00 2.938918204401502976e+00 4.893940744884493765e-02 3.455393653900482032e-02
4.411764705882353255e+00 1.911764705882353033e+00 4.880394728363581791e+00 2.968630022481228536e+00 4.809839260664939414e-02 2.784415062930772899e-02
4.558823529411764497e+00 1.911764705882353033e+00 4.911635202359512675e+00 2.999870496477159421e+00 4.757187509244769491e-02 2.249359545764788304e-02
4.705882352941176627e+00 1.911764705882353033e+00 4.940249957564533112e+00 3.028485251682179857e+00 4.726219136085097611e-02 1.825467661710976006e-02
4.852941176470588758e+00 1.911764705882353033e+00 4.965685362197016062e+00 3.053920656314662807e+00 4.717412361433480361e-02 1.487673319073580525e-02
5.000000000000000000e+00 1.911764705882353033e+00 4.988837976980394551e+00 3.077073271098041296e+00 4.728107642532794475e-02 1.220726665045725710e-02
0.000000000000000000e+00 2.058823529411764941e+00 3.725776236963377563e+00 1.666952707551612622e+00 1.933838812271624907e-01 5.150899548441104647e-01
1.470588235294117696e-01 2.058823529411764941e+00 3.763820134136442341e+00 1.704996604724677400e+00 1.811479790269910906e-01 5.447061886911160888e-01
2.941176470588235392e-01 2.058823529411764941e+00 3.803813580277264794e+00 1.744990050865499853e+00 1.692062359518299031e-01 5.695164005693164055e-01
4.411764705882352811e-01 2.058823529411764941e+00 3.844413708086695802e+00 1.785590178674930861e+00 1.573853394263600436e-01 5.892736032781550337e-01
5.882352941176470784e-01 2.058823529411764941e+00 3.884698368726803519e+00 1.825874839315038578e+00 1.462424647447248260e-01 6.030755911572741601e-01
7.352941176470588758e-01 2.058823529411764941e+00 3.925788997705465633e+00 1.866965468293700692e+00 1.356016852926870964e-01 6.109964100927403052e-01
8.823529411764705621e-01 2.058823529411764941e+00 3.967104687087931403e+00 1.908281157676166462e+00 1.257219595188029393e-01 6.122375184745731946e-01
