# Y X var std 2std a0 a1
4.264705882352941124e+00 1.176470588235294157e+00 1.039622532922110487e+00 1.019618817461756421e+00 2.039237634923512843e+00 1.113056800583090283e-01 7.694646743760992225e-01
4.411764705882353255e+00 1.176470588235294157e+00 1.040409238447253637e+00 1.020004528640561237e+00 2.040009057281122473e+00 9.176811577085923488e-02 7.862353695848171009e-01
4.558823529411764497e+00 1.176470588235294157e+00 1.042201703614766606e+00 1.020882806013876598e+00 2.041765612027753196e+00 7.510977565881306328e-02 8.015829611330141935e-01
4.705882352941176627e+00 1.176470588235294157e+00 1.043543815965032540e+00 1.021539923823358231e+00 2.043079847646716463e+00 6.130811388654117122e-02 8.153670656737800337e-01
4.852941176470588758e+00 1.176470588235294157e+00 1.045409245758922578e+00 1.022452564062960700e+00 2.044905128125921401e+00 4.999783950498219026e-02 8.275194264695602264e-01
5.000000000000000000e+00 1.176470588235294157e+00 1.048934075886290618e+00 1.024174826817321637e+00 2.048349653634643275e+00 4.088800593762096508e-02 8.382223805793669325e-01
0.000000000000000000e+00 1.323529411764705843e+00 9.794413681573926889e-01 9.896673017521558924e-01 1.979334603504311785e+00 1.959846827047904139e-01 4.209389062321809982e-01
1.470588235294117696e-01 1.323529411764705843e+00 9.735451351889141680e-01 9.866839084473376653e-01 1.973367816894675331e+00 2.180599515090778651e-01 4.652893920571791742e-01
2.941176470588235392e-01 1.323529411764705843e+00 9.687729056460433474e-01 9.842626202625208709e-01 1.968525240525041742e+00 2.383164362679881521e-01 5.026592433138205029e-01
4.411764705882352811e-01 1.323529411764705843e+00 9.650225089169280901e-01 9.823555918896823558e-01 1.964711183779364712e+00 2.563510659217624332e-01 5.332120458800013729e-01
5.882352941176470784e-01 1.323529411764705843e+00 9.626059340538002385e-01 9.811248310249823801e-01 1.962249662049964760e+00 2.723224754615620191e-01 5.568552333722134318e-01
7.352941176470588758e-01 1.323529411764705843e+00 9.616338052079081988e-01 9.806292904089232154e-01 1.961258580817846431e+00 2.865409178899275267e-01 5.744950583860073401e-01
8.823529411764705621e-01 1.323529411764705843e+00 9.617004812774681000e-01 9.806632863921581622e-01 1.961326572784316324e+00 2.989671026921093544e-01 5.870085270828098167e-01
1.029411764705882470e+00 1.323529411764705843e+00 9.633717950782133554e-01 9.815150508668796236e-01 1.963030101733759247e+00 3.102861025351534296e-01 5.951012113506345402e-01
1.176470588235294157e+00 1.323529411764705843e+00 9.663483114723341316e-01 9.830301681394798541e-01 1.966060336278959708e+00 3.197427743534520528e-01 6.005709795620799429e-01
1.323529411764705843e+00 1.323529411764705843e+00 9.710508487674606171e-01 9.854191234025553303e-01 1.970838246805110661e+00 3.280904298631895366e-01 6.035546742422976951e-01
1.470588235294117752e+00 1.323529411764705843e+00 9.769087585419243824e-01 9.883869477800303338e-01 1.976773895560060668e+00 3.349651575964140426e-01 6.051017357588475143e-01
1.617647058823529438e+00 1.323529411764705843e+00 9.843528015728606473e-01 9.921455546303983297e-01 1.984291109260796659e+00 3.400239500672967985e-01 6.061262720435344198e-01
1.764705882352941124e+00 1.323529411764705843e+00 9.930577365095136777e-01 9.965228228743753247e-01 1.993045645748750649e+00 3.432095928477840174e-01 6.071450652858461083e-01
1.911764705882353033e+00 1.323529411764705843e+00 1.002668855982754792e+00 1.001333538828473868e+00 2.002667077656947736e+00 3.442973802508521586e-01 6.086891112230067291e-01
2.058823529411764941e+00 1.323529411764705843e+00 1.013629455415460345e+00 1.006791664355372262e+00 2.013583328710744524e+00 3.430221081821469564e-01 6.112394496170702185e-01
2.205882352941176627e+00 1.323529411764705843e+00 1.024973455776194475e+00 1.012409727223219980e+00 2.024819454446439959e+00 3.389173121667830024e-01 6.154382882282490863e-01
2.352941176470588314e+00 1.323529411764705843e+00 1.036341226757401035e+00 1.018008461044111801e+00 2.036016922088223602e+00 3.319023408927342378e-01 6.214358001838269363e-01
2.500000000000000000e+00 1.323529411764705843e+00 1.048461494146937012e+00 1.023944087412460791e+00 2.047888174824921581e+00 3.220908570226921896e-01 6.292216594391092377e-01
2.647058823529411686e+00 1.323529411764705843e+00 1.059684917629375001e+00 1.029409985199956745e+00 2.058819970399913490e+00 3.092272635049169160e-01 6.390056872522225095e-01
2.794117647058823817e+00 1.323529411764705843e+00 1.070681879424288940e+00 1.034737589644973088e+00 2.069475179289946176e+00 2.930659301592525856e-01 6.511861794211826204e-01
2.941176470588235503e+00 1.323529411764705843e+00 1.081745446217224904e+00 1.040069923715336131e+00 2.080139847430672262e+00 2.743729373659394288e-01 6.649891070889175637e-01
3.088235294117647189e+00 1.323529411764705843e+00 1.091445819496033476e+00 1.044722843387677402e+00 2.089445686775354805e+00 2.531123152315394309e-01 6.805974771488040309e-01
3.235294117647058876e+00 1.323529411764705843e+00 1.100770011302257823e+00 1.049175872436198365e+00 2.098351744872396729e+00 2.302406462323847713e-01 6.972383465021837479e-01
3.382352941176470562e+00 1.323529411764705843e+00 1.108783184011745249e+00 1.052987741624633156e+00 2.105975483249266311e+00 2.060739909084221277e-01 7.147158559497894803e-01
3.529411764705882248e+00 1.323529411764705843e+00 1.116251724956225821e+00 1.056528146788444866e+00 2.113056293576889733e+00 1.817330958642101035e-01 7.323115299685619695e-01
3.676470588235294379e+00 1.323529411764705843e+00 1.122614985118717268e+00 1.059535268463828617e+00 2.119070536927657233e+00 1.578177423858980466e-01 7.496179337698459788e-01
3.823529411764706065e+00 1.323529411764705843e+00 1.128126867822104584e+00 1.062133168591445687e+00 2.124266337182891373e+00 1.349677325923222815e-01 7.665274792491232336e-01
3.970588235294117752e+00 1.323529411764705843e+00 1.133207691473282708e+00 1.064522283220639132e+00 2.129044566441278263e+00 1.139868725531708177e-01 7.821886700959899130e-01
4.117647058823529882e+00 1.323529411764705843e+00 1.137480401921049600e+00 1.066527262624378247e+00 2.133054525248756494e+00 9.512493397732335598e-02 7.966099258535335181e-01
4.264705882352941124e+00 1.323529411764705843e+00 1.142137827637563996e+00 1.068708485807782882e+00 2.137416971615565764e+00 7.861466406485771719e-02 8.097731683574709294e-01
4.411764705882353255e+00 1.323529411764705843e+00 1.145718534329345450e+00 1.070382424336902893e+00 2.140764848673805787e+00 6.459077928745084185e-02 8.212930785157410707e-01
4.558823529411764497e+00 1.323529411764705843e+00 1.149182758994548914e+00 1.071999421172674438e+00 2.143998842345348876e+00 5.280822013483067734e-02 8.315495496126739106e-01
4.705882352941176627e+00 1.323529411764705843e+00 1.153344123838783375e+00 1.073938603384189561e+00 2.147877206768379121e+00 4.318376112925258886e-02 8.401952463656855441e-01
4.852941176470588758e+00 1.323529411764705843e+00 1.157280228022288027e+00 1.075769598019152173e+00 2.151539196038304347e+00 3.536581239843280405e-02 8.474482098767244231e-01
5.000000000000000000e+00 1.323529411764705843e+00 1.161535319166951741e+00 1.077745479771059722e+00 2.155490959542119445e+00 2.912813977179116998e-02 8.531698274347496724e-01
0.000000000000000000e+00 1.470588235294117752e+00 9.363091821954934169e-01 9.676307054840154187e-01 1.935261410968030837e+00 1.799277503228892683e-01 4.347476890408409345e-01
1.470588235294117696e-01 1.470588235294117752e+00 9.335744568288520950e-01 9.662165682852121851e-01 1.932433136570424370e+00 1.986963219314375473e-01 4.791600964905766702e-01
2.941176470588235392e-01 1.470588235294117752e+00 9.319054704601984485e-01 9.653525109824899753e-01 1.930705021964979951e+00 2.151627184083319544e-01 5.174956703052036033e-01
4.411764705882352811e-01 1.470588235294117752e+00 9.317820955972317964e-01 9.652886074108778525e-01 1.930577214821755705e+00 2.296674010202664762e-01 5.495191525682370237e-01
5.882352941176470784e-01 1.470588235294117752e+00 9.333693137452502286e-01 9.661104045321374789e-01 1.932220809064274958e+00 2.424759858323248252e-01 5.749808226498461794e-01
7.352941176470588758e-01 1.470588235294117752e+00 9.360647622930391432e-01 9.675043991078485783e-01 1.935008798215697157e+00 2.533770769089378483e-01 5.950797573456297895e-01
8.823529411764705621e-01 1.470588235294117752e+00 9.409123636189841156e-01 9.700063729785408650e-01 1.940012745957081730e+00 2.624220884223934513e-01 6.109363955937515689e-01
1.029411764705882470e+00 1.470588235294117752e+00 9.471915491280268329e-01 9.732376632292991658e-01 1.946475326458598332e+00 2.699754968799243926e-01 6.230819566765153361e-01
1.176470588235294157e+00 1.470588235294117752e+00 9.553399517222800341e-01 9.774149332408831325e-01 1.954829866481766265e+00 2.762175787624506773e-01 6.322352102227941639e-01
1.323529411764705843e+00 1.470588235294117752e+00 9.657692266637375456e-01 9.827355832896952359e-01 1.965471166579390472e+00 2.806625849983900300e-01 6.396172633433733212e-01
1.470588235294117752e+00 1.470588235294117752e+00 9.773462063177741355e-01 9.886082167966105949e-01 1.977216433593221190e+00 2.837548121299928727e-01 6.455189852930319772e-01
1.617647058823529438e+00 1.470588235294117752e+00 9.905646623375611304e-01 9.952711501583682008e-01 1.990542300316736402e+00 2.851244233924048466e-01 6.508652082471013678e-01
1.764705882352941124e+00 1.470588235294117752e+00 1.005888917914962377e+00 1.002940136755410938e+00 2.005880273510821876e+00 2.846153576691103360e-01 6.561114371103067278e-01
1.911764705882353033e+00 1.470588235294117752e+00 1.021960345419971050e+00 1.010920543574009622e+00 2.021841087148019245e+00 2.820997760318305070e-01 6.617383722407014224e-01
2.058823529411764941e+00 1.470588235294117752e+00 1.040008777685707431e+00 1.019808206323967292e+00 2.039616412647934585e+00 2.775563689880222729e-01 6.680159284388869079e-01
2.205882352941176627e+00 1.470588235294117752e+00 1.058049789745318270e+00 1.028615472246708018e+00 2.057230944493416036e+00 2.707547670393899986e-01 6.752944455311812311e-01
2.352941176470588314e+00 1.470588235294117752e+00 1.077095222189539125e+00 1.037831981676002879e+00 2.075663963352005759e+00 2.614930848372906125e-01 6.839570127157605928e-01
2.500000000000000000e+00 1.470588235294117752e+00 1.096058019732152999e+00 1.046927896147654025e+00 2.093855792295308049e+00 2.499480934228368312e-01 6.938369860603549322e-01
2.647058823529411686e+00 1.470588235294117752e+00 1.115075772280357480e+00 1.055971482702235509e+00 2.111942965404471018e+00 2.360023763639950700e-01 7.052052690746051233e-01
2.794117647058823817e+00 1.470588235294117752e+00 1.133739453151102472e+00 1.064772019331416519e+00 2.129544038662833039e+00 2.203185266660873665e-01 7.174129464262350986e-01
2.941176470588235503e+00 1.470588235294117752e+00 1.151729530838934146e+00 1.073186624422301616e+00 2.146373248844603232e+00 2.028961607132711564e-01 7.305277076837607408e-01
3.088235294117647189e+00 1.470588235294117752e+00 1.169163939411263398e+00 1.081278844429716557e+00 2.162557688859433114e+00 1.839997688601968107e-01 7.445796753716226180e-01
3.235294117647058876e+00 1.470588235294117752e+00 1.185167729744247112e+00 1.088654090950953668e+00 2.177308181901907336e+00 1.646220497378052539e-01 7.586277966669306982e-01
3.382352941176470562e+00 1.470588235294117752e+00 1.200346820634823786e+00 1.095603404811624326e+00 2.191206809623248652e+00 1.449759982435171179e-01 7.726598090640292016e-01
3.529411764705882248e+00 1.470588235294117752e+00 1.213832307115149112e+00 1.101740580679112957e+00 2.203481161358225915e+00 1.261642845166272286e-01 7.857151268864132065e-01
3.676470588235294379e+00 1.470588235294117752e+00 1.226350080583096025e+00 1.107406917344792463e+00 2.214813834689584926e+00 1.080430776822673411e-01 7.982447444675077053e-01
3.823529411764706065e+00 1.470588235294117752e+00 1.237894257580623547e+00 1.112606964556946965e+00 2.225213929113893929e+00 9.153630604450276043e-02 8.094147487009254460e-01
3.970588235294117752e+00 1.470588235294117752e+00 1.248257482082845371e+00 1.117254439276410105e+00 2.234508878552820210e+00 7.660870478345301049e-02 8.194699108909815344e-01
4.117647058823529882e+00 1.470588235294117752e+00 1.257475149738164211e+00 1.121371994361444857e+00 2.242743988722889714e+00 6.356075050201892562e-02 8.280825648871824596e-01
4.264705882352941124e+00 1.470588235294117752e+00 1.265890089268509211e+00 1.125117811284004787e+00 2.250235622568009575e+00 5.239841689034523131e-02 8.353209909183801907e-01
4.411764705882353255e+00 1.470588235294117752e+00 1.273304474922012819e+00 1.128407938168645153e+00 2.256815876337290305e+00 4.304743107574907773e-02 8.411641753326072335e-01
4.558823529411764497e+00 1.470588235294117752e+00 1.280482212123337016e+00 1.131583939495138358e+00 2.263167878990276716e+00 3.528211993192131857e-02 8.457037000659131110e-01
4.705882352941176627e+00 1.470588235294117752e+00 1.286735210444114097e+00 1.134343515185816331e+00 2.268687030371632662e+00 2.895972209937653849e-02 8.489325377644030279e-01
4.852941176470588758e+00 1.470588235294117752e+00 1.292431624930486578e+00 1.136851628371304379e+00 2.273703256742608758e+00 2.388790586625120019e-02 8.508494775791660691e-01
5.000000000000000000e+00 1.470588235294117752e+00 1.298036278810115185e+00 1.139313950941581055e+00 2.278627901883162110e+00 1.986613191382880297e-02 8.514469831167231773e-01
0.000000000000000000e+00 1.617647058823529438e+00 9.059463981862102555e-01 9.518121653909505930e-01 1.903624330781901186e+00 1.608895560427749949e-01 4.514496938067688037e-01
1.470588235294117696e-01 1.617647058823529438e+00 9.053920145513487672e-01 9.515208954885587822e-01 1.903041790977117564e+00 1.758032333517358659e-01 4.964937717030239450e-01
2.941176470588235392e-01 1.617647058823529438e+00 9.068888044929921399e-01 9.523070956855210767e-01 1.904614191371042153e+00 1.886494846222502297e-01 5.358399246936044191e-01
4.411764705882352811e-01 1.617647058823529438e+00 9.100977850849515383e-01 9.539904533510550344e-01 1.907980906702110069e+00 1.995001540803312545e-01 5.691027238604809968e-01
5.882352941176470784e-01 1.617647058823529438e+00 9.150256180236510106e-01 9.565697141471973808e-01 1.913139428294394762e+00 2.084549554659527182e-01 5.968001028184189982e-01
7.352941176470588758e-01 1.617647058823529438e+00 9.218456236993568531e-01 9.601279204873467421e-01 1.920255840974693484e+00 2.155744663151825946e-01 6.196945910268254476e-01
8.823529411764705621e-01 1.617647058823529438e+00 9.306939749706795162e-01 9.647248182620158374e-01 1.929449636524031675e+00 2.211353037042402270e-01 6.385353470062191672e-01
1.029411764705882470e+00 1.617647058823529438e+00 9.420843944625958422e-01 9.706103206037919318e-01 1.941220641207583864e+00 2.251225036815264202e-01 6.540870593671640476e-01
1.176470588235294157e+00 1.617647058823529438e+00 9.546579761571731826e-01 9.770660039921423845e-01 1.954132007984284769e+00 2.275409492090927910e-01 6.673401547375527043e-01
1.323529411764705843e+00 1.617647058823529438e+00 9.700033934726184359e-01 9.848875029528085800e-01 1.969775005905617160e+00 2.288109082339910838e-01 6.782814050242302883e-01
1.470588235294117752e+00 1.617647058823529438e+00 9.874584138506077302e-01 9.937094212347026279e-01 1.987418842469405256e+00 2.281440195893547351e-01 6.883809871326984631e-01
1.617647058823529438e+00 1.617647058823529438e+00 1.006813168512521006e+00 1.003400801530734743e+00 2.006801603061469486e+00 2.264973014788760064e-01 6.971375021081972490e-01
1.764705882352941124e+00 1.617647058823529438e+00 1.028449904657477099e+00 1.014125191806946935e+00 2.028250383613893870e+00 2.229182095687272658e-01 7.059670887993937383e-01
1.911764705882353033e+00 1.617647058823529438e+00 1.051504751530612181e+00 1.025429057288027135e+00 2.050858114576054270e+00 2.178369153016795068e-01 7.145864693463386264e-01
2.058823529411764941e+00 1.617647058823529438e+00 1.076757890348753133e+00 1.037669451390351494e+00 2.075338902780702988e+00 2.109211141414310542e-01 7.236235349730367750e-01
2.205882352941176627e+00 1.617647058823529438e+00 1.102107222549642440e+00 1.049812946457435503e+00 2.099625892914871006e+00 2.024240769835229659e-01 7.329645223060886616e-01
2.352941176470588314e+00 1.617647058823529438e+00 1.128763075127203086e+00 1.062432621452863213e+00 2.124865242905726426e+00 1.922178703648287357e-01 7.429488683774929658e-01
2.500000000000000000e+00 1.617647058823529438e+00 1.156159508224111843e+00 1.075248579735919474e+00 2.150497159471838948e+00 1.805733970445440595e-01 7.533068946538103994e-01
2.647058823529411686e+00 1.617647058823529438e+00 1.183092388907618142e+00 1.087700505151863117e+00 2.175401010303726235e+00 1.677647990702116343e-01 7.638531081268837841e-01
2.794117647058823817e+00 1.617647058823529438e+00 1.209837763396327315e+00 1.099926253617180993e+00 2.199852507234361987e+00 1.538599479593646957e-01 7.747030399683018098e-01
2.941176470588235503e+00 1.617647058823529438e+00 1.236764036024601499e+00 1.112098932660490203e+00 2.224197865320980405e+00 1.391389573194929952e-01 7.856305056534449438e-01
3.088235294117647189e+00 1.617647058823529438e+00 1.261719111097446833e+00 1.123262707961697915e+00 2.246525415923395830e+00 1.243053485471091596e-01 7.959371990916525030e-01
3.235294117647058876e+00 1.617647058823529438e+00 1.286190201246133258e+00 1.134103258634826972e+00 2.268206517269653943e+00 1.095451185000353017e-01 8.057430377816084954e-01
3.382352941176470562e+00 1.617647058823529438e+00 1.309686883142815450e+00 1.144415520317168422e+00 2.288831040634336844e+00 9.518274599521860113e-02 8.147517013970462241e-01
3.529411764705882248e+00 1.617647058823529438e+00 1.330409680667204331e+00 1.153433864886584725e+00 2.306867729773169451e+00 8.168702168930801200e-02 8.226959268072512321e-01
3.676470588235294379e+00 1.617647058823529438e+00 1.351053296186008001e+00 1.162348181994538265e+00 2.324696363989076531e+00 6.933284990882675192e-02 8.291814291238897017e-01
3.823529411764706065e+00 1.617647058823529438e+00 1.369024096872254903e+00 1.170053031649529451e+00 2.340106063299058903e+00 5.821726127274372969e-02 8.344510089715789780e-01
3.970588235294117752e+00 1.617647058823529438e+00 1.385659693860871178e+00 1.177140473291472311e+00 2.354280946582944622e+00 4.846858973538211574e-02 8.382718217667073368e-01
4.117647058823529882e+00 1.617647058823529438e+00 1.400400729942498090e+00 1.183385283811869249e+00 2.366770567623738497e+00 4.013475691690156916e-02 8.408185657966488202e-01
4.264705882352941124e+00 1.617647058823529438e+00 1.414252383662137458e+00 1.189223437232102887e+00 2.378446874464205774e+00 3.309666764471454886e-02 8.418454872495185759e-01
4.411764705882353255e+00 1.617647058823529438e+00 1.426366521693165357e+00 1.194305874427973091e+00 2.388611748855946182e+00 2.723758389970134738e-02 8.416507143279275960e-01
4.558823529411764497e+00 1.617647058823529438e+00 1.436874311250583736e+00 1.198696922182827640e+00 2.397393844365655280e+00 2.242858009689760457e-02 8.402854442544367419e-01
4.705882352941176627e+00 1.617647058823529438e+00 1.446101666349710602e+00 1.202539673503419504e+00 2.405079347006839008e+00 1.858009478879591239e-02 8.376099133970453803e-01
4.852941176470588758e+00 1.617647058823529438e+00 1.454155616407277085e+00 1.205883749126455795e+00 2.411767498252911590e+00 1.547652482224343845e-02 8.339833781791542444e-01
5.000000000000000000e+00 1.617647058823529438e+00 1.460895641304450709e+00 1.208675159546373168e+00 2.417350319092746336e+00 1.302557362719981675e-02 8.291457871168422811e-01
0.000000000000000000e+00 1.764705882352941124e+00 8.910477244707789568e-01 9.439532427354540012e-01 1.887906485470908002e+00 1.404476467218228053e-01 4.703844193821368203e-01
1.470588235294117696e-01 1.764705882352941124e+00 8.927675544283506515e-01 9.448637755932601801e-01 1.889727551186520360e+00 1.515860039761250389e-01 5.163069076932578216e-01
2.941176470588235392e-01 1.764705882352941124e+00 8.971362595874297075e-01 9.471727717726210471e-01 1.894345543545242094e+00 1.605963587923014968e-01 5.565473557926481352e-01
4.411764705882352811e-01 1.764705882352941124e+00 9.028368875578005603e-01 9.501772926974210165e-01 1.900354585394842033e+00 1.676453517071826160e-01 5.908727243314989552e-01
5.882352941176470784e-01 1.764705882352941124e+00 9.112052999229663941e-01 9.545707411831594325e-01 1.909141482366318865e+00 1.728647505425152109e-01 6.204171868401143763e-01
7.352941176470588758e-01 1.764705882352941124e+00 9.215632557921336065e-01 9.599808622009782244e-01 1.919961724401956449e+00 1.765058549892611905e-01 6.456231527459563857e-01
8.823529411764705621e-01 1.764705882352941124e+00 9.344166432595073513e-01 9.666522866364654076e-01 1.933304573272930815e+00 1.785126569948916053e-01 6.671053247891017834e-01
1.029411764705882470e+00 1.764705882352941124e+00 9.497426674398756763e-01 9.745474167221807038e-01 1.949094833444361408e+00 1.793447910664568157e-01 6.854279798824719494e-01
1.176470588235294157e+00 1.764705882352941124e+00 9.674409343729412081e-01 9.835857534414278458e-01 1.967171506882855692e+00 1.787443473432439311e-01 7.014953952757673195e-01
1.323529411764705843e+00 1.764705882352941124e+00 9.882872035959688883e-01 9.941263519271426041e-01 1.988252703854285208e+00 1.768679999985055540e-01 7.156501673179345158e-01
1.470588235294117752e+00 1.764705882352941124e+00 1.010804046179132998e+00 1.005387510455114430e+00 2.010775020910228861e+00 1.739280203810394387e-01 7.281680833182384571e-01
1.617647058823529438e+00 1.764705882352941124e+00 1.036764767314358515e+00 1.018216463879050959e+00 2.036432927758101918e+00 1.696838558787638618e-01 7.399357177928006513e-01
1.764705882352941124e+00 1.764705882352941124e+00 1.064473058161847785e+00 1.031733036284991689e+00 2.063466072569983378e+00 1.643284320725665049e-01 7.507278451821961518e-01
1.911764705882353033e+00 1.764705882352941124e+00 1.094749064120186022e+00 1.046302568151386225e+00 2.092605136302772451e+00 1.577928595554698998e-01 7.611222135321359383e-01
2.058823529411764941e+00 1.764705882352941124e+00 1.126629795720618610e+00 1.061428186793915263e+00 2.122856373587830525e+00 1.501321697341717887e-01 7.711059504790260810e-01
2.205882352941176627e+00 1.764705882352941124e+00 1.160593120057372474e+00 1.077308275312768737e+00 2.154616550625537474e+00 1.415226107105010400e-01 7.808585954815095986e-01
2.352941176470588314e+00 1.764705882352941124e+00 1.195321937012278735e+00 1.093307796099652229e+00 2.186615592199304459e+00 1.319264555008820283e-01 7.903246005327635437e-01
2.500000000000000000e+00 1.764705882352941124e+00 1.231362835332237449e+00 1.109667894161238344e+00 2.219335788322476688e+00 1.217767336631629671e-01 7.993129693277857273e-01
2.647058823529411686e+00 1.764705882352941124e+00 1.267573732326630065e+00 1.125865770119435672e+00 2.251731540238871343e+00 1.109500765903976838e-01 8.079695012341030491e-01
2.794117647058823817e+00 1.764705882352941124e+00 1.303204628854977454e+00 1.141579882818095859e+00 2.283159765636191718e+00 1.000141557717432461e-01 8.158581797249980783e-01
2.941176470588235503e+00 1.764705882352941124e+00 1.339045094599619956e+00 1.157171160459687487e+00 2.314342320919374973e+00 8.903687212762914638e-02 8.229103927246271821e-01
3.088235294117647189e+00 1.764705882352941124e+00 1.373385285845184933e+00 1.171915221270372065e+00 2.343830442540744130e+00 7.826627254512269483e-02 8.290522805490891933e-01
3.235294117647058876e+00 1.764705882352941124e+00 1.407126111344908725e+00 1.186223466023543338e+00 2.372446932047086676e+00 6.802221432890173669e-02 8.337390878758620394e-01
3.382352941176470562e+00 1.764705882352941124e+00 1.439294861579487383e+00 1.199706156348081532e+00 2.399412312696163063e+00 5.842170441460112218e-02 8.372701608750031665e-01
3.529411764705882248e+00 1.764705882352941124e+00 1.469345951124404914e+00 1.212165810078969841e+00 2.424331620157939682e+00 4.966008501386108553e-02 8.393498308099538452e-01
3.676470588235294379e+00 1.764705882352941124e+00 1.498140034561710188e+00 1.223985308147818474e+00 2.447970616295636948e+00 4.186195200176392323e-02 8.399192972651132738e-01
3.823529411764706065e+00 1.764705882352941124e+00 1.524299600965707935e+00 1.234625287674648186e+00 2.469250575349296373e+00 3.498801189844377019e-02 8.388784603380347038e-01
3.970588235294117752e+00 1.764705882352941124e+00 1.548715216599191757e+00 1.244473871400758602e+00 2.488947742801517204e+00 2.905786628420094914e-02 8.364323104935047493e-01
4.117647058823529882e+00 1.764705882352941124e+00 1.570256495899274185e+00 1.253098757440639366e+00 2.506197514881278732e+00 2.405916003887191221e-02 8.324359761549013914e-01
4.264705882352941124e+00 1.764705882352941124e+00 1.589409849175787759e+00 1.260717989550314888e+00 2.521435979100629776e+00 1.988652435354679865e-02 8.271948909271076289e-01
4.411764705882353255e+00 1.764705882352941124e+00 1.606398407243759596e+00 1.267437733083467633e+00 2.534875466166935265e+00 1.644767866636116099e-02 8.205802463201065100e-01
4.558823529411764497e+00 1.764705882352941124e+00 1.621149162975923375e+00 1.273243559958550764e+00 2.546487119917101527e+00 1.365654396756671961e-02 8.127357062209151772e-01
4.705882352941176627e+00 1.764705882352941124e+00 1.633940113167344554e+00 1.278256669518037292e+00 2.556513339036074584e+00 1.140187074985667300e-02 8.038542415399854146e-01
4.852941176470588758e+00 1.764705882352941124e+00 1.644169661559171880e+00 1.282251793353852864e+00 2.564503586707705729e+00 9.622600058628591815e-03 7.938713289841444753e-01
5.000000000000000000e+00 1.764705882352941124e+00 1.652293126233319143e+00 1.285415546130246112e+00 2.570831092260492223e+00 8.208310766669359854e-03 7.830059075390711776e-01
0.000000000000000000e+00 1.911764705882353033e+00 8.943955657244249124e-01 9.457248890266264363e-01 1.891449778053252873e+00 1.195216746215820164e-01 4.907942150829064931e-01
1.470588235294117696e-01 1.911764705882353033e+00 8.986099319425158161e-01 9.479503847472797728e-01 1.895900769494559546e+00 1.271308062869023758e-01 5.376807527561234812e-01
2.941176470588235392e-01 1.911764705882353033e+00 9.048708885346216091e-01 9.512470176219327556e-01 1.902494035243865511e+00 1.326530335559702178e-01 5.784370231813554808e-01
4.411764705882352811e-01 1.911764705882353033e+00 9.139713303123119248e-01 9.560184780182399145e-01 1.912036956036479829e+00 1.363213316565915489e-01 6.136343314872294563e-01
5.882352941176470784e-01 1.911764705882353033e+00 9.247762224605573511e-01 9.616528596435188758e-01 1.923305719287037752e+00 1.382875173939604740e-01 6.443587425139658542e-01
7.352941176470588758e-01 1.911764705882353033e+00 9.384706679540915086e-01 9.687469576489473599e-01 1.937493915297894720e+00 1.390070712476152437e-01 6.705839298509825852e-01
8.823529411764705621e-01 1.911764705882353033e+00 9.550210665193988868e-01 9.772517927941595239e-01 1.954503585588319048e+00 1.382845767598855080e-01 6.936963970088743103e-01
1.029411764705882470e+00 1.911764705882353033e+00 9.744691755499435004e-01 9.871520529026637236e-01 1.974304105805327447e+00 1.366097073874824874e-01 7.137184853636575621e-01
1.176470588235294157e+00 1.911764705882353033e+00 9.971174596759238007e-01 9.985576897084733616e-01 1.997115379416946723e+00 1.337092443107719686e-01 7.315848766994006436e-01
1.323529411764705843e+00 1.911764705882353033e+00 1.022681391591874878e+00 1.011277109199983260e+00 2.022554218399966519e+00 1.300176988546825896e-01 7.473915154908671310e-01
1.470588235294117752e+00 1.911764705882353033e+00 1.051497087672771835e+00 1.025425320378218430e+00 2.050850640756436860e+00 1.255189958802599703e-01 7.613340517786982842e-01
1.617647058823529438e+00 1.911764705882353033e+00 1.083490039719923637e+00 1.040908276324059134e+00 2.081816552648118268e+00 1.201476368920657428e-01 7.740244036811356754e-01
1.764705882352941124e+00 1.911764705882353033e+00 1.118296481148755461e+00 1.057495381147717017e+00 2.114990762295434035e+00 1.141011960742786685e-01 7.856199284405399608e-01
1.911764705882353033e+00 1.911764705882353033e+00 1.155731015316419308e+00 1.075049308318655417e+00 2.150098616637310833e+00 1.074470318006384706e-01 7.961388819857744270e-01
2.058823529411764941e+00 1.911764705882353033e+00 1.195660325811862323e+00 1.093462539738724759e+00 2.186925079477449518e+00 1.001784588146120841e-01 8.057754454993565352e-01
2.205882352941176627e+00 1.911764705882353033e+00 1.237873711857932824e+00 1.112597731373712984e+00 2.225195462747425967e+00 9.268187350528397928e-02 8.142723919428004331e-01
2.352941176470588314e+00 1.911764705882353033e+00 1.281456186439452027e+00 1.132014216535928597e+00 2.264028433071857194e+00 8.484966934230668556e-02 8.218283706269167155e-01
2.500000000000000000e+00 1.911764705882353033e+00 1.326413012532151825e+00 1.151700053196209605e+00 2.303400106392419211e+00 7.681777083120329419e-02 8.284116102592966602e-01
2.647058823529411686e+00 1.911764705882353033e+00 1.371859432264607381e+00 1.171264031832535801e+00 2.342528063665071603e+00 6.880363394074122396e-02 8.338259775380042482e-01
2.794117647058823817e+00 1.911764705882353033e+00 1.418015633034704681e+00 1.190804615810127309e+00 2.381609231620254619e+00 6.102679043777872042e-02 8.378825015438742252e-01
