# X true mean std 2std sample_0 sample_1 sample_2 sample_3 sample_4 sample_5 sample_6 sample_7 sample_8 sample_9 sample_10 sample_11 sample_12 sample_13 sample_14 sample_15 sample_16 sample_17 sample_18 sample_19 sample_20 sample_21 sample_22 sample_23 sample_24 sample_25 sample_26 sample_27 sample_28 sample_29
-9.848484848484848619e-01 4.844449768190013383e-01 -1.547763645648956299e-01 5.772711038589477539e-01 1.154542207717895508e+00 2.147464752197265625e-01 5.586981773376464844e-02 9.850673675537109375e-01 -9.455263614654541016e-02 3.381196260452270508e-01 3.525232076644897461e-01 -1.100339889526367188e-01 -1.717519760131835938e-01 7.839671969413757324e-01 6.142969131469726562e-01 -4.226136207580566406e-02 -1.100339889526367188e-01 4.335345029830932617e-01 7.358689308166503906e-01 7.358689308166503906e-01 8.839643001556396484e-02 2.455981969833374023e-01 2.510613203048706055e-01 -1.100339889526367188e-01 -1.214463114738464355e-01 -2.185662984848022461e-01 -4.349937438964843750e-01 -2.301752567291259766e-03 -3.528223037719726562e-01 -9.714329242706298828e-02 -9.455263614654541016e-02 -3.378580808639526367e-01 -8.741378784179687500e-01 -1.288429379463195801e+00 6.131839752197265625e-01
-9.343434343434344758e-01 4.272482485520023854e-01 -8.101414144039154053e-02 5.667735934257507324e-01 1.133547186851501465e+00 2.938011884689331055e-01 1.389756202697753906e-01 1.042735338211059570e+00 -2.009069919586181641e-02 4.172196388244628906e-01 4.187067747116088867e-01 -2.973794937133789062e-02 -1.192097663879394531e-01 8.212076425552368164e-01 6.684293746948242188e-01 5.109870433807373047e-02 -2.973794937133789062e-02 5.202919244766235352e-01 7.881235480308532715e-01 7.881235480308532715e-01 1.693068742752075195e-01 3.158779144287109375e-01 3.312057256698608398e-01 -2.973794937133789062e-02 -6.460791826248168945e-02 -1.602174043655395508e-01 -3.620355129241943359e-01 2.788710594177246094e-02 -2.500777244567871094e-01 -2.161288261413574219e-02 -2.009069919586181641e-02 -2.466008663177490234e-01 -7.905254364013671875e-01 -1.183067679405212402e+00 6.759012937545776367e-01
-8.838383838383838675e-01 3.631057565641374607e-01 -7.252089679241180420e-03 5.568456053733825684e-01 1.113691210746765137e+00 3.728560209274291992e-01 2.220815420150756836e-01 1.100403308868408203e+00 5.437123775482177734e-02 4.963196516036987305e-01 4.848903417587280273e-01 5.055809020996093750e-02 -6.666749715805053711e-02 8.584481477737426758e-01 7.225617766380310059e-01 1.444588899612426758e-01 5.055809020996093750e-02 6.070494651794433594e-01 8.403782248497009277e-01 8.403782248497009277e-01 2.502173185348510742e-01 3.861577510833740234e-01 4.113501310348510742e-01 5.055809020996093750e-02 -7.769465446472167969e-03 -1.018685102462768555e-01 -2.890772819519042969e-01 5.807596445083618164e-02 -1.473329067230224609e-01 5.391764640808105469e-02 5.437123775482177734e-02 -1.553435325622558594e-01 -7.069127559661865234e-01 -1.077705979347229004e+00 7.386186122894287109e-01
-8.333333333333332593e-01 2.936278292181070393e-01 6.650991737842559814e-02 5.475182533264160156e-01 1.095036506652832031e+00 4.519107341766357422e-01 3.051873445510864258e-01 1.158071279525756836e+00 1.288331747055053711e-01 5.754195451736450195e-01 5.510739088058471680e-01 1.308540105819702148e-01 -1.412528753280639648e-02 8.956885933876037598e-01 7.766941189765930176e-01 2.378189563751220703e-01 1.308540105819702148e-01 6.938068866729736328e-01 8.926329016685485840e-01 8.926329016685485840e-01 3.311276435852050781e-01 4.564373493194580078e-01 4.914945363998413086e-01 1.308540105819702148e-01 4.906886816024780273e-02 -4.351961612701416016e-02 -2.161191701889038086e-01 8.826476335525512695e-02 -4.458832740783691406e-02 1.294481754302978516e-01 1.288331747055053711e-01 -6.408631801605224609e-02 -6.233001947402954102e-01 -9.723445177078247070e-01 8.013359308242797852e-01
-7.828282828282828731e-01 2.203532247271585698e-01 1.402720063924789429e-01 5.388227105140686035e-01 1.077645421028137207e+00 5.309654474258422852e-01 3.882931470870971680e-01 1.215739130973815918e+00 2.032951116561889648e-01 6.545194387435913086e-01 6.172574758529663086e-01 2.111499309539794922e-01 3.841692209243774414e-02 9.329290390014648438e-01 8.308264613151550293e-01 3.311790227890014648e-01 2.111499309539794922e-01 7.805644273757934570e-01 9.448875188827514648e-01 9.448875188827514648e-01 4.120379686355590820e-01 5.267170667648315430e-01 5.716389417648315430e-01 2.111499309539794922e-01 1.059072613716125488e-01 1.482927799224853516e-02 -1.431610584259033203e-01 1.184535622596740723e-01 5.815637111663818359e-02 2.049785852432250977e-01 2.032951116561889648e-01 2.717089653015136719e-02 -5.396876335144042969e-01 -8.669829368591308594e-01 8.640532493591308594e-01
-7.323232323232322649e-01 1.447491311550853643e-01 2.140339910984039307e-01 5.307897329330444336e-01 1.061579465866088867e+00 6.100202798843383789e-01 4.713989496231079102e-01 1.273407101631164551e+00 2.777569293975830078e-01 7.336193323135375977e-01 6.834410429000854492e-01 2.914459705352783203e-01 9.095913171768188477e-02 9.701694846153259277e-01 8.849588632583618164e-01 4.245390892028808594e-01 2.914459705352783203e-01 8.673218488693237305e-01 9.971421360969543457e-01 9.971421360969543457e-01 4.929482936859130859e-01 5.969967842102050781e-01 6.517833471298217773e-01 2.914459705352783203e-01 1.627455949783325195e-01 7.317817211151123047e-02 -7.020282745361328125e-02 1.486423909664154053e-01 1.609010696411132812e-01 2.805091142654418945e-01 2.777569293975830078e-01 1.184281110763549805e-01 -4.560750722885131836e-01 -7.616213560104370117e-01 9.267705082893371582e-01
-6.818181818181818787e-01 6.821116641622848586e-02 2.877961397171020508e-01 5.234498381614685059e-01 1.046899676322937012e+00 6.890749931335449219e-01 5.545047521591186523e-01 1.331074953079223633e+00 3.522188663482666016e-01 8.127192258834838867e-01 7.496245503425598145e-01 3.717418909072875977e-01 1.435014009475708008e-01 1.007410049438476562e+00 9.390912055969238281e-01 5.178991556167602539e-01 3.717418909072875977e-01 9.540792703628540039e-01 1.049396753311157227e+00 1.049396753311157227e+00 5.738587379455566406e-01 6.672764420509338379e-01 7.319277524948120117e-01 3.717418909072875977e-01 2.195839881896972656e-01 1.315270662307739258e-01 2.755343914031982422e-03 1.788312196731567383e-01 2.636456489562988281e-01 3.560396432876586914e-01 3.522188663482666016e-01 2.096853256225585938e-01 -3.724626302719116211e-01 -6.562597751617431641e-01 9.894878268241882324e-01
-6.313131313131312705e-01 -7.936621724525416699e-03 3.615582585334777832e-01 5.168325901031494141e-01 1.033665180206298828e+00 7.681297063827514648e-01 6.376105546951293945e-01 1.388742923736572266e+00 4.266807436943054199e-01 8.918191790580749512e-01 8.158081173896789551e-01 4.520378112792968750e-01 1.960436105728149414e-01 1.044650435447692871e+00 9.932235479354858398e-01 6.112592220306396484e-01 4.520378112792968750e-01 1.040836691856384277e+00 1.101651430130004883e+00 1.101651430130004883e+00 6.547690629959106445e-01 7.375560998916625977e-01 8.120721578598022461e-01 4.520378112792968750e-01 2.764223814010620117e-01 1.898759007453918457e-01 7.571351528167724609e-02 2.090200483798980713e-01 3.663903474807739258e-01 4.315700531005859375e-01 4.266807436943054199e-01 3.009425401687622070e-01 -2.888500690460205078e-01 -5.508981943130493164e-01 1.052205085754394531e+00
-5.808080808080808843e-01 -8.244175565174188813e-02 4.353197515010833740e-01 5.109665393829345703e-01 1.021933078765869141e+00 8.471844792366027832e-01 7.207162976264953613e-01 1.446410894393920898e+00 5.011426210403442383e-01 9.709191322326660156e-01 8.819916248321533203e-01 5.323337912559509277e-01 2.485858201980590820e-01 1.081890821456909180e+00 1.047355890274047852e+00 7.046191692352294922e-01 5.323337912559509277e-01 1.127594232559204102e+00 1.153906106948852539e+00 1.153906106948852539e+00 7.356793880462646484e-01 8.078357577323913574e-01 8.922165632247924805e-01 5.323337912559509277e-01 3.332607150077819824e-01 2.482247948646545410e-01 1.486716270446777344e-01 2.392088472843170166e-01 4.691350460052490234e-01 5.071005225181579590e-01 5.011426210403442383e-01 3.921997547149658203e-01 -2.052375078201293945e-01 -4.455367326736450195e-01 1.114922404289245605e+00
-5.303030303030302761e-01 -1.541233278994413314e-01 5.090821981430053711e-01 5.058770775794982910e-01 1.011754155158996582e+00 9.262393116950988770e-01 8.038221597671508789e-01 1.504078865051269531e+00 5.756046175956726074e-01 1.050019145011901855e+00 9.481752514839172363e-01 6.126298308372497559e-01 3.011280894279479980e-01 1.119131326675415039e+00 1.101488351821899414e+00 7.979794144630432129e-01 6.126298308372497559e-01 1.214351654052734375e+00 1.206160783767700195e+00 1.206160783767700195e+00 8.165898323059082031e-01 8.781155347824096680e-01 9.723610877990722656e-01 6.126298308372497559e-01 3.900991678237915039e-01 3.065737485885620117e-01 2.216299176216125488e-01 2.693977057933807373e-01 5.718798637390136719e-01 5.826311111450195312e-01 5.756046175956726074e-01 4.834570884704589844e-01 -1.216248869895935059e-01 -3.401750326156616211e-01 1.177639722824096680e+00
-4.797979797979796679e-01 -2.218720011510962875e-01 5.828443169593811035e-01 5.015881061553955078e-01 1.003176212310791016e+00 1.005293965339660645e+00 8.869279026985168457e-01 1.561746835708618164e+00 6.500664353370666504e-01 1.129118919372558594e+00 1.014358758926391602e+00 6.929257512092590332e-01 3.536702990531921387e-01 1.156371831893920898e+00 1.155620694160461426e+00 8.913394212722778320e-01 6.929257512092590332e-01 1.301109075546264648e+00 1.258415341377258301e+00 1.258415341377258301e+00 8.975001573562622070e-01 9.483951926231384277e-01 1.052505493164062500e+00 6.929257512092590332e-01 4.469375014305114746e-01 3.649226427078247070e-01 2.945880293846130371e-01 2.995865046977996826e-01 6.746244430541992188e-01 6.581615209579467773e-01 6.500664353370666504e-01 5.747142434120178223e-01 -3.801238536834716797e-02 -2.348134517669677734e-01 1.240356922149658203e+00
-4.292929292929295038e-01 -2.846500082396324904e-01 6.566063761711120605e-01 4.981208741664886475e-01 9.962417483329772949e-01 1.084348678588867188e+00 9.700337648391723633e-01 1.619414687156677246e+00 7.245283722877502441e-01 1.208219051361083984e+00 1.080542325973510742e+00 7.732217311859130859e-01 4.062125384807586670e-01 1.193612337112426758e+00 1.209753036499023438e+00 9.846994876861572266e-01 7.732217311859130859e-01 1.387866497039794922e+00 1.310670018196105957e+00 1.310670018196105957e+00 9.784105420112609863e-01 1.018674850463867188e+00 1.132649898529052734e+00 7.732217311859130859e-01 5.037758946418762207e-01 4.232715368270874023e-01 3.675462007522583008e-01 3.297753632068634033e-01 7.773691415786743164e-01 7.336920499801635742e-01 7.245283722877502441e-01 6.659714579582214355e-01 4.560023546218872070e-02 -1.294518709182739258e-01 1.303074359893798828e+00
-3.787878787878788955e-01 -3.414911521474307543e-01 7.303675413131713867e-01 4.954918324947357178e-01 9.909836649894714355e-01 1.163403511047363281e+00 1.053139567375183105e+00 1.677082657814025879e+00 7.989902496337890625e-01 1.287318944931030273e+00 1.146725893020629883e+00 8.535177111625671387e-01 4.587547481060028076e-01 1.230852723121643066e+00 1.263885498046875000e+00 1.078059554100036621e+00 8.535177111625671387e-01 1.474624037742614746e+00 1.362924575805664062e+00 1.362924575805664062e+00 1.059320926666259766e+00 1.088954567909240723e+00 1.212794303894042969e+00 8.535177111625671387e-01 5.606142282485961914e-01 4.816204309463500977e-01 4.405043721199035645e-01 3.599641919136047363e-01 8.801137804985046387e-01 8.092225193977355957e-01 7.989902496337890625e-01 7.572286725044250488e-01 1.292127370834350586e-01 -2.409029006958007812e-02 1.365791559219360352e+00
-3.282828282828282873e-01 -3.915008060063234208e-01 8.041304349899291992e-01 4.937145113945007324e-01 9.874290227890014648e-01 1.242458224296569824e+00 1.136245369911193848e+00 1.734750628471374512e+00 8.734521865844726562e-01 1.366418838500976562e+00 1.212909460067749023e+00 9.338136315345764160e-01 5.112969875335693359e-01 1.268093109130859375e+00 1.318017840385437012e+00 1.171419620513916016e+00 9.338136315345764160e-01 1.561381459236145020e+00 1.415179252624511719e+00 1.415179252624511719e+00 1.140231251716613770e+00 1.159234285354614258e+00 1.292938709259033203e+00 9.338136315345764160e-01 6.174526214599609375e-01 5.399693250656127930e-01 5.134625434875488281e-01 3.901529908180236816e-01 9.828584790229797363e-01 8.847529888153076172e-01 8.734521865844726562e-01 8.484858870506286621e-01 2.128252983093261719e-01 8.127123117446899414e-02 1.428508877754211426e+00
-2.777777777777776791e-01 -4.338559130975969680e-01 8.778917789459228516e-01 4.927987754344940186e-01 9.855975508689880371e-01 1.321512937545776367e+00 1.219351172447204590e+00 1.792418479919433594e+00 9.479140639305114746e-01 1.445518732070922852e+00 1.279093027114868164e+00 1.014109611511230469e+00 5.638391971588134766e-01 1.305333614349365234e+00 1.372150182723999023e+00 1.264779686927795410e+00 1.014109611511230469e+00 1.648138880729675293e+00 1.467433929443359375e+00 1.467433929443359375e+00 1.221141576766967773e+00 1.229513883590698242e+00 1.373083114624023438e+00 1.014109611511230469e+00 6.742910146713256836e-01 5.983182191848754883e-01 5.864207148551940918e-01 4.203418195247650146e-01 1.085603117942810059e+00 9.602835178375244141e-01 9.479140639305114746e-01 9.397431015968322754e-01 2.964378297328948975e-01 1.866328120231628418e-01 1.491226196289062500e+00
-2.272727272727275150e-01 -4.678049868519908450e-01 9.516545534133911133e-01 4.927485585212707520e-01 9.854971170425415039e-01 1.400567770004272461e+00 1.302456974983215332e+00 1.850086450576782227e+00 1.022375941276550293e+00 1.524618625640869141e+00 1.345276594161987305e+00 1.094405651092529297e+00 6.163814067840576172e-01 1.342574119567871094e+00 1.426282525062561035e+00 1.358139753341674805e+00 1.094405651092529297e+00 1.734896421432495117e+00 1.519688487052917480e+00 1.519688487052917480e+00 1.302052021026611328e+00 1.299793720245361328e+00 1.453227519989013672e+00 1.094405651092529297e+00 7.311293482780456543e-01 6.566671133041381836e-01 6.593788862228393555e-01 4.505306482315063477e-01 1.188347816467285156e+00 1.035814046859741211e+00 1.022375941276550293e+00 1.031000375747680664e+00 3.800503909587860107e-01 2.919943928718566895e-01 1.553943514823913574e+00
-1.767676767676769067e-01 -4.926681108496986927e-01 1.025416731834411621e+00 4.935645163059234619e-01 9.871290326118469238e-01 1.479622483253479004e+00 1.385562777519226074e+00 1.907754421234130859e+00 1.096837878227233887e+00 1.603718638420104980e+00 1.411460041999816895e+00 1.174701571464538574e+00 6.689236760139465332e-01 1.379814505577087402e+00 1.480414986610412598e+00 1.451499819755554199e+00 1.174701571464538574e+00 1.821653842926025391e+00 1.571943163871765137e+00 1.571943163871765137e+00 1.382962346076965332e+00 1.370073318481445312e+00 1.533371925354003906e+00 1.174701571464538574e+00 7.879677414894104004e-01 7.150160074234008789e-01 7.323371171951293945e-01 4.807194769382476807e-01 1.291092514991760254e+00 1.111344456672668457e+00 1.096837878227233887e+00 1.122257590293884277e+00 4.636629521846771240e-01 3.973559737205505371e-01 1.616660833358764648e+00
-1.262626262626262985e-01 -5.078369388203666235e-01 1.099180102348327637e+00 4.952428042888641357e-01 9.904856085777282715e-01 1.558677315711975098e+00 1.468668580055236816e+00 1.965422391891479492e+00 1.171299815177917480e+00 1.682818531990051270e+00 1.477643609046936035e+00 1.254997491836547852e+00 7.214658856391906738e-01 1.417055010795593262e+00 1.534547328948974609e+00 1.544859886169433594e+00 1.254997491836547852e+00 1.908411264419555664e+00 1.624197840690612793e+00 1.624197840690612793e+00 1.463872790336608887e+00 1.440353035926818848e+00 1.613516330718994141e+00 1.254997491836547852e+00 8.448061347007751465e-01 7.733649015426635742e-01 8.052952289581298828e-01 5.109083056449890137e-01 1.393837213516235352e+00 1.186874985694885254e+00 1.171299815177917480e+00 1.213514804840087891e+00 5.472755432128906250e-01 5.027176141738891602e-01 1.679378151893615723e+00
-7.575757575757569029e-02 -5.127746946430945529e-01 1.172941446304321289e+00 4.977737963199615479e-01 9.955475926399230957e-01 1.637732028961181641e+00 1.551774382591247559e+00 2.023090362548828125e+00 1.245761632919311523e+00 1.761918544769287109e+00 1.543827176094055176e+00 1.335293531417846680e+00 7.740081548690795898e-01 1.454295516014099121e+00 1.588679671287536621e+00 1.638219952583312988e+00 1.335293531417846680e+00 1.995168685913085938e+00 1.676452398300170898e+00 1.676452398300170898e+00 1.544783115386962891e+00 1.510632753372192383e+00 1.693660736083984375e+00 1.335293531417846680e+00 9.016444683074951172e-01 8.317137956619262695e-01 8.782534003257751465e-01 5.410971045494079590e-01 1.496581912040710449e+00 1.262405395507812500e+00 1.245761632919311523e+00 1.304772019386291504e+00 6.308880448341369629e-01 6.080791354179382324e-01 1.742095470428466797e+00
-2.525252525252508207e-02 -5.070161723464354786e-01 1.246704578399658203e+00 5.011455416679382324e-01 1.002291083335876465e+00 1.716786742210388184e+00 1.634880185127258301e+00 2.080758333206176758e+00 1.320223569869995117e+00 1.841018438339233398e+00 1.610010743141174316e+00 1.415589451789855957e+00 8.265503644943237305e-01 1.491535902023315430e+00 1.642812013626098633e+00 1.731580018997192383e+00 1.415589451789855957e+00 2.081926107406616211e+00 1.728707075119018555e+00 1.728707075119018555e+00 1.625693440437316895e+00 1.580912470817565918e+00 1.773805141448974609e+00 1.415589451789855957e+00 9.584828615188598633e-01 8.900626897811889648e-01 9.512115716934204102e-01 5.712859630584716797e-01 1.599326610565185547e+00 1.337935924530029297e+00 1.320223569869995117e+00 1.396029233932495117e+00 7.145006060600280762e-01 7.134407162666320801e-01 1.804812788963317871e+00
2.525252525252508207e-02 -4.901677361083963125e-01 1.320465683937072754e+00 5.053402781486511230e-01 1.010680556297302246e+00 1.795841574668884277e+00 1.717985987663269043e+00 2.138426065444946289e+00 1.394685506820678711e+00 1.920118331909179688e+00 1.676194310188293457e+00 1.495885491371154785e+00 8.790925741195678711e-01 1.528776407241821289e+00 1.696944475173950195e+00 1.824940204620361328e+00 1.495885491371154785e+00 2.168683767318725586e+00 1.780961751937866211e+00 1.780961751937866211e+00 1.706603884696960449e+00 1.651192069053649902e+00 1.853949546813964844e+00 1.495885491371154785e+00 1.015321254730224609e+00 9.484115839004516602e-01 1.024169802665710449e+00 6.014747619628906250e-01 1.702071189880371094e+00 1.413466453552246094e+00 1.394685506820678711e+00 1.487286567687988281e+00 7.981131672859191895e-01 8.188022971153259277e-01 1.867529988288879395e+00
7.575757575757569029e-02 -4.619073202564364378e-01 1.394226312637329102e+00 5.103383064270019531e-01 1.020676612854003906e+00 1.874896287918090820e+00 1.801091790199279785e+00 2.196094036102294922e+00 1.469147443771362305e+00 1.999218225479125977e+00 1.742377877235412598e+00 1.576181411743164062e+00 9.316347837448120117e-01 1.566016793251037598e+00 1.751076817512512207e+00 1.918300271034240723e+00 1.576181411743164062e+00 2.255441188812255859e+00 1.833216428756713867e+00 1.833216428756713867e+00 1.787514209747314453e+00 1.721471786499023438e+00 1.934093952178955078e+00 1.576181411743164062e+00 1.072159647941589355e+00 1.006760478019714355e+00 1.097127914428710938e+00 6.316636204719543457e-01 1.804815888404846191e+00 1.488996982574462891e+00 1.469147443771362305e+00 1.578543782234191895e+00 8.817257285118103027e-01 9.241638779640197754e-01 1.930247306823730469e+00
1.262626262626262985e-01 -4.219844292674693742e-01 1.467988610267639160e+00 5.161162018775939941e-01 1.032232403755187988e+00 1.953951001167297363e+00 1.884197592735290527e+00 2.253762006759643555e+00 1.543609261512756348e+00 2.078318119049072266e+00 1.808561444282531738e+00 1.656477451324462891e+00 9.841770529747009277e-01 1.603257298469543457e+00 1.805209159851074219e+00 2.011660337448120117e+00 1.656477451324462891e+00 2.342198610305786133e+00 1.885470986366271973e+00 1.885470986366271973e+00 1.868424534797668457e+00 1.791751503944396973e+00 2.014238357543945312e+00 1.656477451324462891e+00 1.128998041152954102e+00 1.065109372138977051e+00 1.170086145401000977e+00 6.618524193763732910e-01 1.907560586929321289e+00 1.564527392387390137e+00 1.543609261512756348e+00 1.669800996780395508e+00 9.653382301330566406e-01 1.029525399208068848e+00 1.992964625358581543e+00
1.767676767676769067e-01 -3.702201377678616123e-01 1.541751503944396973e+00 5.226482748985290527e-01 1.045296549797058105e+00 2.033005714416503906e+00 1.967303395271301270e+00 2.311429977416992188e+00 1.618071198463439941e+00 2.157418251037597656e+00 1.874745011329650879e+00 1.736773371696472168e+00 1.036719322204589844e+00 1.640497803688049316e+00 1.859341502189636230e+00 2.105020284652709961e+00 1.736773371696472168e+00 2.428956031799316406e+00 1.937725663185119629e+00 1.937725663185119629e+00 1.949334979057312012e+00 1.862031221389770508e+00 2.094382762908935547e+00 1.736773371696472168e+00 1.185836315155029297e+00 1.123458266258239746e+00 1.243044257164001465e+00 6.920412778854370117e-01 2.010305404663085938e+00 1.640057921409606934e+00 1.618071198463439941e+00 1.761058211326599121e+00 1.048950791358947754e+00 1.134886980056762695e+00 2.055681943893432617e+00
2.272727272727270709e-01 -3.065070905334337792e-01 1.615512847900390625e+00 5.299059748649597168e-01 1.059811949729919434e+00 2.112060546875000000e+00 2.050409317016601562e+00 2.369097948074340820e+00 1.692533135414123535e+00 2.236518144607543945e+00 1.940928459167480469e+00 1.817069292068481445e+00 1.089261531829833984e+00 1.677738189697265625e+00 1.913473963737487793e+00 2.198380470275878906e+00 1.817069292068481445e+00 2.515713453292846680e+00 1.989980340003967285e+00 1.989980340003967285e+00 2.030245304107666016e+00 1.932310819625854492e+00 2.174527168273925781e+00 1.817069292068481445e+00 1.242674827575683594e+00 1.181807160377502441e+00 1.316002488136291504e+00 7.222300767898559570e-01 2.113049983978271484e+00 1.715588331222534180e+00 1.692533135414123535e+00 1.852315425872802734e+00 1.132563352584838867e+00 1.240248680114746094e+00 2.118399143218994141e+00
2.777777777777776791e-01 -2.308095024894580849e-01 1.689275383949279785e+00 5.378605127334594727e-01 1.075721025466918945e+00 2.191115379333496094e+00 2.133515119552612305e+00 2.426765918731689453e+00 1.766994953155517578e+00 2.315618038177490234e+00 2.007112026214599609e+00 1.897365331649780273e+00 1.141803741455078125e+00 1.714978694915771484e+00 1.967606306076049805e+00 2.291740417480468750e+00 1.897365331649780273e+00 2.602470874786376953e+00 2.042234897613525391e+00 2.042234897613525391e+00 2.111155748367309570e+00 2.002590656280517578e+00 2.254671573638916016e+00 1.897365331649780273e+00 1.299513101577758789e+00 1.240156054496765137e+00 1.388960599899291992e+00 7.524188756942749023e-01 2.215794563293457031e+00 1.791118860244750977e+00 1.766994953155517578e+00 1.943572759628295898e+00 1.216175913810729980e+00 1.345610141754150391e+00 2.181116580963134766e+00
3.282828282828282873e-01 -1.431631587106615977e-01 1.763037323951721191e+00 5.464813709259033203e-01 1.092962741851806641e+00 2.270170211791992188e+00 2.216620922088623047e+00 2.484433889389038086e+00 1.841456890106201172e+00 2.394717931747436523e+00 2.073295593261718750e+00 1.977661371231079102e+00 1.194345951080322266e+00 1.752219200134277344e+00 2.021738767623901367e+00 2.385100603103637695e+00 1.977661371231079102e+00 2.689228534698486328e+00 2.094489574432373047e+00 2.094489574432373047e+00 2.192066192626953125e+00 2.072870254516601562e+00 2.334815979003906250e+00 1.977661371231079102e+00 1.356351494789123535e+00 1.298504948616027832e+00 1.461918830871582031e+00 7.826077342033386230e-01 2.318539381027221680e+00 1.866649389266967773e+00 1.841456890106201172e+00 2.034829854965209961e+00 1.299788475036621094e+00 1.450971841812133789e+00 2.243833780288696289e+00
3.787878787878788955e-01 -4.367541442122452322e-02 1.836798906326293945e+00 5.557371377944946289e-01 1.111474275588989258e+00 2.349224805831909180e+00 2.299726486206054688e+00 2.542101860046386719e+00 1.915918827056884766e+00 2.473817825317382812e+00 2.139479160308837891e+00 2.057957172393798828e+00 1.246888160705566406e+00 1.789459586143493652e+00 2.075870990753173828e+00 2.478460788726806641e+00 2.057957172393798828e+00 2.775985717773437500e+00 2.146744251251220703e+00 2.146744251251220703e+00 2.272976398468017578e+00 2.143149852752685547e+00 2.414960384368896484e+00 2.057957172393798828e+00 1.413189888000488281e+00 1.356853842735290527e+00 1.534877061843872070e+00 8.127965331077575684e-01 2.421283960342407227e+00 1.942179918289184570e+00 1.915918827056884766e+00 2.126087188720703125e+00 1.383401036262512207e+00 1.556333303451538086e+00 2.306551218032836914e+00
4.292929292929290597e-01 6.747480500521874092e-02 1.910562276840209961e+00 5.655973553657531738e-01 1.131194710731506348e+00 2.428279638290405273e+00 2.382832527160644531e+00 2.599769592285156250e+00 1.990380764007568359e+00 2.552917718887329102e+00 2.205662727355957031e+00 2.138253211975097656e+00 1.299430370330810547e+00 1.826699972152709961e+00 2.130003452301025391e+00 2.571820735931396484e+00 2.138253211975097656e+00 2.862743377685546875e+00 2.198998928070068359e+00 2.198998928070068359e+00 2.353886842727661133e+00 2.213429689407348633e+00 2.495104789733886719e+00 2.138253211975097656e+00 1.470028162002563477e+00 1.415202736854553223e+00 1.607835173606872559e+00 8.429853916168212891e-01 2.524028778076171875e+00 2.017710208892822266e+00 1.990380764007568359e+00 2.217344284057617188e+00 1.467013597488403320e+00 1.661694884300231934e+00 2.369268417358398438e+00
4.797979797979796679e-01 1.900370040455835463e-01 1.984323143959045410e+00 5.760302543640136719e-01 1.152060508728027344e+00 2.507334232330322266e+00 2.465938329696655273e+00 2.657437562942504883e+00 2.064842700958251953e+00 2.632017850875854492e+00 2.271846294403076172e+00 2.218549251556396484e+00 1.351972579956054688e+00 1.863940477371215820e+00 2.184135913848876953e+00 2.665180683135986328e+00 2.218549251556396484e+00 2.949500799179077148e+00 2.251253604888916016e+00 2.251253604888916016e+00 2.434797286987304688e+00 2.283709287643432617e+00 2.575249195098876953e+00 2.218549251556396484e+00 1.526866674423217773e+00 1.473551630973815918e+00 1.680793285369873047e+00 8.731741905212402344e-01 2.626773357391357422e+00 2.093240737915039062e+00 2.064842700958251953e+00 2.308601617813110352e+00 1.550626158714294434e+00 1.767056465148925781e+00 2.431985855102539062e+00
5.303030303030302761e-01 3.236891170273287210e-01 2.058084487915039062e+00 5.870059132575988770e-01 1.174011826515197754e+00 2.586389064788818359e+00 2.549044132232666016e+00 2.715105533599853516e+00 2.139304399490356445e+00 2.711117744445800781e+00 2.338029861450195312e+00 2.298845052719116211e+00 1.404514789581298828e+00 1.901180982589721680e+00 2.238268136978149414e+00 2.758540868759155273e+00 2.298845052719116211e+00 3.036258220672607422e+00 2.303508043289184570e+00 2.303508043289184570e+00 2.515707492828369141e+00 2.353989124298095703e+00 2.655393600463867188e+00 2.298845052719116211e+00 1.583704948425292969e+00 1.531900525093078613e+00 1.753751516342163086e+00 9.033629894256591797e-01 2.729517936706542969e+00 2.168771266937255859e+00 2.139304399490356445e+00 2.399858713150024414e+00 1.634238719940185547e+00 1.872418045997619629e+00 2.494703054428100586e+00
5.808080808080808843e-01 4.680375081284606775e-01 2.131846904754638672e+00 5.984941720962524414e-01 1.196988344192504883e+00 2.665443897247314453e+00 2.632149934768676758e+00 2.772773504257202148e+00 2.213766574859619141e+00 2.790217638015747070e+00 2.404213428497314453e+00 2.379141092300415039e+00 1.457057118415832520e+00 1.938421487808227539e+00 2.292400598526000977e+00 2.851901054382324219e+00 2.379141092300415039e+00 3.123015642166137695e+00 2.355762720108032227e+00 2.355762720108032227e+00 2.596617937088012695e+00 2.424268722534179688e+00 2.735538005828857422e+00 2.379141092300415039e+00 1.640543460845947266e+00 1.590249538421630859e+00 1.826709747314453125e+00 9.335519075393676758e-01 2.832262754440307617e+00 2.244301795959472656e+00 2.213766574859619141e+00 2.491116046905517578e+00 1.717851281166076660e+00 1.977779746055603027e+00 2.557420253753662109e+00
