# Y X speed speed_diff a0 a1
3.088235294117647189e+00 1.176470588235294157e+00 2.883911780069745134e+00 1.707441191834450978e+00 9.817576331708258719e-01 1.824236682917416627e-02
3.235294117647058876e+00 1.176470588235294157e+00 2.971552944572999344e+00 1.795082356337705187e+00 9.815883305775805479e-01 1.841166942241951807e-02
3.382352941176470562e+00 1.176470588235294157e+00 3.060018162456781710e+00 1.883547574221487553e+00 9.811394777712527659e-01 1.886052222874726875e-02
3.529411764705882248e+00 1.176470588235294157e+00 3.149545718897921009e+00 1.973075130662626853e+00 9.803131315376534261e-01 1.968686846234670579e-02
3.676470588235294379e+00 1.176470588235294157e+00 3.240387548941846774e+00 2.063916960706552395e+00 9.791359345994010699e-01 2.086406540059900991e-02
3.823529411764706065e+00 1.176470588235294157e+00 3.329723188995805216e+00 2.153252600760510838e+00 9.775365262596257265e-01 2.246347374037431163e-02
3.970588235294117752e+00 1.176470588235294157e+00 3.420764208405585816e+00 2.244293620170291881e+00 9.754532869409675566e-01 2.454671305903234277e-02
4.117647058823529882e+00 1.176470588235294157e+00 3.509647162698532163e+00 2.333176574463237785e+00 9.727893493605612729e-01 2.721065063943864035e-02
4.264705882352941124e+00 1.176470588235294157e+00 3.598816858151962172e+00 2.422346269916667794e+00 9.694972364284589750e-01 3.050276357154101808e-02
4.411764705882353255e+00 1.176470588235294157e+00 3.686515789573742374e+00 2.510045201338447995e+00 9.653857172158881728e-01 3.461428278411192438e-02
4.558823529411764497e+00 1.176470588235294157e+00 3.771546513043518178e+00 2.595075924808224244e+00 9.603262210060333759e-01 3.967377899396661717e-02
4.705882352941176627e+00 1.176470588235294157e+00 3.855442002036914673e+00 2.678971413801620294e+00 9.540700513969487817e-01 4.592994860305113503e-02
4.852941176470588758e+00 1.176470588235294157e+00 3.935367718653993929e+00 2.758897130418699994e+00 9.464965661027000543e-01 5.350343389729985549e-02
5.000000000000000000e+00 1.176470588235294157e+00 4.013765756729059220e+00 2.837295168493764841e+00 9.373851613534519567e-01 6.261483864654791842e-02
0.000000000000000000e+00 1.323529411764705843e+00 1.925624989596574688e+00 6.020955778318688445e-01 7.297665046378131182e-01 2.702334953621868263e-01
1.470588235294117696e-01 1.323529411764705843e+00 1.933090036084963659e+00 6.095606243202578156e-01 7.667088936415593636e-01 2.332911063584406086e-01
2.941176470588235392e-01 1.323529411764705843e+00 1.946513486156077333e+00 6.229840743913714896e-01 8.001640117777389927e-01 1.998359882222609241e-01
4.411764705882352811e-01 1.323529411764705843e+00 1.963146544554814632e+00 6.396171327901087889e-01 8.297674861177073424e-01 1.702325138822926576e-01
5.882352941176470784e-01 1.323529411764705843e+00 1.985117849496017328e+00 6.615884377313114850e-01 8.555767171172090624e-01 1.444232828827909654e-01
7.352941176470588758e-01 1.323529411764705843e+00 2.010333396163738851e+00 6.868039843990330073e-01 8.777300633900919635e-01 1.222699366099080087e-01
8.823529411764705621e-01 1.323529411764705843e+00 2.040581619701904437e+00 7.170522079371985935e-01 8.966067469519720667e-01 1.033932530480279610e-01
1.029411764705882470e+00 1.323529411764705843e+00 2.076312444046897188e+00 7.527830322821913445e-01 9.122805718996541691e-01 8.771942810034576155e-02
1.176470588235294157e+00 1.323529411764705843e+00 2.114033475440888044e+00 7.905040636761822004e-01 9.254293528926479384e-01 7.457064710735192281e-02
1.323529411764705843e+00 1.323529411764705843e+00 2.158633127990239764e+00 8.351037162255339208e-01 9.362035828414815297e-01 6.379641715851853967e-02
1.470588235294117752e+00 1.323529411764705843e+00 2.208062413489620734e+00 8.845330017249148913e-01 9.450644741080224120e-01 5.493552589197766428e-02
1.617647058823529438e+00 1.323529411764705843e+00 2.261239617269519719e+00 9.377102055048138762e-01 9.522389936694921619e-01 4.776100633050780336e-02
1.764705882352941124e+00 1.323529411764705843e+00 2.317725526233473499e+00 9.941961144687676555e-01 9.580498551507373728e-01 4.195014484926263415e-02
1.911764705882353033e+00 1.323529411764705843e+00 2.380293566949875039e+00 1.056764155185169196e+00 9.627638010933675661e-01 3.723619890663243392e-02
2.058823529411764941e+00 1.323529411764705843e+00 2.445334297054521766e+00 1.121804885289815923e+00 9.664819123183183702e-01 3.351808768168166447e-02
2.205882352941176627e+00 1.323529411764705843e+00 2.515946542236696892e+00 1.192417130471991049e+00 9.694112482126734376e-01 3.058875178732652425e-02
2.352941176470588314e+00 1.323529411764705843e+00 2.588731619259027283e+00 1.265202207494321440e+00 9.716620036702481311e-01 2.833799632975184460e-02
2.500000000000000000e+00 1.323529411764705843e+00 2.664635315207461996e+00 1.341105903442756153e+00 9.733564779415727619e-01 2.664352205842735605e-02
2.647058823529411686e+00 1.323529411764705843e+00 2.744061720879213517e+00 1.420532309114507674e+00 9.745297993046830864e-01 2.547020069531696213e-02
2.794117647058823817e+00 1.323529411764705843e+00 2.827033615818479895e+00 1.503504204053774052e+00 9.752489318274345509e-01 2.475106817256543870e-02
2.941176470588235503e+00 1.323529411764705843e+00 2.912744024909813767e+00 1.589214613145107924e+00 9.755297488283170004e-01 2.447025117168299263e-02
3.088235294117647189e+00 1.323529411764705843e+00 2.998585343541309900e+00 1.675055931776604057e+00 9.753591371317110736e-01 2.464086286828897146e-02
3.235294117647058876e+00 1.323529411764705843e+00 3.086941554007543331e+00 1.763412142242837488e+00 9.747816161924149903e-01 2.521838380758507914e-02
3.382352941176470562e+00 1.323529411764705843e+00 3.177769580024136786e+00 1.854240168259430943e+00 9.737958895310142582e-01 2.620411046898574875e-02
3.529411764705882248e+00 1.323529411764705843e+00 3.268530613890274772e+00 1.945001202125568929e+00 9.723040361761901007e-01 2.769596382380982991e-02
3.676470588235294379e+00 1.323529411764705843e+00 3.359447706339808715e+00 2.035918294575102649e+00 9.702446270592015587e-01 2.975537294079846559e-02
3.823529411764706065e+00 1.323529411764705843e+00 3.450359147702461549e+00 2.126829735937755927e+00 9.675857796467318694e-01 3.241422035326815138e-02
3.970588235294117752e+00 1.323529411764705843e+00 3.541841396182269008e+00 2.218311984417563387e+00 9.641416912031054443e-01 3.585830879689465983e-02
4.117647058823529882e+00 1.323529411764705843e+00 3.632793581064413857e+00 2.309264169299708236e+00 9.598358639122851477e-01 4.016413608771481070e-02
4.264705882352941124e+00 1.323529411764705843e+00 3.721197813404004684e+00 2.397668401639299063e+00 9.544656794538552980e-01 4.553432054614475755e-02
4.411764705882353255e+00 1.323529411764705843e+00 3.808488072869485652e+00 2.484958661104779587e+00 9.478264275424972407e-01 5.217357245750261358e-02
4.558823529411764497e+00 1.323529411764705843e+00 3.894284843931902884e+00 2.570755432167197263e+00 9.397175551637870772e-01 6.028244483621281180e-02
4.705882352941176627e+00 1.323529411764705843e+00 3.976563614495479904e+00 2.653034202730774282e+00 9.299107342806296472e-01 7.008926571937028338e-02
4.852941176470588758e+00 1.323529411764705843e+00 4.056761927261808509e+00 2.733232515497102888e+00 9.179866408102849151e-01 8.201335918971519590e-02
5.000000000000000000e+00 1.323529411764705843e+00 4.135474602231875352e+00 2.811945190467169731e+00 9.036716315373413133e-01 9.632836846265864506e-02
0.000000000000000000e+00 1.470588235294117752e+00 1.989104188633308734e+00 5.185159533391909825e-01 7.242173457005722792e-01 2.757826542994277208e-01
1.470588235294117696e-01 1.470588235294117752e+00 2.000225288075852870e+00 5.296370527817351181e-01 7.596975350168931884e-01 2.403024649831067561e-01
2.941176470588235392e-01 1.470588235294117752e+00 2.015386927011837859e+00 5.447986917177201072e-01 7.920696278936557588e-01 2.079303721063441579e-01
4.411764705882352811e-01 1.470588235294117752e+00 2.034755416726010679e+00 5.641671814318929279e-01 8.209208908812132277e-01 1.790791091187867445e-01
5.882352941176470784e-01 1.470588235294117752e+00 2.058294152673897592e+00 5.877059173797798408e-01 8.463415083693729413e-01 1.536584916306271142e-01
7.352941176470588758e-01 1.470588235294117752e+00 2.087861286450751308e+00 6.172730511566335565e-01 8.684315272273896991e-01 1.315684727726102454e-01
8.823529411764705621e-01 1.470588235294117752e+00 2.120903866651424607e+00 6.503156313573068559e-01 8.870749280489871325e-01 1.129250719510129647e-01
1.029411764705882470e+00 1.470588235294117752e+00 2.158285312433755543e+00 6.876970771396377913e-01 9.029846077718325370e-01 9.701539222816760177e-02
1.176470588235294157e+00 1.470588235294117752e+00 2.199437916573654395e+00 7.288496812795366431e-01 9.163613258289138308e-01 8.363867417108616920e-02
1.323529411764705843e+00 1.470588235294117752e+00 2.247058211786726378e+00 7.764699764926086267e-01 9.274820579435126833e-01 7.251794205648733060e-02
1.470588235294117752e+00 1.470588235294117752e+00 2.300015003967926130e+00 8.294267686738083789e-01 9.366096054969366147e-01 6.339039450306324652e-02
1.617647058823529438e+00 1.470588235294117752e+00 2.353978161451486528e+00 8.833899261573687767e-01 9.441046489259633523e-01 5.589535107403653669e-02
1.764705882352941124e+00 1.470588235294117752e+00 2.415065406905806178e+00 9.444771716116884264e-01 9.501608845505800094e-01 4.983911544941994204e-02
1.911764705882353033e+00 1.470588235294117752e+00 2.478088141724055671e+00 1.007499906429937919e+00 9.550998537053304593e-01 4.490014629466965168e-02
2.058823529411764941e+00 1.470588235294117752e+00 2.546614376576260330e+00 1.076026141282142579e+00 9.589838903671725756e-01 4.101610963282739664e-02
2.205882352941176627e+00 1.470588235294117752e+00 2.618799318679454036e+00 1.148211083385336284e+00 9.620486834810351162e-01 3.795131651896495317e-02
2.352941176470588314e+00 1.470588235294117752e+00 2.694117918227847852e+00 1.223529682933730101e+00 9.642863996476279675e-01 3.571360035237201858e-02
2.500000000000000000e+00 1.470588235294117752e+00 2.773008310821488465e+00 1.302420075527370713e+00 9.659028235344665481e-01 3.409717646553347969e-02
2.647058823529411686e+00 1.470588235294117752e+00 2.853894054159822780e+00 1.383305818865705028e+00 9.669108075343331166e-01 3.308919246566691813e-02
2.794117647058823817e+00 1.470588235294117752e+00 2.939191015615109315e+00 1.468602780320991563e+00 9.673412468027231537e-01 3.265875319727688797e-02
2.941176470588235503e+00 1.470588235294117752e+00 3.024939922502230427e+00 1.554351687208112676e+00 9.672658482860003737e-01 3.273415171399969570e-02
3.088235294117647189e+00 1.470588235294117752e+00 3.113140437258386406e+00 1.642552201964268654e+00 9.665772226828657221e-01 3.342277731713430566e-02
3.235294117647058876e+00 1.470588235294117752e+00 3.204263147155128610e+00 1.733674911861010859e+00 9.653316077470061041e-01 3.466839225299385430e-02
3.382352941176470562e+00 1.470588235294117752e+00 3.294578274181081845e+00 1.823990038886964093e+00 9.634462841753522744e-01 3.655371582464770480e-02
3.529411764705882248e+00 1.470588235294117752e+00 3.385608889647826025e+00 1.915020654353708274e+00 9.607945869473379918e-01 3.920541305266190407e-02
3.676470588235294379e+00 1.470588235294117752e+00 3.477913410323496546e+00 2.007325175029378794e+00 9.573931946735260157e-01 4.260680532647399821e-02
3.823529411764706065e+00 1.470588235294117752e+00 3.570794837889873286e+00 2.100206602595755534e+00 9.529477216787661797e-01 4.705227832123376475e-02
3.970588235294117752e+00 1.470588235294117752e+00 3.661498486199110669e+00 2.190910250904992917e+00 9.473914280841864155e-01 5.260857191581368858e-02
4.117647058823529882e+00 1.470588235294117752e+00 3.751536385937848550e+00 2.280948150643730798e+00 9.405460036468592522e-01 5.945399635314072007e-02
4.264705882352941124e+00 1.470588235294117752e+00 3.841526634847276966e+00 2.370938399553159215e+00 9.320271048454570328e-01 6.797289515454298103e-02
4.411764705882353255e+00 1.470588235294117752e+00 3.930023422762663809e+00 2.459435187468546058e+00 9.215337654467626871e-01 7.846623455323731289e-02
4.558823529411764497e+00 1.470588235294117752e+00 4.014193409839614368e+00 2.543605174545496617e+00 9.087411974646327772e-01 9.125880253536720887e-02
4.705882352941176627e+00 1.470588235294117752e+00 4.097058496182988563e+00 2.626470260888870811e+00 8.935371649408585526e-01 1.064628350591414613e-01
4.852941176470588758e+00 1.470588235294117752e+00 4.176824827532508166e+00 2.706236592238390415e+00 8.751519334279128648e-01 1.248480665720872740e-01
5.000000000000000000e+00 1.470588235294117752e+00 4.253156570646201118e+00 2.782568335352083366e+00 8.534949689911006665e-01 1.465050310088993890e-01
0.000000000000000000e+00 1.617647058823529438e+00 2.052287226007710519e+00 4.346401671841810810e-01 7.180601419314289746e-01 2.819398580685710809e-01
1.470588235294117696e-01 1.617647058823529438e+00 2.065752485296881158e+00 4.481054264733517201e-01 7.521114290245447531e-01 2.478885709754552469e-01
2.941176470588235392e-01 1.617647058823529438e+00 2.082779290955497853e+00 4.651322321319684150e-01 7.832123471875177545e-01 2.167876528124822455e-01
4.411764705882352811e-01 1.617647058823529438e+00 2.106410834971525148e+00 4.887637761479957099e-01 8.112518874316891893e-01 1.887481125683109495e-01
5.882352941176470784e-01 1.617647058823529438e+00 2.132644762448336451e+00 5.149977036248070128e-01 8.360405423115652157e-01 1.639594576884347843e-01
7.352941176470588758e-01 1.617647058823529438e+00 2.164189763900381536e+00 5.465427050768520978e-01 8.578202381454534953e-01 1.421797618545464492e-01
8.823529411764705621e-01 1.617647058823529438e+00 2.200482795843355266e+00 5.828357370198258280e-01 8.764577179190004008e-01 1.235422820809997102e-01
1.029411764705882470e+00 1.617647058823529438e+00 2.241501650152383451e+00 6.238545913288540135e-01 8.924456332185928265e-01 1.075543667814070348e-01
1.176470588235294157e+00 1.617647058823529438e+00 2.285003145053731810e+00 6.673560862302023722e-01 9.059510226738212157e-01 9.404897732617874262e-02
1.323529411764705843e+00 1.617647058823529438e+00 2.334888764102164949e+00 7.172417052786355107e-01 9.172537951512830245e-01 8.274620484871696158e-02
1.470588235294117752e+00 1.617647058823529438e+00 2.389066308882034750e+00 7.714192500585053125e-01 9.266483432284540189e-01 7.335165677154605046e-02
1.617647058823529438e+00 1.617647058823529438e+00 2.446145368913821727e+00 8.284983100902922892e-01 9.343105048325895945e-01 6.568949516741051653e-02
1.764705882352941124e+00 1.617647058823529438e+00 2.510707470640234362e+00 8.930604118167049243e-01 9.406158646673624668e-01 5.938413533263756094e-02
1.911764705882353033e+00 1.617647058823529438e+00 2.576738833338724888e+00 9.590917745151954499e-01 9.456707535196515746e-01 5.432924648034844622e-02
2.058823529411764941e+00 1.617647058823529438e+00 2.647968114686368057e+00 1.030321055862838620e+00 9.496332651392919155e-01 5.036673486070799427e-02
2.205882352941176627e+00 1.617647058823529438e+00 2.721716034862296851e+00 1.104068976038767413e+00 9.526377289764278444e-01 4.736227102357221108e-02
2.352941176470588314e+00 1.617647058823529438e+00 2.798369805233612784e+00 1.180722746410083346e+00 9.547928652112873671e-01 4.520713478871273699e-02
2.500000000000000000e+00 1.617647058823529438e+00 2.879178395322027129e+00 1.261531336498497691e+00 9.561961869906919764e-01 4.380381300930798194e-02
2.647058823529411686e+00 1.617647058823529438e+00 2.962416274017080298e+00 1.344769215193550860e+00 9.568292904764035267e-01 4.317070952359660513e-02
2.794117647058823817e+00 1.617647058823529438e+00 3.049332938438772622e+00 1.431685879615243184e+00 9.567742334113107372e-01 4.322576658868917954e-02
2.941176470588235503e+00 1.617647058823529438e+00 3.136957572214009282e+00 1.519310513390479844e+00 9.560401677785336227e-01 4.395983222146652991e-02
3.088235294117647189e+00 1.617647058823529438e+00 3.227211222735919982e+00 1.609564163912390544e+00 9.544825526061132548e-01 4.551744739388676603e-02
3.235294117647058876e+00 1.617647058823529438e+00 3.317448142863035798e+00 1.699801084039506360e+00 9.521255510538585431e-01 4.787444894614158175e-02
3.382352941176470562e+00 1.617647058823529438e+00 3.409924447598644104e+00 1.792277388775114666e+00 9.488660271067088647e-01 5.113397289329116302e-02
3.529411764705882248e+00 1.617647058823529438e+00 3.503197763182574143e+00 1.885550704359044705e+00 9.444737053599273624e-01 5.552629464007257515e-02
3.676470588235294379e+00 1.617647058823529438e+00 3.595427889277655886e+00 1.977780830454126448e+00 9.389199527554841218e-01 6.108004724451578105e-02
3.823529411764706065e+00 1.617647058823529438e+00 3.688204067280388188e+00 2.070557008456858750e+00 9.318546116778987365e-01 6.814538832210120800e-02
3.970588235294117752e+00 1.617647058823529438e+00 3.780909804685621545e+00 2.163262745862092107e+00 9.230918536465269053e-01 7.690814635347309469e-02
4.117647058823529882e+00 1.617647058823529438e+00 3.871562249920569521e+00 2.253915191097040083e+00 9.122140720934284186e-01 8.778592790657155365e-02
4.264705882352941124e+00 1.617647058823529438e+00 3.960921719665753127e+00 2.343274660842223689e+00 8.988832833115208976e-01 1.011167166884790469e-01
4.411764705882353255e+00 1.617647058823529438e+00 4.048918017146901249e+00 2.431270958323371811e+00 8.828929898908961516e-01 1.171070101091038207e-01
4.558823529411764497e+00 1.617647058823529438e+00 4.134204609442227785e+00 2.516557550618698347e+00 8.634958640034487987e-01 1.365041359965511458e-01
4.705882352941176627e+00 1.617647058823529438e+00 4.216497327182379351e+00 2.598850268358849913e+00 8.404766096430309474e-01 1.595233903569690248e-01
4.852941176470588758e+00 1.617647058823529438e+00 4.295753509808529103e+00 2.678106450984999665e+00 8.134760820701957273e-01 1.865239179298043004e-01
5.000000000000000000e+00 1.617647058823529438e+00 4.371705732633056840e+00 2.754058673809527402e+00 7.824578403562081341e-01 2.175421596437918659e-01
0.000000000000000000e+00 1.764705882352941124e+00 2.112699796957375309e+00 3.479939146044341847e-01 7.117046016057048119e-01 2.882953983942951881e-01
1.470588235294117696e-01 1.764705882352941124e+00 2.131003997754510326e+00 3.662981154015692020e-01 7.440749478818026175e-01 2.559250521181974380e-01
2.941176470588235392e-01 1.764705882352941124e+00 2.152259247739698900e+00 3.875533653867577755e-01 7.738546621425008709e-01 2.261453378574992124e-01
4.411764705882352811e-01 1.764705882352941124e+00 2.177569906776618325e+00 4.128640244236772006e-01 8.008047379411660227e-01 1.991952620588340328e-01
5.882352941176470784e-01 1.764705882352941124e+00 2.206670009543815869e+00 4.419641271908747449e-01 8.248606249048613392e-01 1.751393750951386330e-01
7.352941176470588758e-01 1.764705882352941124e+00 2.241243066529142958e+00 4.765371841762018335e-01 8.461619540693965380e-01 1.538380459306035175e-01
8.823529411764705621e-01 1.764705882352941124e+00 2.279818266868922194e+00 5.151123845159810699e-01 8.646238050623358262e-01 1.353761949376642570e-01
1.029411764705882470e+00 1.764705882352941124e+00 2.322761285873633508e+00 5.580554035206923835e-01 8.804900584680973585e-01 1.195099415319025860e-01
1.176470588235294157e+00 1.764705882352941124e+00 2.369973536405501680e+00 6.052676540525605553e-01 8.940725230266226564e-01 1.059274769733773991e-01
1.323529411764705843e+00 1.764705882352941124e+00 2.423854527469371689e+00 6.591486451164305649e-01 9.054815898186843182e-01 9.451841018131569572e-02
1.470588235294117752e+00 1.764705882352941124e+00 2.479309913827401957e+00 7.146040314744608324e-01 9.149410852657077209e-01 8.505891473429223748e-02
1.617647058823529438e+00 1.764705882352941124e+00 2.540262720913628591e+00 7.755568385606874671e-01 9.227310031627483644e-01 7.726899683725169110e-02
1.764705882352941124e+00 1.764705882352941124e+00 2.604767464234587049e+00 8.400615818816459246e-01 9.290589459025945240e-01 7.094105409740544821e-02
1.911764705882353033e+00 1.764705882352941124e+00 2.675258461246612818e+00 9.105525788936716935e-01 9.341317427889136438e-01 6.586825721108625908e-02
2.058823529411764941e+00 1.764705882352941124e+00 2.747536025511022384e+00 9.828301431580812597e-01 9.380296880991727537e-01 6.197031190082731567e-02
2.205882352941176627e+00 1.764705882352941124e+00 2.822673070826739128e+00 1.057967188473798004e+00 9.407814648047995165e-01 5.921853519520045572e-02
2.352941176470588314e+00 1.764705882352941124e+00 2.902699049776964024e+00 1.137993167424022900e+00 9.427069563959942222e-01 5.729304360400575696e-02
2.500000000000000000e+00 1.764705882352941124e+00 2.985060622376199291e+00 1.220354740023258167e+00 9.436514095015868797e-01 5.634859049841309947e-02
2.647058823529411686e+00 1.764705882352941124e+00 3.070290583861003952e+00 1.305584701508062828e+00 9.436727120982564276e-01 5.632728790174345440e-02
2.794117647058823817e+00 1.764705882352941124e+00 3.158634809895379369e+00 1.393928927542438245e+00 9.427842264428204500e-01 5.721577355717954311e-02
2.941176470588235503e+00 1.764705882352941124e+00 3.247456983862872626e+00 1.482751101509931502e+00 9.408945201098271038e-01 5.910547989017295167e-02
3.088235294117647189e+00 1.764705882352941124e+00 3.339246619749560274e+00 1.574540737396619150e+00 9.379785777199471930e-01 6.202142228005275149e-02
3.235294117647058876e+00 1.764705882352941124e+00 3.431861307796224558e+00 1.667155425443283434e+00 9.339050885109222433e-01 6.609491148907765956e-02
3.382352941176470562e+00 1.764705882352941124e+00 3.524592176355230144e+00 1.759886294002289020e+00 9.285560571629190019e-01 7.144394283708102589e-02
3.529411764705882248e+00 1.764705882352941124e+00 3.617684802752511253e+00 1.852978920399570129e+00 9.215139231741310555e-01 7.848607682586904166e-02
3.676470588235294379e+00 1.764705882352941124e+00 3.712667862211590730e+00 1.947961979858649606e+00 9.127757155509927944e-01 8.722428444900723332e-02
3.823529411764706065e+00 1.764705882352941124e+00 3.805508314444109530e+00 2.040802432091168406e+00 9.017712378672567697e-01 9.822876213274314705e-02
3.970588235294117752e+00 1.764705882352941124e+00 3.896816049544108651e+00 2.132110167191167527e+00 8.882653716743790229e-01 1.117346283256210326e-01
4.117647058823529882e+00 1.764705882352941124e+00 3.989604809024156928e+00 2.224898926671215804e+00 8.718357845796499417e-01 1.281642154203500583e-01
4.264705882352941124e+00 1.764705882352941124e+00 4.078185728659893705e+00 2.313479846306952581e+00 8.519065798496103792e-01 1.480934201503896208e-01
4.411764705882353255e+00 1.764705882352941124e+00 4.165693158870038104e+00 2.400987276517096980e+00 8.280749808476011165e-01 1.719250191523989946e-01
4.558823529411764497e+00 1.764705882352941124e+00 4.250848992591756748e+00 2.486143110238815623e+00 7.999812184518554359e-01 2.000187815481445919e-01
4.705882352941176627e+00 1.764705882352941124e+00 4.333386785952290765e+00 2.568680903599349641e+00 7.673622918345709421e-01 2.326377081654291135e-01
4.852941176470588758e+00 1.764705882352941124e+00 4.412072233564407142e+00 2.647366351211466018e+00 7.300021508821735727e-01 2.699978491178264273e-01
5.000000000000000000e+00 1.764705882352941124e+00 4.487521356088512547e+00 2.722815473735571423e+00 6.884061518370661048e-01 3.115938481629338397e-01
0.000000000000000000e+00 1.911764705882353033e+00 2.174906027148077570e+00 2.631413212657245371e-01 7.045568686564659400e-01 2.954431313435341155e-01
1.470588235294117696e-01 1.911764705882353033e+00 2.194443200224016621e+00 2.826784943416635887e-01 7.353044187643033025e-01 2.646955812356967530e-01
2.941176470588235392e-01 1.911764705882353033e+00 2.219150091830410787e+00 3.073853859480577544e-01 7.637831032428007427e-01 2.362168967571992295e-01
4.411764705882352811e-01 1.911764705882353033e+00 2.246221976281042032e+00 3.344572703986889994e-01 7.895201784459976446e-01 2.104798215540024386e-01
5.882352941176470784e-01 1.911764705882353033e+00 2.278546865376792407e+00 3.667821594944393748e-01 8.128449125678295362e-01 1.871550874321704361e-01
7.352941176470588758e-01 1.911764705882353033e+00 2.316190600669942423e+00 4.044258947875893906e-01 8.335068060764058151e-01 1.664931939235940739e-01
8.823529411764705621e-01 1.911764705882353033e+00 2.358934466874676783e+00 4.471697609923237504e-01 8.515142803636288615e-01 1.484857196363711385e-01
1.029411764705882470e+00 1.911764705882353033e+00 2.403336519682860661e+00 4.915718138005076288e-01 8.671980469658692181e-01 1.328019530341306986e-01
1.176470588235294157e+00 1.911764705882353033e+00 2.453944215056552025e+00 5.421795091741989925e-01 8.805590790268843504e-01 1.194409209731155386e-01
1.323529411764705843e+00 1.911764705882353033e+00 2.508782452360202697e+00 5.970177464778496645e-01 8.918542865319648572e-01 1.081457134680351428e-01
1.470588235294117752e+00 1.911764705882353033e+00 2.567772155723435645e+00 6.560074498410826127e-01 9.013337476763240153e-01 9.866625232367588760e-02
1.617647058823529438e+00 1.911764705882353033e+00 2.631428620694625575e+00 7.196639148122725427e-01 9.090545431601199100e-01 9.094545683987999285e-02
1.764705882352941124e+00 1.911764705882353033e+00 2.698668912612887549e+00 7.869042067305345167e-01 9.152634779842493407e-01 8.473652201575061771e-02
1.911764705882353033e+00 1.911764705882353033e+00 2.770050365043525087e+00 8.582856591611720543e-01 9.201025527403863258e-01 7.989744725961377136e-02
2.058823529411764941e+00 1.911764705882353033e+00 2.845455326646126437e+00 9.336906207637734045e-01 9.237206329122095161e-01 7.627936708779037289e-02
2.205882352941176627e+00 1.911764705882353033e+00 2.922606356600090827e+00 1.010841650717737794e+00 9.260462884115751026e-01 7.395371158842499459e-02
2.352941176470588314e+00 1.911764705882353033e+00 3.004557373186040437e+00 1.092792667303687404e+00 9.273706580622358420e-01 7.262934193776424130e-02
2.500000000000000000e+00 1.911764705882353033e+00 3.088827308517458459e+00 1.177062602635105426e+00 9.274243522709321175e-01 7.257564772906791029e-02
2.647058823529411686e+00 1.911764705882353033e+00 3.176996744589576593e+00 1.265232038707223561e+00 9.264606262936257997e-01 7.353937370637407545e-02
2.794117647058823817e+00 1.911764705882353033e+00 3.266063254225331391e+00 1.354298548342978359e+00 9.242776579768311462e-01 7.572234202316890928e-02
2.941176470588235503e+00 1.911764705882353033e+00 3.357592212705872825e+00 1.445827506823519792e+00 9.207588914579022399e-01 7.924110854209774624e-02
3.088235294117647189e+00 1.911764705882353033e+00 3.448936461817808219e+00 1.537171755935455186e+00 9.158467923932932520e-01 8.415320760670670641e-02
3.235294117647058876e+00 1.911764705882353033e+00 3.542761081231557085e+00 1.630996375349204053e+00 9.092060083046304975e-01 9.079399169536947478e-02
3.382352941176470562e+00 1.911764705882353033e+00 3.636803791908248762e+00 1.725039086025895729e+00 9.007210941688654771e-01 9.927890583113437029e-02
3.529411764705882248e+00 1.911764705882353033e+00 3.732304862044463878e+00 1.820540156162110845e+00 8.899979507163293668e-01 1.100020492836706332e-01
3.676470588235294379e+00 1.911764705882353033e+00 3.826886332635178078e+00 1.915121626752825046e+00 8.765606917448514057e-01 1.234393082551484833e-01
3.823529411764706065e+00 1.911764705882353033e+00 3.920009417557151377e+00 2.008244711674798566e+00 8.601169157068018212e-01 1.398830842931981788e-01
3.970588235294117752e+00 1.911764705882353033e+00 4.015082592643965498e+00 2.103317886761612243e+00 8.401748998917011324e-01 1.598251001082988954e-01
4.117647058823529882e+00 1.911764705882353033e+00 4.105685927800738710e+00 2.193921221918385456e+00 8.161170336653736923e-01 1.838829663346263077e-01
4.264705882352941124e+00 1.911764705882353033e+00 4.194436868639225935e+00 2.282672162756872680e+00 7.878223997686920610e-01 2.121776002313080500e-01
4.411764705882353255e+00 1.911764705882353033e+00 4.281466661143509711e+00 2.369701955261156456e+00 7.543794935151881820e-01 2.456205064848118180e-01
4.558823529411764497e+00 1.911764705882353033e+00 4.366429196150834358e+00 2.454664490268481103e+00 7.161832620579391406e-01 2.838167379420608594e-01
4.705882352941176627e+00 1.911764705882353033e+00 4.447927962373825039e+00 2.536163256491471785e+00 6.733702924021590652e-01 3.266297075978409348e-01
4.852941176470588758e+00 1.911764705882353033e+00 4.527024187112495213e+00 2.615259481230141958e+00 6.261413904648426287e-01 3.738586095351573158e-01
5.000000000000000000e+00 1.911764705882353033e+00 4.600625421986739738e+00 2.688860716104386483e+00 5.758078632499864513e-01 4.241921367500134377e-01
0.000000000000000000e+00 2.058823529411764941e+00 2.235814461227244365e+00 1.769909318154794242e-01 6.974741301683744510e-01 3.025258698316255490e-01
1.470588235294117696e-01 2.058823529411764941e+00 2.258551460406837741e+00 1.997279309950727999e-01 7.266120959723127992e-01 2.733879040276873118e-01
2.941176470588235392e-01 2.058823529411764941e+00 2.284526166789813573e+00 2.257026373780486317e-01 7.530852747283944826e-01 2.469147252716055729e-01
4.411764705882352811e-01 2.058823529411764941e+00 2.315011851555993427e+00 2.561883221442284864e-01 7.777732281694498262e-01 2.222267718305502293e-01
5.882352941176470784e-01 2.058823529411764941e+00 2.351189768973768857e+00 2.923662395620039156e-01 7.999819945225412621e-01 2.000180054774587934e-01
