# Y X aX aY aR
2.368421052631578760e+00 2.894736842105262831e+00 8.646630385251035111e-01 -1.133605589547982628e+00 2.489978360437991256e+00
2.631578947368420796e+00 2.894736842105262831e+00 7.803421086728183909e-01 -1.300277255285667177e+00 2.601073771222522701e+00
2.894736842105262831e+00 2.894736842105262831e+00 6.336572998261289502e-01 -1.439154112066640900e+00 2.726835779193101050e+00
3.157894736842105310e+00 2.894736842105262831e+00 4.442286157257320234e-01 -1.561007889745628763e+00 2.864343771255103199e+00
3.421052631578947345e+00 2.894736842105262831e+00 2.212759591328985476e-01 -1.654830651337632741e+00 3.008665974667797727e+00
3.684210526315789380e+00 2.894736842105262831e+00 -2.223096797758650212e-02 -1.725894724219043663e+00 -3.128712529270921028e+00
3.947368421052631415e+00 2.894736842105262831e+00 -2.631284590607769758e-01 -1.783521018405267666e+00 -2.995116150082785200e+00
4.210526315789473450e+00 2.894736842105262831e+00 -4.751479813536316765e-01 -1.829788786467904771e+00 -2.887530280172426966e+00
4.473684210526315930e+00 2.894736842105262831e+00 -5.983100906657186080e-01 -1.862455523293157222e+00 -2.830758054378081923e+00
4.736842105263157521e+00 2.894736842105262831e+00 -6.683258610166018521e-01 -1.884747708436007807e+00 -2.800828406182877206e+00
5.000000000000000000e+00 2.894736842105262831e+00 -7.273376105611146780e-01 -1.903270667657162019e+00 -2.776567023130012135e+00
0.000000000000000000e+00 3.157894736842105310e+00 9.936055089030353393e-01 -5.234952686403020472e-01 2.055703684691754241e+00
2.631578947368420907e-01 3.157894736842105310e+00 9.909795943044370503e-01 -6.051125124502000352e-01 2.118988484238674808e+00
5.263157894736841813e-01 3.157894736842105310e+00 9.872822199961841516e-01 -6.861090471533399793e-01 2.178123116670272363e+00
7.894736842105263275e-01 3.157894736842105310e+00 9.820829671375135295e-01 -7.660181175341296278e-01 2.233218444299373662e+00
1.052631578947368363e+00 3.157894736842105310e+00 9.745901081730061755e-01 -8.595295757385432722e-01 2.293543208772544695e+00
1.315789473684210398e+00 3.157894736842105310e+00 9.634778900007825442e-01 -9.861791712596029713e-01 2.367837694463264420e+00
1.578947368421052655e+00 3.157894736842105310e+00 9.477440081662538152e-01 -1.121538143027957624e+00 2.439985486045401775e+00
1.842105263157894690e+00 3.157894736842105310e+00 9.246342908619114009e-01 -1.246457371114179757e+00 2.503353913532227359e+00
2.105263157894736725e+00 3.157894736842105310e+00 8.910063443528528637e-01 -1.362566393939433018e+00 2.562468234648730636e+00
2.368421052631578760e+00 3.157894736842105310e+00 8.433228692444998398e-01 -1.465015975814838667e+00 2.619276979723873744e+00
2.631578947368420796e+00 3.157894736842105310e+00 7.631783727683192353e-01 -1.565123918990471541e+00 2.687901799965918492e+00
2.894736842105262831e+00 3.157894736842105310e+00 6.364405806524819909e-01 -1.657169787973745478e+00 2.774909059987747284e+00
3.157894736842105310e+00 3.157894736842105310e+00 4.745858657151456050e-01 -1.732275539150485599e+00 2.874187318690936799e+00
3.421052631578947345e+00 3.157894736842105310e+00 2.613152850187028253e-01 -1.792369202232191761e+00 2.996819429419870673e+00
3.684210526315789380e+00 3.157894736842105310e+00 2.006140012851886922e-02 -1.837392632680143079e+00 3.130674680672723920e+00
3.947368421052631415e+00 3.157894736842105310e+00 -2.233392279882093767e-01 -1.872673173148283965e+00 -3.022891061892890807e+00
4.210526315789473450e+00 3.157894736842105310e+00 -4.361444845283916627e-01 -1.899079799485052567e+00 -2.915846297993218705e+00
4.473684210526315930e+00 3.157894736842105310e+00 -5.741146635101788132e-01 -1.917618977112234058e+00 -2.850696199619201288e+00
4.736842105263157521e+00 3.157894736842105310e+00 -6.538669999487756179e-01 -1.931270144930759436e+00 -2.815137981858721883e+00
5.000000000000000000e+00 3.157894736842105310e+00 -7.101808955104911281e-01 -1.941115900591417143e+00 -2.790857189621367862e+00
0.000000000000000000e+00 3.421052631578947345e+00 9.926514367033261177e-01 -8.799725943242520110e-01 2.296095321385776877e+00
2.631578947368420907e-01 3.421052631578947345e+00 9.896357666703290423e-01 -9.553957895010766199e-01 2.338592492531587297e+00
5.263157894736841813e-01 3.421052631578947345e+00 9.854148448678337058e-01 -1.020147827015769781e+00 2.373511082108240355e+00
7.894736842105263275e-01 3.421052631578947345e+00 9.790752786778815775e-01 -1.119118887972888388e+00 2.422840469303149558e+00
1.052631578947368363e+00 3.421052631578947345e+00 9.699832909800452097e-01 -1.233970958955673103e+00 2.475405651461715983e+00
1.315789473684210398e+00 3.421052631578947345e+00 9.570505373094730928e-01 -1.341434282528948918e+00 2.521894665969017346e+00
1.578947368421052655e+00 3.421052631578947345e+00 9.375908604618354847e-01 -1.445338996801247333e+00 2.566132126195129537e+00
1.842105263157894690e+00 3.421052631578947345e+00 9.094721694242908772e-01 -1.537117799321754852e+00 2.607317930695731256e+00
2.105263157894736725e+00 3.421052631578947345e+00 8.732853125096571301e-01 -1.608556345930533205e+00 2.644216800976973758e+00
2.368421052631578760e+00 3.421052631578947345e+00 8.239737285502415354e-01 -1.670025705306560582e+00 2.683247135853728427e+00
2.631578947368420796e+00 3.421052631578947345e+00 7.465749253938314123e-01 -1.730355269209482127e+00 2.734265103269245767e+00
2.894736842105262831e+00 3.421052631578947345e+00 6.217039271188875560e-01 -1.785294113466502797e+00 2.806490066943009953e+00
3.157894736842105310e+00 3.421052631578947345e+00 4.841046468943508430e-01 -1.834751053683021604e+00 2.883618925111770981e+00
3.421052631578947345e+00 3.421052631578947345e+00 3.022203972638011216e-01 -1.874069786647035052e+00 2.981704973941648351e+00
3.684210526315789380e+00 3.421052631578947345e+00 6.342434791268436456e-02 -1.903460934809488192e+00 3.108284435961301995e+00
3.947368421052631415e+00 3.421052631578947345e+00 -1.757370903942301332e-01 -1.924912894004799702e+00 -3.050548916984412884e+00
4.210526315789473450e+00 3.421052631578947345e+00 -3.872922191202214370e-01 -1.939505778129769986e+00 -2.944499001171191122e+00
4.473684210526315930e+00 3.421052631578947345e+00 -5.353941375175133022e-01 -1.950335649136931249e+00 -2.873678473541444678e+00
4.736842105263157521e+00 3.421052631578947345e+00 -6.247444661424470524e-01 -1.957749496365526642e+00 -2.832693990586983457e+00
5.000000000000000000e+00 3.421052631578947345e+00 -6.880484460770717181e-01 -1.963681371782094010e+00 -2.804573100023133758e+00
0.000000000000000000e+00 3.684210526315789380e+00 9.916029477756067578e-01 -1.169689860758021283e+00 2.438407093121065738e+00
2.631578947368420907e-01 3.684210526315789380e+00 9.880801520725874809e-01 -1.239580678358637611e+00 2.468617380227050795e+00
5.263157894736841813e-01 3.684210526315789380e+00 9.828424671871858198e-01 -1.336234066494009554e+00 2.507415765978506350e+00
7.894736842105263275e-01 3.684210526315789380e+00 9.753861952619746756e-01 -1.431851054629808440e+00 2.543591468527956145e+00
1.052631578947368363e+00 3.684210526315789380e+00 9.646648168191478412e-01 -1.515904064339274493e+00 2.574864096200715213e+00
1.315789473684210398e+00 3.684210526315789380e+00 9.484486046248199465e-01 -1.595648938262168581e+00 2.605303348142022468e+00
1.578947368421052655e+00 3.684210526315789380e+00 9.255054438259104899e-01 -1.663473466401375500e+00 2.633872597466880183e+00
1.842105263157894690e+00 3.684210526315789380e+00 8.965154413805613842e-01 -1.718384046578338431e+00 2.660720357323016483e+00
2.105263157894736725e+00 3.684210526315789380e+00 8.584555578480359550e-01 -1.761929786324014868e+00 2.688217488667733690e+00
2.368421052631578760e+00 3.684210526315789380e+00 8.088830846925150198e-01 -1.796132617286728239e+00 2.718450130523046848e+00
2.631578947368420796e+00 3.684210526315789380e+00 7.301556942561957531e-01 -1.832527053912228032e+00 2.762430124696701572e+00
2.894736842105262831e+00 3.684210526315789380e+00 6.081325522684821738e-01 -1.867996014879505617e+00 2.826860256935895599e+00
3.157894736842105310e+00 3.684210526315789380e+00 4.690924348536411603e-01 -1.899151221584675753e+00 2.899438473044110509e+00
3.421052631578947345e+00 3.684210526315789380e+00 3.021278517657226548e-01 -1.923150297147163013e+00 2.985765799752990723e+00
3.684210526315789380e+00 3.684210526315789380e+00 1.078103074032481512e-01 -1.941018050340800549e+00 3.086106489707244549e+00
3.947368421052631415e+00 3.684210526315789380e+00 -1.168533686964023932e-01 -1.954218673466561418e+00 -3.081868325521717189e+00
4.210526315789473450e+00 3.684210526315789380e+00 -3.243152328559379960e-01 -1.963040628692346301e+00 -2.977860967414113436e+00
4.473684210526315930e+00 3.684210526315789380e+00 -4.724527930619122351e-01 -1.968785420897759986e+00 -2.906074427573914321e+00
4.736842105263157521e+00 3.684210526315789380e+00 -5.768910005948435504e-01 -1.973511649286689540e+00 -2.857199303962364212e+00
5.000000000000000000e+00 3.684210526315789380e+00 -6.560547640188378882e-01 -1.977295005966391850e+00 -2.821228072405668197e+00
0.000000000000000000e+00 3.947368421052631415e+00 9.902507431129374815e-01 -1.413570081270337342e+00 2.530509889503798071e+00
2.631578947368420907e-01 3.947368421052631415e+00 9.859933926078958688e-01 -1.497963822904869735e+00 2.559458863344964641e+00
5.263157894736841813e-01 3.947368421052631415e+00 9.798996588949495656e-01 -1.573047051812013430e+00 2.584482594437100378e+00
7.894736842105263275e-01 3.947368421052631415e+00 9.709551971453871388e-01 -1.640914883788864076e+00 2.607286774689491882e+00
1.052631578947368363e+00 3.947368421052631415e+00 9.575634451959125215e-01 -1.702501846907200633e+00 2.629245066635591321e+00
1.315789473684210398e+00 3.947368421052631415e+00 9.396204445321683085e-01 -1.752866906639487299e+00 2.649524372642610981e+00
1.578947368421052655e+00 3.947368421052631415e+00 9.158923958985483171e-01 -1.794295806369853086e+00 2.669622644103985643e+00
1.842105263157894690e+00 3.947368421052631415e+00 8.862759786090432801e-01 -1.824785450451562152e+00 2.689460244701117109e+00
2.105263157894736725e+00 3.947368421052631415e+00 8.470633439949299959e-01 -1.850996876485853537e+00 2.712415496058341535e+00
2.368421052631578760e+00 3.947368421052631415e+00 7.940586832772578152e-01 -1.874196715881087716e+00 2.740841032986857773e+00
2.631578947368420796e+00 3.947368421052631415e+00 7.129027184929439542e-01 -1.897186838662643149e+00 2.782148554491673309e+00
2.894736842105262831e+00 3.947368421052631415e+00 5.913549165699256704e-01 -1.919532422950867234e+00 2.842746560512149134e+00
3.157894736842105310e+00 3.947368421052631415e+00 4.539483279115119618e-01 -1.938747271440468101e+00 2.911590930868889870e+00
3.421052631578947345e+00 3.947368421052631415e+00 2.916819383810491662e-01 -1.952786204050335872e+00 2.993321773467259028e+00
3.684210526315789380e+00 3.947368421052631415e+00 1.222244484884609239e-01 -1.963064796311313698e+00 3.079410866157287430e+00
3.947368421052631415e+00 3.947368421052631415e+00 -5.040683990762678812e-02 -1.970442060366635495e+00 -3.116016743689084656e+00
4.210526315789473450e+00 3.947368421052631415e+00 -2.441329414374346363e-01 -1.976211329369652603e+00 -3.018679544941324178e+00
4.473684210526315930e+00 3.947368421052631415e+00 -4.002569540079541355e-01 -1.980207225063500331e+00 -2.942150989877033052e+00
4.736842105263157521e+00 3.947368421052631415e+00 -5.152071122987211815e-01 -1.983268885233949730e+00 -2.887433735930609480e+00
5.000000000000000000e+00 3.947368421052631415e+00 -6.125292467775671490e-01 -1.985781000806511765e+00 -2.842394765239119270e+00
0.000000000000000000e+00 4.210526315789473450e+00 9.885730529141714129e-01 -1.625261363450571483e+00 2.595125533474111013e+00
2.631578947368420907e-01 4.210526315789473450e+00 9.835923575612046665e-01 -1.683716861651855634e+00 2.612887329735117614e+00
5.263157894736841813e-01 4.210526315789473450e+00 9.761393620404010818e-01 -1.737017850715250944e+00 2.629611390850972619e+00
7.894736842105263275e-01 4.210526315789473450e+00 9.651010756746156716e-01 -1.783463797212438529e+00 2.645578279099400021e+00
1.052631578947368363e+00 4.210526315789473450e+00 9.511288585623900449e-01 -1.820117993718092464e+00 2.660056907879560395e+00
1.315789473684210398e+00 4.210526315789473450e+00 9.328569346642199278e-01 -1.848439653917703041e+00 2.674213917296640819e+00
1.578947368421052655e+00 4.210526315789473450e+00 9.089302106409722359e-01 -1.871273755622318680e+00 2.689427629264568242e+00
1.842105263157894690e+00 4.210526315789473450e+00 8.770195964310265602e-01 -1.890799554848784370e+00 2.707293034680135602e+00
2.105263157894736725e+00 4.210526315789473450e+00 8.348946773700176571e-01 -1.907459046928822621e+00 2.729014420351751902e+00
2.368421052631578760e+00 4.210526315789473450e+00 7.784929233274024973e-01 -1.922030042620362034e+00 2.756751751672344319e+00
2.631578947368420796e+00 4.210526315789473450e+00 6.952589892986074105e-01 -1.936027743674030965e+00 2.796819665358670992e+00
2.894736842105262831e+00 4.210526315789473450e+00 5.721431136323802402e-01 -1.949948300568975945e+00 2.856188495225846058e+00
3.157894736842105310e+00 4.210526315789473450e+00 4.413111800296818377e-01 -1.961673673584782396e+00 2.920309942207745646e+00
3.421052631578947345e+00 4.210526315789473450e+00 2.996044993246125276e-01 -1.969814590785055275e+00 2.990651685202343035e+00
3.684210526315789380e+00 4.210526315789473450e+00 1.430777974357688720e-01 -1.976000997949526994e+00 3.069311043151012885e+00
3.947368421052631415e+00 4.210526315789473450e+00 -2.078207343859134193e-02 -1.980918462412316838e+00 -3.131101908295702785e+00
4.210526315789473450e+00 4.210526315789473450e+00 -1.742627612847397756e-01 -1.984263387831437742e+00 -3.053995005062950963e+00
4.473684210526315930e+00 4.210526315789473450e+00 -3.319873886593364687e-01 -1.987124073313822459e+00 -2.976052269652016857e+00
4.736842105263157521e+00 4.210526315789473450e+00 -4.464878077304739179e-01 -1.989403196012654584e+00 -2.920817917092748850e+00
5.000000000000000000e+00 4.210526315789473450e+00 -5.555423620067099222e-01 -1.991052323066268670e+00 -2.869493427866319557e+00
0.000000000000000000e+00 4.473684210526315930e+00 9.866112461688174573e-01 -1.768283497723114994e+00 2.632667383984383047e+00
2.631578947368420907e-01 4.473684210526315930e+00 9.804074110636453732e-01 -1.809258174708013422e+00 2.645002159133825970e+00
5.263157894736841813e-01 4.473684210526315930e+00 9.718234032564567748e-01 -1.842863971641865772e+00 2.656309832866580845e+00
7.894736842105263275e-01 4.473684210526315930e+00 9.607554488928233827e-01 -1.869048544979624582e+00 2.666780579940205786e+00
1.052631578947368363e+00 4.473684210526315930e+00 9.464952775141008967e-01 -1.888898814157111250e+00 2.677078938289160437e+00
1.315789473684210398e+00 4.473684210526315930e+00 9.272456989587731790e-01 -1.905838835748911775e+00 2.688779874468265607e+00
1.578947368421052655e+00 4.473684210526315930e+00 9.014213686635845768e-01 -1.920267235187018251e+00 2.702702867961792599e+00
1.842105263157894690e+00 4.473684210526315930e+00 8.670629032074206322e-01 -1.932536087271111258e+00 2.719848779993890187e+00
2.105263157894736725e+00 4.473684210526315930e+00 8.218511746372993976e-01 -1.942953952474903545e+00 2.741425252839863713e+00
2.368421052631578760e+00 4.473684210526315930e+00 7.619067867966584640e-01 -1.951979890618626534e+00 2.769454412297770673e+00
2.631578947368420796e+00 4.473684210526315930e+00 6.767355881111174476e-01 -1.960395858306263728e+00 2.809197224674834903e+00
2.894736842105262831e+00 4.473684210526315930e+00 5.605528334971190407e-01 -1.968559458981939958e+00 2.864182133604772140e+00
3.157894736842105310e+00 4.473684210526315930e+00 4.480783547430926550e-01 -1.975175661978374908e+00 2.918513356312792961e+00
3.421052631578947345e+00 4.473684210526315930e+00 3.188017664721445321e-01 -1.980402377264147695e+00 2.981983677040890957e+00
3.684210526315789380e+00 4.473684210526315930e+00 1.638048767331823363e-01 -1.984430226280414322e+00 3.059234327278331556e+00
3.947368421052631415e+00 4.473684210526315930e+00 6.849734125380591010e-03 -1.987444178578464893e+00 3.138146163329521343e+00
4.210526315789473450e+00 4.473684210526315930e+00 -1.436326743301230557e-01 -1.989709093578437393e+00 -3.069529878969870396e+00
4.473684210526315930e+00 4.473684210526315930e+00 -2.699707926975989936e-01 -1.991496606876289155e+00 -3.006852257843342979e+00
4.736842105263157521e+00 4.473684210526315930e+00 -3.882043073937899713e-01 -1.993047903571051993e+00 -2.949222081520035843e+00
5.000000000000000000e+00 4.473684210526315930e+00 -4.963762696271996067e-01 -1.994315916024526292e+00 -2.897653783799594596e+00
0.000000000000000000e+00 4.736842105263157521e+00 9.839182297398907373e-01 -1.862650147820116953e+00 2.655612501821810412e+00
2.631578947368420907e-01 4.736842105263157521e+00 9.772658377872116553e-01 -1.886633159906084600e+00 2.663653194657679801e+00
5.263157894736841813e-01 4.736842105263157521e+00 9.688183642807424167e-01 -1.904191192600721783e+00 2.670944084971426769e+00
7.894736842105263275e-01 4.736842105263157521e+00 9.574243722923960753e-01 -1.918865012570031059e+00 2.678782612415421482e+00
1.052631578947368363e+00 4.736842105263157521e+00 9.419896085564010146e-01 -1.931344558514650034e+00 2.687802895617023236e+00
1.315789473684210398e+00 4.736842105263157521e+00 9.211846465071320544e-01 -1.941942778429538663e+00 2.698664666100823339e+00
1.578947368421052655e+00 4.736842105263157521e+00 8.933280077827143728e-01 -1.950932355160108544e+00 2.712190199461493201e+00
1.842105263157894690e+00 4.736842105263157521e+00 8.563617871945956583e-01 -1.958549598133799252e+00 2.729398078733397348e+00
2.105263157894736725e+00 4.736842105263157521e+00 8.078851098187476154e-01 -1.964998368993194910e+00 2.751521749777751769e+00
2.368421052631578760e+00 4.736842105263157521e+00 7.442572925303949649e-01 -1.970541374036928861e+00 2.780464151628015745e+00
2.631578947368420796e+00 4.736842105263157521e+00 6.679052072757638570e-01 -1.974995072842123278e+00 2.815485835786190272e+00
2.894736842105262831e+00 4.736842105263157521e+00 5.698736451024828398e-01 -1.979505328114279150e+00 2.861285509405715022e+00
3.157894736842105310e+00 4.736842105263157521e+00 4.589576931976304675e-01 -1.983830678985352369e+00 2.914243205405235404e+00
3.421052631578947345e+00 4.736842105263157521e+00 3.316173730597833380e-01 -1.987247082242658003e+00 2.976243475476691547e+00
3.684210526315789380e+00 4.736842105263157521e+00 1.847752012329364479e-01 -1.989897938260330124e+00 3.049001539907066238e+00
3.947368421052631415e+00 4.736842105263157521e+00 3.539119176246052767e-02 -1.991727733051152249e+00 3.123825432162563143e+00
4.210526315789473450e+00 4.736842105263157521e+00 -1.155912715954776626e-01 -1.993226846408181263e+00 -3.083665502987952056e+00
4.473684210526315930e+00 4.736842105263157521e+00 -2.463689091857825253e-01 -1.994448091814859714e+00 -3.018687904017952395e+00
4.736842105263157521e+00 4.736842105263157521e+00 -3.334472990691285665e-01 -1.995417980372948152e+00 -2.976016068414830684e+00
5.000000000000000000e+00 4.736842105263157521e+00 -4.416733329227646165e-01 -1.996249777624710564e+00 -2.923848902887363543e+00
0.000000000000000000e+00 5.000000000000000000e+00 9.819144126159256025e-01 -1.917438826912436944e+00 2.668314451556837774e+00
2.631578947368420907e-01 5.000000000000000000e+00 9.752456423680830877e-01 -1.930132486693395322e+00 2.673734800963025737e+00
5.263157894736841813e-01 5.000000000000000000e+00 9.661598562249125166e-01 -1.940914040596509960e+00 2.679717804598821473e+00
7.894736842105263275e-01 5.000000000000000000e+00 9.538172135622478010e-01 -1.950060203071911857e+00 2.686685308459852095e+00
1.052631578947368363e+00 5.000000000000000000e+00 9.371167718306498973e-01 -1.957810902922119123e+00 2.695166062322192690e+00
1.315789473684210398e+00 5.000000000000000000e+00 9.146410208066122483e-01 -1.964373214588497785e+00 2.705829693300387806e+00
1.578947368421052655e+00 5.000000000000000000e+00 8.846105013761176306e-01 -1.969925168934072213e+00 2.719522437062809050e+00
1.842105263157894690e+00 5.000000000000000000e+00 8.448708296717633015e-01 -1.974619333753656170e+00 2.737297689676695622e+00
2.105263157894736725e+00 5.000000000000000000e+00 7.931023701001034265e-01 -1.978573964659779971e+00 2.760357653307103920e+00
2.368421052631578760e+00 5.000000000000000000e+00 7.383238465402208739e-01 -1.981337973485876258e+00 2.784893485985370898e+00
2.631578947368420796e+00 5.000000000000000000e+00 6.689737066745031768e-01 -1.983877134368922102e+00 2.816361466801605040e+00
2.894736842105262831e+00 5.000000000000000000e+00 5.790500870695309832e-01 -1.986657574667036075e+00 2.857980264150994820e+00
3.157894736842105310e+00 5.000000000000000000e+00 4.697011146379712621e-01 -1.989478791433136884e+00 2.909745576859227967e+00
3.421052631578947345e+00 5.000000000000000000e+00 3.437520059262173522e-01 -1.991705126946240023e+00 2.970684563050908888e+00
3.684210526315789380e+00 5.000000000000000000e+00 2.114840786630725056e-01 -1.993343640870629985e+00 3.035892918835378040e+00
3.947368421052631415e+00 5.000000000000000000e+00 6.387503325373611318e-02 -1.994552571261710039e+00 3.109578852001607441e+00
4.210526315789473450e+00 5.000000000000000000e+00 -8.733108087324503721e-02 -1.995540526022173244e+00 -3.097857439375978572e+00
4.473684210526315930e+00 5.000000000000000000e+00 -2.221342965205919118e-01 -1.996347186380021732e+00 -3.030778115271433482e+00
4.736842105263157521e+00 5.000000000000000000e+00 -3.106785098238211695e-01 -1.997001829440578025e+00 -2.987257361597135397e+00
5.000000000000000000e+00 5.000000000000000000e+00 -3.940380076383527275e-01 -1.997532488522569150e+00 -2.946830803626087292e+00
