# Y X drop drop_diff a0 a1
3.823529411764706065e+00 1.176470588235294157e+00 -3.625269666733821339e-04 -1.176833115201967539e+00 9.775365262596257265e-01 2.246347374037431163e-02
3.970588235294117752e+00 1.176470588235294157e+00 -5.967171741196874990e-04 -1.177067305409413844e+00 9.754532869409675566e-01 2.454671305903234277e-02
4.117647058823529882e+00 1.176470588235294157e+00 -2.792062432284136975e-04 -1.176749794478522571e+00 9.727893493605612729e-01 2.721065063943864035e-02
4.264705882352941124e+00 1.176470588235294157e+00 -7.089553008490234731e-04 -1.177179543536143180e+00 9.694972364284589750e-01 3.050276357154101808e-02
4.411764705882353255e+00 1.176470588235294157e+00 -3.928123475136491294e-04 -1.176863400582807806e+00 9.653857172158881728e-01 3.461428278411192438e-02
4.558823529411764497e+00 1.176470588235294157e+00 -4.904265861946921490e-04 -1.176961014821488849e+00 9.603262210060333759e-01 3.967377899396661717e-02
4.705882352941176627e+00 1.176470588235294157e+00 -1.831790383339804151e-04 -1.176653767273628137e+00 9.540700513969487817e-01 4.592994860305113503e-02
4.852941176470588758e+00 1.176470588235294157e+00 1.118518339053187205e-03 -1.175352069896240970e+00 9.464965661027000543e-01 5.350343389729985549e-02
5.000000000000000000e+00 1.176470588235294157e+00 7.779385575554798038e-04 -1.175692649677738677e+00 9.373851613534519567e-01 6.261483864654791842e-02
0.000000000000000000e+00 1.323529411764705843e+00 -4.221712923417886287e-04 -1.323951583057047632e+00 7.297665046378131182e-01 2.702334953621868263e-01
1.470588235294117696e-01 1.323529411764705843e+00 -1.267973095966601349e-03 -1.324797384860672445e+00 7.667088936415593636e-01 2.332911063584406086e-01
2.941176470588235392e-01 1.323529411764705843e+00 -1.328296346883917067e-03 -1.324857708111589760e+00 8.001640117777389927e-01 1.998359882222609241e-01
4.411764705882352811e-01 1.323529411764705843e+00 -8.822478488179630318e-04 -1.324411659613523806e+00 8.297674861177073424e-01 1.702325138822926576e-01
5.882352941176470784e-01 1.323529411764705843e+00 -4.891577199448438051e-04 -1.324018569484650687e+00 8.555767171172090624e-01 1.444232828827909654e-01
7.352941176470588758e-01 1.323529411764705843e+00 -1.860017406900560388e-04 -1.323715413505395899e+00 8.777300633900919635e-01 1.222699366099080087e-01
8.823529411764705621e-01 1.323529411764705843e+00 -9.082768168240384909e-04 -1.324437688581529882e+00 8.966067469519720667e-01 1.033932530480279610e-01
1.029411764705882470e+00 1.323529411764705843e+00 -1.677195107196549628e-03 -1.325206606871902393e+00 9.122805718996541691e-01 8.771942810034576155e-02
1.176470588235294157e+00 1.323529411764705843e+00 -4.615336196991393081e-04 -1.323990945384404982e+00 9.254293528926479384e-01 7.457064710735192281e-02
1.323529411764705843e+00 1.323529411764705843e+00 -3.642609393397222561e-04 -1.323893672704045565e+00 9.362035828414815297e-01 6.379641715851853967e-02
1.470588235294117752e+00 1.323529411764705843e+00 -6.260919688676480632e-04 -1.324155503733573491e+00 9.450644741080224120e-01 5.493552589197766428e-02
1.617647058823529438e+00 1.323529411764705843e+00 2.716268363534002361e-04 -1.323257784928352443e+00 9.522389936694921619e-01 4.776100633050780336e-02
1.764705882352941124e+00 1.323529411764705843e+00 1.364390298521644951e-04 -1.323392972734853679e+00 9.580498551507373728e-01 4.195014484926263415e-02
1.911764705882353033e+00 1.323529411764705843e+00 -3.928491298597069914e-04 -1.323922260894565550e+00 9.627638010933675661e-01 3.723619890663243392e-02
2.058823529411764941e+00 1.323529411764705843e+00 -6.522947336737860979e-04 -1.324181706498379629e+00 9.664819123183183702e-01 3.351808768168166447e-02
2.205882352941176627e+00 1.323529411764705843e+00 -4.905202410969700111e-04 -1.324019932005802813e+00 9.694112482126734376e-01 3.058875178732652425e-02
2.352941176470588314e+00 1.323529411764705843e+00 -5.205030002113364418e-04 -1.324049914764917180e+00 9.716620036702481311e-01 2.833799632975184460e-02
2.500000000000000000e+00 1.323529411764705843e+00 -3.755119753379165815e-04 -1.323904923740043760e+00 9.733564779415727619e-01 2.664352205842735605e-02
2.647058823529411686e+00 1.323529411764705843e+00 -3.818330296319061290e-04 -1.323911244794337749e+00 9.745297993046830864e-01 2.547020069531696213e-02
2.794117647058823817e+00 1.323529411764705843e+00 -1.029213189464250888e-03 -1.324558624954170094e+00 9.752489318274345509e-01 2.475106817256543870e-02
2.941176470588235503e+00 1.323529411764705843e+00 6.254455374166134618e-04 -1.322903966227289230e+00 9.755297488283170004e-01 2.447025117168299263e-02
3.088235294117647189e+00 1.323529411764705843e+00 -1.519067396968720729e-03 -1.325048479161674564e+00 9.753591371317110736e-01 2.464086286828897146e-02
3.235294117647058876e+00 1.323529411764705843e+00 3.907675019307887965e-04 -1.323138644262775054e+00 9.747816161924149903e-01 2.521838380758507914e-02
3.382352941176470562e+00 1.323529411764705843e+00 5.423830760724612787e-04 -1.322987028688633382e+00 9.737958895310142582e-01 2.620411046898574875e-02
3.529411764705882248e+00 1.323529411764705843e+00 1.870176468821149740e-05 -1.323510710000017632e+00 9.723040361761901007e-01 2.769596382380982991e-02
3.676470588235294379e+00 1.323529411764705843e+00 1.662549636525234575e-04 -1.323363156801053320e+00 9.702446270592015587e-01 2.975537294079846559e-02
3.823529411764706065e+00 1.323529411764705843e+00 -8.318417773933717285e-06 -1.323537730182479777e+00 9.675857796467318694e-01 3.241422035326815138e-02
3.970588235294117752e+00 1.323529411764705843e+00 -3.082763335111593506e-04 -1.323837688098217003e+00 9.641416912031054443e-01 3.585830879689465983e-02
4.117647058823529882e+00 1.323529411764705843e+00 5.225098595720290007e-04 -1.323006901905133814e+00 9.598358639122851477e-01 4.016413608771481070e-02
4.264705882352941124e+00 1.323529411764705843e+00 -3.289699179485072733e-04 -1.323858381682654350e+00 9.544656794538552980e-01 4.553432054614475755e-02
4.411764705882353255e+00 1.323529411764705843e+00 2.656131358924618269e-05 -1.323502850451116597e+00 9.478264275424972407e-01 5.217357245750261358e-02
4.558823529411764497e+00 1.323529411764705843e+00 -1.551589637815986578e-05 -1.323544927661084003e+00 9.397175551637870772e-01 6.028244483621281180e-02
4.705882352941176627e+00 1.323529411764705843e+00 6.602272868017067253e-05 -1.323463389036025672e+00 9.299107342806296472e-01 7.008926571937028338e-02
4.852941176470588758e+00 1.323529411764705843e+00 -1.971991165230502219e-04 -1.323726610881228893e+00 9.179866408102849151e-01 8.201335918971519590e-02
5.000000000000000000e+00 1.323529411764705843e+00 2.931259928933283021e-04 -1.323236285771812515e+00 9.036716315373413133e-01 9.632836846265864506e-02
0.000000000000000000e+00 1.470588235294117752e+00 -1.045126550225816686e-03 -1.471633361844343568e+00 7.242173457005722792e-01 2.757826542994277208e-01
1.470588235294117696e-01 1.470588235294117752e+00 -5.670269298121421997e-04 -1.471155262223929894e+00 7.596975350168931884e-01 2.403024649831067561e-01
2.941176470588235392e-01 1.470588235294117752e+00 -1.533680889368893574e-03 -1.472121916183486645e+00 7.920696278936557588e-01 2.079303721063441579e-01
4.411764705882352811e-01 1.470588235294117752e+00 -2.123922400405486854e-04 -1.470800627534158300e+00 8.209208908812132277e-01 1.790791091187867445e-01
5.882352941176470784e-01 1.470588235294117752e+00 -1.015243231172746619e-05 -1.470598387726429479e+00 8.463415083693729413e-01 1.536584916306271142e-01
7.352941176470588758e-01 1.470588235294117752e+00 -6.902452060464359107e-04 -1.471278480500164187e+00 8.684315272273896991e-01 1.315684727726102454e-01
8.823529411764705621e-01 1.470588235294117752e+00 -1.140267477019119013e-03 -1.471728502771136871e+00 8.870749280489871325e-01 1.129250719510129647e-01
1.029411764705882470e+00 1.470588235294117752e+00 -1.141405415200136275e-03 -1.471729640709317888e+00 9.029846077718325370e-01 9.701539222816760177e-02
1.176470588235294157e+00 1.470588235294117752e+00 -4.548364345995370428e-04 -1.471043071728717289e+00 9.163613258289138308e-01 8.363867417108616920e-02
1.323529411764705843e+00 1.470588235294117752e+00 -1.187027353076741676e-03 -1.471775262647194493e+00 9.274820579435126833e-01 7.251794205648733060e-02
1.470588235294117752e+00 1.470588235294117752e+00 -1.310447307652617965e-03 -1.471898682601770370e+00 9.366096054969366147e-01 6.339039450306324652e-02
1.617647058823529438e+00 1.470588235294117752e+00 -3.242420387534750148e-04 -1.470912477332871227e+00 9.441046489259633523e-01 5.589535107403653669e-02
1.764705882352941124e+00 1.470588235294117752e+00 -2.036012540809206683e-04 -1.470791836548198672e+00 9.501608845505800094e-01 4.983911544941994204e-02
1.911764705882353033e+00 1.470588235294117752e+00 -8.999362461947768566e-04 -1.471488171540312528e+00 9.550998537053304593e-01 4.490014629466965168e-02
2.058823529411764941e+00 1.470588235294117752e+00 -8.433882493326105845e-04 -1.471431623543450362e+00 9.589838903671725756e-01 4.101610963282739664e-02
2.205882352941176627e+00 1.470588235294117752e+00 -6.780525999676711990e-04 -1.471266287894085423e+00 9.620486834810351162e-01 3.795131651896495317e-02
2.352941176470588314e+00 1.470588235294117752e+00 -1.060209828448455127e-03 -1.471648445122566207e+00 9.642863996476279675e-01 3.571360035237201858e-02
2.500000000000000000e+00 1.470588235294117752e+00 -1.742549827032924270e-05 -1.470605660792388081e+00 9.659028235344665481e-01 3.409717646553347969e-02
2.647058823529411686e+00 1.470588235294117752e+00 -3.785043252015896087e-04 -1.470966739619319341e+00 9.669108075343331166e-01 3.308919246566691813e-02
2.794117647058823817e+00 1.470588235294117752e+00 -2.845753861748789859e-04 -1.470872810680292631e+00 9.673412468027231537e-01 3.265875319727688797e-02
2.941176470588235503e+00 1.470588235294117752e+00 -3.962674935085175321e-04 -1.470984502787626269e+00 9.672658482860003737e-01 3.273415171399969570e-02
3.088235294117647189e+00 1.470588235294117752e+00 -7.157709907701370611e-04 -1.471304006284887889e+00 9.665772226828657221e-01 3.342277731713430566e-02
3.235294117647058876e+00 1.470588235294117752e+00 6.827664226716212426e-04 -1.469905468871446130e+00 9.653316077470061041e-01 3.466839225299385430e-02
3.382352941176470562e+00 1.470588235294117752e+00 -2.289651359261846153e-04 -1.470817200430043936e+00 9.634462841753522744e-01 3.655371582464770480e-02
3.529411764705882248e+00 1.470588235294117752e+00 3.438895649676698696e-04 -1.470244345729150082e+00 9.607945869473379918e-01 3.920541305266190407e-02
3.676470588235294379e+00 1.470588235294117752e+00 -1.401157384420814722e-03 -1.471989392678538566e+00 9.573931946735260157e-01 4.260680532647399821e-02
3.823529411764706065e+00 1.470588235294117752e+00 1.691428337238232160e-04 -1.470419092460393928e+00 9.529477216787661797e-01 4.705227832123376475e-02
3.970588235294117752e+00 1.470588235294117752e+00 -5.096471420877879410e-04 -1.471097882436205539e+00 9.473914280841864155e-01 5.260857191581368858e-02
4.117647058823529882e+00 1.470588235294117752e+00 -2.925368589870025460e-04 -1.470880772153104754e+00 9.405460036468592522e-01 5.945399635314072007e-02
4.264705882352941124e+00 1.470588235294117752e+00 4.962363233300681742e-04 -1.470091998970787683e+00 9.320271048454570328e-01 6.797289515454298103e-02
4.411764705882353255e+00 1.470588235294117752e+00 2.973311343361650927e-04 -1.470290904159781586e+00 9.215337654467626871e-01 7.846623455323731289e-02
4.558823529411764497e+00 1.470588235294117752e+00 4.584751712621848441e-04 -1.470129760122855567e+00 9.087411974646327772e-01 9.125880253536720887e-02
4.705882352941176627e+00 1.470588235294117752e+00 -6.542977162680152503e-04 -1.471242533010385767e+00 8.935371649408585526e-01 1.064628350591414613e-01
4.852941176470588758e+00 1.470588235294117752e+00 1.617481915940910397e-04 -1.470426487102523661e+00 8.751519334279128648e-01 1.248480665720872740e-01
5.000000000000000000e+00 1.470588235294117752e+00 2.157580999151420542e-04 -1.470372477194202609e+00 8.534949689911006665e-01 1.465050310088993890e-01
0.000000000000000000e+00 1.617647058823529438e+00 -9.787913170338224944e-04 -1.618625850140563260e+00 7.180601419314289746e-01 2.819398580685710809e-01
1.470588235294117696e-01 1.617647058823529438e+00 -6.996640037084667085e-04 -1.618346722827237905e+00 7.521114290245447531e-01 2.478885709754552469e-01
2.941176470588235392e-01 1.617647058823529438e+00 -1.534392810766060933e-03 -1.619181451634295499e+00 7.832123471875177545e-01 2.167876528124822455e-01
4.411764705882352811e-01 1.617647058823529438e+00 -6.719946229525319836e-04 -1.618319053446481970e+00 8.112518874316891893e-01 1.887481125683109495e-01
5.882352941176470784e-01 1.617647058823529438e+00 -9.483139582258104383e-04 -1.618595372781755248e+00 8.360405423115652157e-01 1.639594576884347843e-01
7.352941176470588758e-01 1.617647058823529438e+00 -1.408103397481097474e-03 -1.619055162221010535e+00 8.578202381454534953e-01 1.421797618545464492e-01
8.823529411764705621e-01 1.617647058823529438e+00 -4.610095276864623060e-04 -1.618108068351215900e+00 8.764577179190004008e-01 1.235422820809997102e-01
1.029411764705882470e+00 1.617647058823529438e+00 -1.002985560319524794e-03 -1.618650044383848963e+00 8.924456332185928265e-01 1.075543667814070348e-01
1.176470588235294157e+00 1.617647058823529438e+00 -6.128808564085375110e-04 -1.618259939679937975e+00 9.059510226738212157e-01 9.404897732617874262e-02
1.323529411764705843e+00 1.617647058823529438e+00 -2.468509519149009179e-05 -1.617671743918720928e+00 9.172537951512830245e-01 8.274620484871696158e-02
1.470588235294117752e+00 1.617647058823529438e+00 -6.765493494320651280e-04 -1.618323608172961503e+00 9.266483432284540189e-01 7.335165677154605046e-02
1.617647058823529438e+00 1.617647058823529438e+00 -4.574473002709744662e-04 -1.618104506123800412e+00 9.343105048325895945e-01 6.568949516741051653e-02
1.764705882352941124e+00 1.617647058823529438e+00 -1.348066308548334646e-03 -1.618995125132077773e+00 9.406158646673624668e-01 5.938413533263756094e-02
1.911764705882353033e+00 1.617647058823529438e+00 -1.189957448449296962e-03 -1.618837016271978735e+00 9.456707535196515746e-01 5.432924648034844622e-02
2.058823529411764941e+00 1.617647058823529438e+00 -2.475005830737675439e-04 -1.617894559406603205e+00 9.496332651392919155e-01 5.036673486070799427e-02
2.205882352941176627e+00 1.617647058823529438e+00 -1.475375213106477901e-03 -1.619122434036635916e+00 9.526377289764278444e-01 4.736227102357221108e-02
2.352941176470588314e+00 1.617647058823529438e+00 -5.259838323534715698e-05 -1.617699657206764785e+00 9.547928652112873671e-01 4.520713478871273699e-02
2.500000000000000000e+00 1.617647058823529438e+00 -1.505427623702537687e-04 -1.617797601585899692e+00 9.561961869906919764e-01 4.380381300930798194e-02
2.647058823529411686e+00 1.617647058823529438e+00 -6.940864454014761264e-04 -1.618341145268930914e+00 9.568292904764035267e-01 4.317070952359660513e-02
2.794117647058823817e+00 1.617647058823529438e+00 -5.947955153717821020e-05 -1.617706538375066616e+00 9.567742334113107372e-01 4.322576658868917954e-02
2.941176470588235503e+00 1.617647058823529438e+00 -7.888750063422822478e-04 -1.618435933829871720e+00 9.560401677785336227e-01 4.395983222146652991e-02
3.088235294117647189e+00 1.617647058823529438e+00 -6.494043437750285364e-04 -1.618296463167304466e+00 9.544825526061132548e-01 4.551744739388676603e-02
3.235294117647058876e+00 1.617647058823529438e+00 -1.144825743057076295e-03 -1.618791884566586514e+00 9.521255510538585431e-01 4.787444894614158175e-02
3.382352941176470562e+00 1.617647058823529438e+00 7.387395686910824821e-04 -1.616908319254838355e+00 9.488660271067088647e-01 5.113397289329116302e-02
3.529411764705882248e+00 1.617647058823529438e+00 -2.131501220361542437e-04 -1.617860208945565592e+00 9.444737053599273624e-01 5.552629464007257515e-02
3.676470588235294379e+00 1.617647058823529438e+00 1.495776933437831246e-04 -1.617497481130185655e+00 9.389199527554841218e-01 6.108004724451578105e-02
3.823529411764706065e+00 1.617647058823529438e+00 -8.329459502522951198e-04 -1.618480004773781733e+00 9.318546116778987365e-01 6.814538832210120800e-02
3.970588235294117752e+00 1.617647058823529438e+00 4.234612581264229902e-04 -1.617223597565403015e+00 9.230918536465269053e-01 7.690814635347309469e-02
4.117647058823529882e+00 1.617647058823529438e+00 1.161812595848132901e-03 -1.616485246227681305e+00 9.122140720934284186e-01 8.778592790657155365e-02
4.264705882352941124e+00 1.617647058823529438e+00 -6.261633349735618026e-05 -1.617709675157026794e+00 8.988832833115208976e-01 1.011167166884790469e-01
4.411764705882353255e+00 1.617647058823529438e+00 5.467189387542426005e-05 -1.617592386929654014e+00 8.828929898908961516e-01 1.171070101091038207e-01
4.558823529411764497e+00 1.617647058823529438e+00 -1.274137913969131120e-04 -1.617774472614926351e+00 8.634958640034487987e-01 1.365041359965511458e-01
4.705882352941176627e+00 1.617647058823529438e+00 -3.246694280745199279e-04 -1.617971728251603958e+00 8.404766096430309474e-01 1.595233903569690248e-01
4.852941176470588758e+00 1.617647058823529438e+00 9.878663115903130176e-05 -1.617548272192370407e+00 8.134760820701957273e-01 1.865239179298043004e-01
5.000000000000000000e+00 1.617647058823529438e+00 1.702768343265770312e-04 -1.617476781989202861e+00 7.824578403562081341e-01 2.175421596437918659e-01
0.000000000000000000e+00 1.764705882352941124e+00 -9.680631329120892303e-04 -1.765673945485853213e+00 7.117046016057048119e-01 2.882953983942951881e-01
1.470588235294117696e-01 1.764705882352941124e+00 -1.438278710985452236e-03 -1.766144161063926576e+00 7.440749478818026175e-01 2.559250521181974380e-01
2.941176470588235392e-01 1.764705882352941124e+00 -3.289485473791931014e-04 -1.765034830900320317e+00 7.738546621425008709e-01 2.261453378574992124e-01
4.411764705882352811e-01 1.764705882352941124e+00 -5.617187617699137547e-04 -1.765267601114711038e+00 8.008047379411660227e-01 1.991952620588340328e-01
5.882352941176470784e-01 1.764705882352941124e+00 -1.207774026549923718e-03 -1.765913656379491048e+00 8.248606249048613392e-01 1.751393750951386330e-01
7.352941176470588758e-01 1.764705882352941124e+00 -9.188005721039171902e-04 -1.765624682925045041e+00 8.461619540693965380e-01 1.538380459306035175e-01
8.823529411764705621e-01 1.764705882352941124e+00 -2.849796131465520688e-04 -1.764990861966087676e+00 8.646238050623358262e-01 1.353761949376642570e-01
1.029411764705882470e+00 1.764705882352941124e+00 -1.432043850091657688e-03 -1.766137926203032782e+00 8.804900584680973585e-01 1.195099415319025860e-01
1.176470588235294157e+00 1.764705882352941124e+00 -8.001127506367389230e-04 -1.765505995103577863e+00 8.940725230266226564e-01 1.059274769733773991e-01
1.323529411764705843e+00 1.764705882352941124e+00 -1.476345670514689346e-04 -1.764853516919992593e+00 9.054815898186843182e-01 9.451841018131569572e-02
1.470588235294117752e+00 1.764705882352941124e+00 -6.448756996850768530e-04 -1.765350758052626201e+00 9.149410852657077209e-01 8.505891473429223748e-02
1.617647058823529438e+00 1.764705882352941124e+00 -1.195958167203192701e-03 -1.765901840520144317e+00 9.227310031627483644e-01 7.726899683725169110e-02
1.764705882352941124e+00 1.764705882352941124e+00 -9.550527836723610164e-04 -1.765660935136613485e+00 9.290589459025945240e-01 7.094105409740544821e-02
1.911764705882353033e+00 1.764705882352941124e+00 -3.344472023183442388e-04 -1.765040329555259468e+00 9.341317427889136438e-01 6.586825721108625908e-02
2.058823529411764941e+00 1.764705882352941124e+00 -9.913497605957832803e-04 -1.765697232113536908e+00 9.380296880991727537e-01 6.197031190082731567e-02
2.205882352941176627e+00 1.764705882352941124e+00 -1.073735546200937918e-03 -1.765779617899142062e+00 9.407814648047995165e-01 5.921853519520045572e-02
2.352941176470588314e+00 1.764705882352941124e+00 -1.261855452556748247e-04 -1.764832067898196799e+00 9.427069563959942222e-01 5.729304360400575696e-02
2.500000000000000000e+00 1.764705882352941124e+00 -5.375461429777406153e-04 -1.765243428495918865e+00 9.436514095015868797e-01 5.634859049841309947e-02
2.647058823529411686e+00 1.764705882352941124e+00 -9.006534206639216222e-04 -1.765606535773605046e+00 9.436727120982564276e-01 5.632728790174345440e-02
2.794117647058823817e+00 1.764705882352941124e+00 -4.796828502851013809e-05 -1.764753850637969634e+00 9.427842264428204500e-01 5.721577355717954311e-02
2.941176470588235503e+00 1.764705882352941124e+00 -1.101669282965733743e-04 -1.764816049281237698e+00 9.408945201098271038e-01 5.910547989017295167e-02
3.088235294117647189e+00 1.764705882352941124e+00 -1.175328581684009777e-03 -1.765881210934625134e+00 9.379785777199471930e-01 6.202142228005275149e-02
3.235294117647058876e+00 1.764705882352941124e+00 -5.572927243702174849e-05 -1.764761611625378146e+00 9.339050885109222433e-01 6.609491148907765956e-02
3.382352941176470562e+00 1.764705882352941124e+00 6.101017290682797523e-05 -1.764644872180034296e+00 9.285560571629190019e-01 7.144394283708102589e-02
3.529411764705882248e+00 1.764705882352941124e+00 2.857954574049248464e-04 -1.764420086895536199e+00 9.215139231741310555e-01 7.848607682586904166e-02
3.676470588235294379e+00 1.764705882352941124e+00 -1.887959739101940926e-04 -1.764894678326851318e+00 9.127757155509927944e-01 8.722428444900723332e-02
3.823529411764706065e+00 1.764705882352941124e+00 -4.059977018713301078e-04 -1.765111880054812454e+00 9.017712378672567697e-01 9.822876213274314705e-02
3.970588235294117752e+00 1.764705882352941124e+00 1.471241758344010719e-04 -1.764558758177106723e+00 8.882653716743790229e-01 1.117346283256210326e-01
4.117647058823529882e+00 1.764705882352941124e+00 1.591168005041776468e-04 -1.764546765552436947e+00 8.718357845796499417e-01 1.281642154203500583e-01
4.264705882352941124e+00 1.764705882352941124e+00 -2.473444124921897469e-04 -1.764953226765433314e+00 8.519065798496103792e-01 1.480934201503896208e-01
4.411764705882353255e+00 1.764705882352941124e+00 5.154112742136174319e-04 -1.764190471078727507e+00 8.280749808476011165e-01 1.719250191523989946e-01
4.558823529411764497e+00 1.764705882352941124e+00 6.480364129601845491e-05 -1.764641078711645106e+00 7.999812184518554359e-01 2.000187815481445919e-01
4.705882352941176627e+00 1.764705882352941124e+00 -2.279107183758011246e-04 -1.764933793071316925e+00 7.673622918345709421e-01 2.326377081654291135e-01
4.852941176470588758e+00 1.764705882352941124e+00 3.334624175175271432e-04 -1.764372419935423597e+00 7.300021508821735727e-01 2.699978491178264273e-01
5.000000000000000000e+00 1.764705882352941124e+00 4.150299254690459350e-05 -1.764664379360394220e+00 6.884061518370661048e-01 3.115938481629338397e-01
0.000000000000000000e+00 1.911764705882353033e+00 9.472038897873069629e-05 -1.911669985493374302e+00 7.045568686564659400e-01 2.954431313435341155e-01
1.470588235294117696e-01 1.911764705882353033e+00 -3.112100503708248311e-04 -1.912075915932723857e+00 7.353044187643033025e-01 2.646955812356967530e-01
2.941176470588235392e-01 1.911764705882353033e+00 -6.656073522610661541e-04 -1.912430313234614099e+00 7.637831032428007427e-01 2.362168967571992295e-01
4.411764705882352811e-01 1.911764705882353033e+00 -1.746957690572648048e-03 -1.913511663572925681e+00 7.895201784459976446e-01 2.104798215540024386e-01
5.882352941176470784e-01 1.911764705882353033e+00 -3.048568325365597076e-04 -1.912069562714889592e+00 8.128449125678295362e-01 1.871550874321704361e-01
7.352941176470588758e-01 1.911764705882353033e+00 -1.371855054152382181e-03 -1.913136560936505415e+00 8.335068060764058151e-01 1.664931939235940739e-01
8.823529411764705621e-01 1.911764705882353033e+00 -1.097322403287304127e-03 -1.912862028285640337e+00 8.515142803636288615e-01 1.484857196363711385e-01
1.029411764705882470e+00 1.911764705882353033e+00 -7.305365998078183765e-04 -1.912495242482160851e+00 8.671980469658692181e-01 1.328019530341306986e-01
1.176470588235294157e+00 1.911764705882353033e+00 -1.349716890534313762e-03 -1.913114422772887346e+00 8.805590790268843504e-01 1.194409209731155386e-01
1.323529411764705843e+00 1.911764705882353033e+00 -1.108872237232105817e-04 -1.911875593106076243e+00 8.918542865319648572e-01 1.081457134680351428e-01
1.470588235294117752e+00 1.911764705882353033e+00 -1.920581047905933758e-03 -1.913685286930258966e+00 9.013337476763240153e-01 9.866625232367588760e-02
1.617647058823529438e+00 1.911764705882353033e+00 -1.329864431235616706e-03 -1.913094570313588649e+00 9.090545431601199100e-01 9.094545683987999285e-02
1.764705882352941124e+00 1.911764705882353033e+00 6.602165611480081964e-05 -1.911698684226238232e+00 9.152634779842493407e-01 8.473652201575061771e-02
1.911764705882353033e+00 1.911764705882353033e+00 -2.777249687015981294e-04 -1.912042430851054631e+00 9.201025527403863258e-01 7.989744725961377136e-02
2.058823529411764941e+00 1.911764705882353033e+00 -1.080248546871942494e-03 -1.912844954429224975e+00 9.237206329122095161e-01 7.627936708779037289e-02
2.205882352941176627e+00 1.911764705882353033e+00 8.236829716423699210e-05 -1.911682337585188796e+00 9.260462884115751026e-01 7.395371158842499459e-02
2.352941176470588314e+00 1.911764705882353033e+00 2.330980259541703958e-04 -1.911531607856398862e+00 9.273706580622358420e-01 7.262934193776424130e-02
2.500000000000000000e+00 1.911764705882353033e+00 -1.257590038616918093e-04 -1.911890464886214724e+00 9.274243522709321175e-01 7.257564772906791029e-02
2.647058823529411686e+00 1.911764705882353033e+00 -1.890176491439188311e-04 -1.911953723531496951e+00 9.264606262936257997e-01 7.353937370637407545e-02
2.794117647058823817e+00 1.911764705882353033e+00 2.700283846885920269e-04 -1.911494677497664441e+00 9.242776579768311462e-01 7.572234202316890928e-02
2.941176470588235503e+00 1.911764705882353033e+00 -8.298561751240995932e-05 -1.911847691499865443e+00 9.207588914579022399e-01 7.924110854209774624e-02
3.088235294117647189e+00 1.911764705882353033e+00 -7.077842407932077862e-04 -1.912472490123146240e+00 9.158467923932932520e-01 8.415320760670670641e-02
3.235294117647058876e+00 1.911764705882353033e+00 -5.123392517250024980e-04 -1.912277045134078035e+00 9.092060083046304975e-01 9.079399169536947478e-02
3.382352941176470562e+00 1.911764705882353033e+00 7.273206440596702294e-04 -1.911037385238293362e+00 9.007210941688654771e-01 9.927890583113437029e-02
3.529411764705882248e+00 1.911764705882353033e+00 -2.454916350651537016e-04 -1.912010197517418186e+00 8.899979507163293668e-01 1.100020492836706332e-01
3.676470588235294379e+00 1.911764705882353033e+00 -1.687638049734374590e-04 -1.911933469687326470e+00 8.765606917448514057e-01 1.234393082551484833e-01
3.823529411764706065e+00 1.911764705882353033e+00 -2.537870771672778858e-04 -1.912018492959520310e+00 8.601169157068018212e-01 1.398830842931981788e-01
3.970588235294117752e+00 1.911764705882353033e+00 3.611479958405272583e-04 -1.911403557886512505e+00 8.401748998917011324e-01 1.598251001082988954e-01
4.117647058823529882e+00 1.911764705882353033e+00 2.629017980573244984e-04 -1.911501804084295708e+00 8.161170336653736923e-01 1.838829663346263077e-01
4.264705882352941124e+00 1.911764705882353033e+00 8.730672669976513589e-04 -1.910891638615355381e+00 7.878223997686920610e-01 2.121776002313080500e-01
4.411764705882353255e+00 1.911764705882353033e+00 -3.185715937319422153e-04 -1.912083277476084975e+00 7.543794935151881820e-01 2.456205064848118180e-01
4.558823529411764497e+00 1.911764705882353033e+00 1.062440422449739685e-03 -1.910702265459903293e+00 7.161832620579391406e-01 2.838167379420608594e-01
4.705882352941176627e+00 1.911764705882353033e+00 6.873309014183703880e-04 -1.911077374980934662e+00 6.733702924021590652e-01 3.266297075978409348e-01
4.852941176470588758e+00 1.911764705882353033e+00 5.521752214052710883e-04 -1.911212530660947762e+00 6.261413904648426287e-01 3.738586095351573158e-01
5.000000000000000000e+00 1.911764705882353033e+00 4.506101154566621858e-05 -1.911719644870807366e+00 5.758078632499864513e-01 4.241921367500134377e-01
0.000000000000000000e+00 2.058823529411764941e+00 -9.302209491326429713e-04 -2.059753750360897584e+00 6.974741301683744510e-01 3.025258698316255490e-01
1.470588235294117696e-01 2.058823529411764941e+00 -1.399477177053132237e-03 -2.060223006588818073e+00 7.266120959723127992e-01 2.733879040276873118e-01
2.941176470588235392e-01 2.058823529411764941e+00 -6.868974013150008773e-04 -2.059510426813079942e+00 7.530852747283944826e-01 2.469147252716055729e-01
4.411764705882352811e-01 2.058823529411764941e+00 -1.968916232135686784e-04 -2.059020421034978732e+00 7.777732281694498262e-01 2.222267718305502293e-01
5.882352941176470784e-01 2.058823529411764941e+00 -1.468801334448377460e-03 -2.060292330746213096e+00 7.999819945225412621e-01 2.000180054774587934e-01
