# Y X aX aY aR
1.842105263157894690e+00 2.894736842105262831e+00 9.851498294308751458e-01 -1.583653013354655359e+00 2.585099984045466481e+00
2.105263157894736725e+00 2.894736842105262831e+00 9.659747948743320212e-01 -1.654484779274719930e+00 2.613131061262337962e+00
2.368421052631578760e+00 2.894736842105262831e+00 9.223651888387052189e-01 -1.729760640924375759e+00 2.651713564962552727e+00
2.631578947368420796e+00 2.894736842105262831e+00 8.012553484696964823e-01 -1.841621501799404648e+00 2.731214011981522027e+00
2.894736842105262831e+00 2.894736842105262831e+00 5.270213386309661185e-01 -1.913701228889142625e+00 2.872860422619448073e+00
3.157894736842105310e+00 2.894736842105262831e+00 2.189352577503611563e-02 -1.958041497942676124e+00 3.130411780521890730e+00
3.421052631578947345e+00 2.894736842105262831e+00 -5.075450022077006018e-01 -1.980410314080149892e+00 -2.890709610743368518e+00
3.684210526315789380e+00 2.894736842105262831e+00 -8.153830196828644183e-01 -1.990911505349830746e+00 -2.752878482212720801e+00
3.947368421052631415e+00 2.894736842105262831e+00 -9.267946432940858958e-01 -1.996078009607891168e+00 -2.706904247178369971e+00
4.210526315789473450e+00 2.894736842105262831e+00 -9.699203788576000740e-01 -1.998263863069891233e+00 -2.689708061025384289e+00
4.473684210526315930e+00 2.894736842105262831e+00 -9.866360547720041119e-01 -1.999198073862316072e+00 -2.683145759352935755e+00
4.736842105263157521e+00 2.894736842105262831e+00 -9.922239210764849382e-01 -1.999527295706862162e+00 -2.680966195910761574e+00
5.000000000000000000e+00 2.894736842105262831e+00 -9.950218216713651032e-01 -1.999729827878148125e+00 -2.679884419564222853e+00
0.000000000000000000e+00 3.157894736842105310e+00 9.997842583504050751e-01 -1.563218007102820550e+00 2.572585972554566780e+00
2.631578947368420907e-01 3.157894736842105310e+00 9.996473315508980217e-01 -1.560775184744966237e+00 2.571938087167735087e+00
5.263157894736841813e-01 3.157894736842105310e+00 9.994214776116088217e-01 -1.569477710434102224e+00 2.574562849965639888e+00
7.894736842105263275e-01 3.157894736842105310e+00 9.990269651751018110e-01 -1.593296105455232592e+00 2.581542774835488885e+00
1.052631578947368363e+00 3.157894736842105310e+00 9.983456461966180306e-01 -1.627691500564962590e+00 2.591414287348731360e+00
1.315789473684210398e+00 3.157894736842105310e+00 9.968240448513243646e-01 -1.683599932346151240e+00 2.607017828636603252e+00
1.578947368421052655e+00 3.157894736842105310e+00 9.928901619075551910e-01 -1.756721947461497901e+00 2.627158439684817548e+00
1.842105263157894690e+00 3.157894736842105310e+00 9.834427570095582993e-01 -1.832333666628123803e+00 2.649005479827827525e+00
2.105263157894736725e+00 3.157894736842105310e+00 9.573172927245487962e-01 -1.906062615113629066e+00 2.676147777704108943e+00
2.368421052631578760e+00 3.157894736842105310e+00 8.916359405878135913e-01 -1.949529838313045937e+00 2.712635467868866002e+00
2.631578947368420796e+00 3.157894736842105310e+00 7.244638805605307930e-01 -1.976583674484214015e+00 2.790274281924097988e+00
2.894736842105262831e+00 3.157894736842105310e+00 3.542186828248898856e-01 -1.989220453382975151e+00 2.965370651581097139e+00
3.157894736842105310e+00 3.157894736842105310e+00 -1.754225113911033751e-01 -1.995049394623936045e+00 -3.053889309028117172e+00
3.421052631578947345e+00 3.157894736842105310e+00 -6.229424242325034555e-01 -1.997725108940378469e+00 -2.839322032363512882e+00
3.684210526315789380e+00 3.157894736842105310e+00 -8.706805334597489399e-01 -1.998972970137338656e+00 -2.730808391475029850e+00
3.947368421052631415e+00 3.157894736842105310e+00 -9.512624532371749542e-01 -1.999555315503505515e+00 -2.697543160605948565e+00
4.210526315789473450e+00 3.157894736842105310e+00 -9.803166430493928107e-01 -1.999800729735481397e+00 -2.685809960283352282e+00
4.473684210526315930e+00 3.157894736842105310e+00 -9.903318646594017061e-01 -1.999885899054617777e+00 -2.681797083736984888e+00
4.736842105263157521e+00 3.157894736842105310e+00 -9.948559575109867659e-01 -1.999930284027506389e+00 -2.679990877359902157e+00
5.000000000000000000e+00 3.157894736842105310e+00 -9.969440543692738022e-01 -1.999956674612385132e+00 -2.679159520488551216e+00
0.000000000000000000e+00 3.421052631578947345e+00 9.998088600478414190e-01 -1.734468907121200942e+00 2.618680482686412514e+00
2.631578947368420907e-01 3.421052631578947345e+00 9.996741207744939128e-01 -1.760627849894492947e+00 2.625190654446114547e+00
5.263157894736841813e-01 3.421052631578947345e+00 9.994405436409019572e-01 -1.783128736967722672e+00 2.630725108077045959e+00
7.894736842105263275e-01 3.421052631578947345e+00 9.990315649166321421e-01 -1.802250289864809840e+00 2.635435321617444870e+00
1.052631578947368363e+00 3.421052631578947345e+00 9.982353780000583487e-01 -1.823013457363857892e+00 2.640613666280714256e+00
1.315789473684210398e+00 3.421052631578947345e+00 9.957794235346066891e-01 -1.891957991896308311e+00 2.657109733196403756e+00
1.578947368421052655e+00 3.421052631578947345e+00 9.894989934842901569e-01 -1.938486149511816636e+00 2.669620552522301349e+00
1.842105263157894690e+00 3.421052631578947345e+00 9.726059480248334665e-01 -1.968884795601765880e+00 2.682766002978766995e+00
2.105263157894736725e+00 3.421052631578947345e+00 9.253635638818771270e-01 -1.985596722762579036e+00 2.705481843117024887e+00
2.368421052631578760e+00 3.421052631578947345e+00 8.047149616133271177e-01 -1.993352796986588071e+00 2.757901370477807923e+00
2.631578947368420796e+00 3.421052631578947345e+00 5.360362701126801799e-01 -1.996936559505500197e+00 2.879345379051921672e+00
2.894736842105262831e+00 3.421052631578947345e+00 8.421696829149705188e-02 -1.998589441647514953e+00 3.099479364303007856e+00
3.157894736842105310e+00 3.421052631578947345e+00 -4.305316716645866126e-01 -1.999356313424053289e+00 -2.929496183014893340e+00
3.421052631578947345e+00 3.421052631578947345e+00 -7.712502747595033625e-01 -1.999711864254838600e+00 -2.773491117319487387e+00
3.684210526315789380e+00 3.421052631578947345e+00 -9.215711403932580481e-01 -1.999872820200031986e+00 -2.709781561253239879e+00
3.947368421052631415e+00 3.421052631578947345e+00 -9.705465018649210851e-01 -1.999945576501149791e+00 -2.689785012566141997e+00
4.210526315789473450e+00 3.421052631578947345e+00 -9.860141066759671169e-01 -1.999971439609723900e+00 -2.683549371658952687e+00
4.473684210526315930e+00 3.421052631578947345e+00 -9.928074313641621629e-01 -1.999983298405026533e+00 -2.680822882826681131e+00
4.736842105263157521e+00 3.421052631578947345e+00 -9.961875882888302502e-01 -1.999989992178298426e+00 -2.679469174753474014e+00
5.000000000000000000e+00 3.421052631578947345e+00 -9.978401581965330447e-01 -1.999993712782834665e+00 -2.678808098635273360e+00
0.000000000000000000e+00 3.684210526315789380e+00 9.998070074624958448e-01 -1.874498178472039367e+00 2.651604324833847226e+00
2.631578947368420907e-01 3.684210526315789380e+00 9.996574035822149984e-01 -1.892876697012528142e+00 2.655706501723414714e+00
5.263157894736841813e-01 3.684210526315789380e+00 9.993566477660806857e-01 -1.920835335735379124e+00 2.661859359136185876e+00
7.894736842105263275e-01 3.684210526315789380e+00 9.987126764396883072e-01 -1.942166866564484229e+00 2.666629131725200441e+00
1.052631578947368363e+00 3.684210526315789380e+00 9.972700498798836577e-01 -1.960206348034320145e+00 2.670963464918194585e+00
1.315789473684210398e+00 3.684210526315789380e+00 9.928014523620405374e-01 -1.979745181109817231e+00 2.676762214274910345e+00
1.578947368421052655e+00 3.684210526315789380e+00 9.800346990549733128e-01 -1.990642397644156514e+00 2.684107238454749744e+00
1.842105263157894690e+00 3.684210526315789380e+00 9.452479684681689420e-01 -1.995685334265026478e+00 2.699249805939908597e+00
2.105263157894736725e+00 3.684210526315789380e+00 8.543099774766618193e-01 -1.998012371362914985e+00 2.737538818519492434e+00
2.368421052631578760e+00 3.684210526315789380e+00 6.402643158758323239e-01 -1.999084746444246274e+00 2.831636893822168766e+00
2.631578947368420796e+00 3.684210526315789380e+00 2.405424316758046910e-01 -1.999578629817959641e+00 3.021871387155777189e+00
2.894736842105262831e+00 3.684210526315789380e+00 -2.616902021321980687e-01 -1.999806024185532216e+00 -3.011474205317922426e+00
3.157894736842105310e+00 3.684210526315789380e+00 -6.633406452738119796e-01 -1.999912194473589588e+00 -2.821326436091719181e+00
3.421052631578947345e+00 3.684210526315789380e+00 -8.797595562946287640e-01 -1.999961245097526374e+00 -2.727179363570729542e+00
3.684210526315789380e+00 3.684210526315789380e+00 -9.603699081889898181e-01 -1.999982894826685786e+00 -2.693919031644399276e+00
3.947368421052631415e+00 3.684210526315789380e+00 -9.829428643256807874e-01 -1.999991204166765568e+00 -2.684789406301695269e+00
4.210526315789473450e+00 3.684210526315789380e+00 -9.912564074098113576e-01 -1.999995117063452232e+00 -2.681447622603669423e+00
4.473684210526315930e+00 3.684210526315789380e+00 -9.953539500813022300e-01 -1.999997204537232731e+00 -2.679804633350181486e+00
4.736842105263157521e+00 3.684210526315789380e+00 -9.975260790661066856e-01 -1.999998396993261984e+00 -2.678934782379410962e+00
5.000000000000000000e+00 3.684210526315789380e+00 -9.985711454913692720e-01 -1.999999009709886755e+00 -2.678516551818732161e+00
0.000000000000000000e+00 3.947368421052631415e+00 9.997543099225134622e-01 -1.965486316502666142e+00 2.671045095796749980e+00
2.631578947368420907e-01 3.947368421052631415e+00 9.995350062508954192e-01 -1.974688345446813154e+00 2.673018411970516706e+00
5.263157894736841813e-01 3.947368421052631415e+00 9.990609349262695726e-01 -1.981624275776859623e+00 2.674620476998165852e+00
7.894736842105263275e-01 3.947368421052631415e+00 9.979424624332755567e-01 -1.988124864935668423e+00 2.676384981500267379e+00
1.052631578947368363e+00 3.947368421052631415e+00 9.947680885301215525e-01 -1.993924097282951724e+00 2.678825690185410835e+00
1.315789473684210398e+00 3.947368421052631415e+00 9.854637579359020183e-01 -1.997200137963826672e+00 2.683220766609138330e+00
1.578947368421052655e+00 3.947368421052631415e+00 9.599450417123831514e-01 -1.998710544683961476e+00 2.693843370083218502e+00
1.842105263157894690e+00 3.947368421052631415e+00 8.920630357678651645e-01 -1.999406312488458903e+00 2.721933357569675138e+00
2.105263157894736725e+00 3.947368421052631415e+00 7.252657488932017227e-01 -1.999726690226813153e+00 2.793664427354383140e+00
2.368421052631578760e+00 3.947368421052631415e+00 3.845550214661397348e-01 -1.999874186461336301e+00 2.951621806005612747e+00
2.631578947368420796e+00 3.947368421052631415e+00 -1.074609796003882511e-01 -1.999942085398893177e+00 -3.087912228977965690e+00
2.894736842105262831e+00 3.947368421052631415e+00 -5.604395537496138502e-01 -1.999973689739477090e+00 -2.868376745121972160e+00
3.157894736842105310e+00 3.947368421052631415e+00 -8.267154208359301926e-01 -1.999988282639175274e+00 -2.749622239874994545e+00
3.421052631578947345e+00 3.947368421052631415e+00 -9.385813978102437449e-01 -1.999994787753934355e+00 -2.702811888383722216e+00
3.684210526315789380e+00 3.947368421052631415e+00 -9.776309153306066424e-01 -1.999997354702155450e+00 -2.686932124577169567e+00
3.947368421052631415e+00 3.947368421052631415e+00 -9.900526011771828561e-01 -1.999998516849567531e+00 -2.681931619986822835e+00
4.210526315789473450e+00 3.947368421052631415e+00 -9.948927971384633473e-01 -1.999999172124121039e+00 -2.679989846632320205e+00
4.473684210526315930e+00 3.947368421052631415e+00 -9.971768026106422322e-01 -1.999999522886772851e+00 -2.679074865798897864e+00
4.736842105263157521e+00 3.947368421052631415e+00 -9.984537715814782999e-01 -1.999999724879337748e+00 -2.678563672229377968e+00
5.000000000000000000e+00 3.947368421052631415e+00 -9.991095767225035562e-01 -1.999999835432370032e+00 -2.678301244428570982e+00
0.000000000000000000e+00 4.210526315789473450e+00 9.996544963108904280e-01 -1.992224471689195919e+00 2.676523622211417042e+00
2.631578947368420907e-01 4.210526315789473450e+00 9.992371190230875388e-01 -1.995033585759595995e+00 2.677255439076712928e+00
5.263157894736841813e-01 4.210526315789473450e+00 9.982987828100726713e-01 -1.996926654547585445e+00 2.678010965843168556e+00
7.894736842105263275e-01 4.210526315789473450e+00 9.961116758950772088e-01 -1.998225505335808894e+00 2.679147262974769017e+00
1.052631578947368363e+00 4.210526315789473450e+00 9.894244065609565375e-01 -1.999163546458179175e+00 2.682017946177562173e+00
1.315789473684210398e+00 4.210526315789473450e+00 9.707562922728860677e-01 -1.999614913723255061e+00 2.689635154183858123e+00
1.578947368421052655e+00 4.210526315789473450e+00 9.204527189225906181e-01 -1.999822728470722843e+00 2.710233437059174300e+00
1.842105263157894690e+00 4.210526315789473450e+00 7.927204312115896379e-01 -1.999918397455020092e+00 2.764213977638643627e+00
2.105263157894736725e+00 4.210526315789473450e+00 5.120016094598465184e-01 -1.999962436941971067e+00 2.890969684814042040e+00
2.368421052631578760e+00 4.210526315789473450e+00 5.211970101618446094e-02 -1.999982709213907750e+00 3.115538474751234244e+00
2.631578947368420796e+00 4.210526315789473450e+00 -4.387676129509091028e-01 -1.999992122048587451e+00 -2.925629346673944475e+00
2.894736842105262831e+00 4.210526315789473450e+00 -7.677809297936950550e-01 -1.999996491540454002e+00 -2.775049888401239340e+00
3.157894736842105310e+00 4.210526315789473450e+00 -9.152738108423525976e-01 -1.999998437502620074e+00 -2.712405757894357450e+00
3.421052631578947345e+00 4.210526315789473450e+00 -9.678609963678244110e-01 -1.999999226300405608e+00 -2.690882940225518105e+00
3.684210526315789380e+00 4.210526315789473450e+00 -9.865028682123473391e-01 -1.999999556029709691e+00 -2.683358369608184191e+00
3.947368421052631415e+00 4.210526315789473450e+00 -9.941976228060340759e-01 -1.999999749439101304e+00 -2.680268637883306493e+00
4.210526315789473450e+00 4.210526315789473450e+00 -9.970113170053820362e-01 -1.999999859483554854e+00 -2.679141204168989709e+00
4.473684210526315930e+00 4.210526315789473450e+00 -9.983805969217658394e-01 -1.999999919624929179e+00 -2.678592999535494457e+00
4.736842105263157521e+00 4.210526315789473450e+00 -9.990908145727419587e-01 -1.999999953387697760e+00 -2.678308775567955102e+00
5.000000000000000000e+00 4.210526315789473450e+00 -9.994605564383609586e-01 -1.999999972156067729e+00 -2.678160839725769904e+00
0.000000000000000000e+00 4.473684210526315930e+00 9.993756770206676521e-01 -1.998676031274776443e+00 2.677929970170191520e+00
2.631578947368420907e-01 4.473684210526315930e+00 9.985923315655329535e-01 -1.999208262148056248e+00 2.678350006630228375e+00
5.263157894736841813e-01 4.473684210526315930e+00 9.968094356461358885e-01 -1.999534882370498146e+00 2.679129222203304295e+00
7.894736842105263275e-01 4.473684210526315930e+00 9.922938084260239933e-01 -1.999750800156973707e+00 2.680982656395155761e+00
1.052631578947368363e+00 4.473684210526315930e+00 9.786812141969665202e-01 -1.999885021156773135e+00 2.686486166425559485e+00
1.315789473684210398e+00 4.473684210526315930e+00 9.416057750675503879e-01 -1.999947072938790704e+00 2.701564151422549465e+00
1.578947368421052655e+00 4.473684210526315930e+00 8.451001506365221072e-01 -1.999975636887108887e+00 2.741794575562504388e+00
1.842105263157894690e+00 4.473684210526315930e+00 6.202942671083275794e-01 -1.999988785354672505e+00 2.840851168940942362e+00
2.105263157894736725e+00 4.473684210526315930e+00 2.090822610317979446e-01 -1.999994837770817879e+00 3.037429616255953757e+00
2.368421052631578760e+00 4.473684210526315930e+00 -2.985558252774200838e-01 -1.999997641154056094e+00 -2.993408806362284569e+00
2.631578947368420796e+00 4.473684210526315930e+00 -6.921802533463567997e-01 -1.999998949484873556e+00 -2.808405092669374437e+00
2.894736842105262831e+00 4.473684210526315930e+00 -8.845547726363152119e-01 -1.999999532151827575e+00 -2.725179297318109040e+00
3.157894736842105310e+00 4.473684210526315930e+00 -9.570458694289094570e-01 -1.999999775995499052e+00 -2.695273802079372505e+00
3.421052631578947345e+00 4.473684210526315930e+00 -9.816956449854083999e-01 -1.999999871250339512e+00 -2.685293531293234892e+00
3.684210526315789380e+00 4.473684210526315930e+00 -9.922558077786525210e-01 -1.999999925999367045e+00 -2.681047502036009611e+00
3.947368421052631415e+00 4.473684210526315930e+00 -9.966040171848919993e-01 -1.999999957471980894e+00 -2.679304351632585846e+00
4.210526315789473450e+00 4.473684210526315930e+00 -9.982518233127000151e-01 -1.999999976149966274e+00 -2.678644554960064816e+00
4.473684210526315930e+00 4.473684210526315930e+00 -9.990713392844021712e-01 -1.999999986459919832e+00 -2.678316575157299706e+00
4.736842105263157521e+00 4.473684210526315930e+00 -9.994786987699915137e-01 -1.999999992147636130e+00 -2.678153585250650615e+00
5.000000000000000000e+00 4.473684210526315930e+00 -9.996979570678590221e-01 -1.999999995368288319e+00 -2.678065868133916894e+00
0.000000000000000000e+00 4.736842105263157521e+00 9.988352573633985099e-01 -1.999796152190704612e+00 2.678370305795538808e+00
2.631578947368420907e-01 4.736842105263157521e+00 9.973596349569224806e-01 -1.999880256396328049e+00 2.678977836376033483e+00
5.263157894736841813e-01 4.736842105263157521e+00 9.940126083340794505e-01 -1.999929843518309935e+00 2.680328886945352540e+00
7.894736842105263275e-01 4.736842105263157521e+00 9.844754333856948758e-01 -1.999965671850068683e+00 2.684167330650209848e+00
1.052631578947368363e+00 4.736842105263157521e+00 9.572590398993627847e-01 -1.999984198295263305e+00 2.695184046240497455e+00
1.315789473684210398e+00 4.736842105263157521e+00 8.850918856773732912e-01 -1.999992726289040013e+00 2.724953441310100200e+00
1.578947368421052655e+00 4.736842105263157521e+00 7.091777603054378876e-01 -1.999996651830239669e+00 2.800835081352612388e+00
1.842105263157894690e+00 4.736842105263157521e+00 3.559633919729967566e-01 -1.999998458801444112e+00 2.965455231310415218e+00
2.105263157894736725e+00 4.736842105263157521e+00 -1.441520130928501953e-01 -1.999999293706355319e+00 -3.069641044562845700e+00
2.368421052631578760e+00 4.736842105263157521e+00 -5.975701348589081974e-01 -1.999999685451297582e+00 -2.851250805383068077e+00
2.631578947368420796e+00 4.736842105263157521e+00 -8.436074403903250918e-01 -1.999999859915376765e+00 -2.742432370753346671e+00
2.894736842105262831e+00 4.736842105263157521e+00 -9.420961796045004277e-01 -1.999999934381550437e+00 -2.701373643379305634e+00
3.157894736842105310e+00 4.736842105263157521e+00 -9.754780154928246461e-01 -1.999999962723905789e+00 -2.687801855129472894e+00
3.421052631578947345e+00 4.736842105263157521e+00 -9.896064445100509754e-01 -1.999999978575053960e+00 -2.682111098506109403e+00
3.684210526315789380e+00 4.736842105263157521e+00 -9.956128065006231154e-01 -1.999999987685718628e+00 -2.679701458875809905e+00
3.947368421052631415e+00 4.736842105263157521e+00 -9.980978087436960244e-01 -1.999999992811785088e+00 -2.678706209085201184e+00
4.210526315789473450e+00 4.736842105263157521e+00 -9.989776988823237946e-01 -1.999999995951903697e+00 -2.678354047829192730e+00
4.473684210526315930e+00 4.736842105263157521e+00 -9.994675299769626431e-01 -1.999999997719021927e+00 -2.678158054823292389e+00
4.736842105263157521e+00 4.736842105263157521e+00 -9.997011253474041848e-01 -1.999999998677181479e+00 -2.678064601331451300e+00
5.000000000000000000e+00 4.736842105263157521e+00 -9.998308902494632555e-01 -1.999999999229535863e+00 -2.678012690622947556e+00
0.000000000000000000e+00 5.000000000000000000e+00 9.978150585453986476e-01 -1.999969174884198786e+00 2.678813246028449946e+00
2.631578947368420907e-01 5.000000000000000000e+00 9.950501382409968620e-01 -1.999981893243655717e+00 2.679923338147227607e+00
5.263157894736841813e-01 5.000000000000000000e+00 9.885113665186440191e-01 -1.999989920529160914e+00 2.682549046933325521e+00
7.894736842105263275e-01 5.000000000000000000e+00 9.687837234935146036e-01 -1.999995282343296488e+00 2.690508414788691294e+00
1.052631578947368363e+00 5.000000000000000000e+00 9.152329814328992175e-01 -1.999997828411337997e+00 2.712422522386393364e+00
1.315789473684210398e+00 5.000000000000000000e+00 7.800789642319780892e-01 -1.999999000394591331e+00 2.769702141301878306e+00
1.578947368421052655e+00 5.000000000000000000e+00 4.871375948409335521e-01 -1.999999539871072374e+00 2.902675933124357233e+00
1.842105263157894690e+00 5.000000000000000000e+00 1.760526696304309802e-02 -1.999999788519245536e+00 3.132790246528311062e+00
2.105263157894736725e+00 5.000000000000000000e+00 -4.827693198375619388e-01 -1.999999905816806756e+00 -2.904738826860863821e+00
2.368421052631578760e+00 5.000000000000000000e+00 -7.897567502529840855e-01 -1.999999958055409310e+00 -2.765509245697687302e+00
2.631578947368420796e+00 5.000000000000000000e+00 -9.215019307639162882e-01 -1.999999980596488980e+00 -2.709834272970274682e+00
2.894736842105262831e+00 5.000000000000000000e+00 -9.671833540926026984e-01 -1.999999989207682960e+00 -2.691157655704069729e+00
3.157894736842105310e+00 5.000000000000000000e+00 -9.860570516884825665e-01 -1.999999993796967912e+00 -2.683537760327504351e+00
3.421052631578947345e+00 5.000000000000000000e+00 -9.941085088269403514e-01 -1.999999996434722149e+00 -2.680304416018941094e+00
3.684210526315789380e+00 5.000000000000000000e+00 -9.975078469745175536e-01 -1.999999997943001651e+00 -2.678942402171611281e+00
3.947368421052631415e+00 5.000000000000000000e+00 -9.989288190697074299e-01 -1.999999998790774169e+00 -2.678373608507133685e+00
4.210526315789473450e+00 5.000000000000000000e+00 -9.994259028379457455e-01 -1.999999999315574595e+00 -2.678174709682964671e+00
4.473684210526315930e+00 5.000000000000000000e+00 -9.996925096791307030e-01 -1.999999999614675561e+00 -2.678068048204152785e+00
4.736842105263157521e+00 5.000000000000000000e+00 -9.998286560375890808e-01 -1.999999999777156257e+00 -2.678013584478060594e+00
5.000000000000000000e+00 5.000000000000000000e+00 -9.999038325018771989e-01 -1.999999999870765377e+00 -2.677983512302241298e+00
