# Z qmu qsqrt 2qsqrt
9.480280318993491440e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.422995133333364470e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.979990379031526304e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.299538691254738865e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.454343020714319978e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.352139794097967584e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.637848133454412602e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.454342992052019667e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.969687590857311654e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.299538703058290612e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
